p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-8.17961e-04,-1.87798e-02,1.03950e-02,-1.49423e-22,1,1.83000e-01,6.29401e-01,1.29401e-01,5.00000e-03
-8.14240e-04,-1.89824e-02,1.05304e-02,-1.68101e-22,1,1.84000e-01,6.30108e-01,1.30108e-01,5.00000e-03
-8.10520e-04,-1.91849e-02,1.06657e-02,-1.86779e-22,1,1.85000e-01,6.30815e-01,1.30815e-01,5.00000e-03
-8.06800e-04,-1.93874e-02,1.08011e-02,-2.05457e-22,1,1.86000e-01,6.31522e-01,1.31522e-01,5.00000e-03
-8.03079e-04,-1.95899e-02,1.09364e-02,-2.24135e-22,1,1.87000e-01,6.32229e-01,1.32229e-01,5.00000e-03
-7.99359e-04,-1.97924e-02,1.10718e-02,-2.42812e-22,1,1.88000e-01,6.32936e-01,1.32936e-01,5.00000e-03
-7.95639e-04,-1.99949e-02,1.12071e-02,-2.61490e-22,1,1.89000e-01,6.33643e-01,1.33643e-01,5.00000e-03
-7.91918e-04,-2.01974e-02,1.13424e-02,-2.80168e-22,1,1.90000e-01,6.34350e-01,1.34350e-01,5.00000e-03
-7.88198e-04,-2.04000e-02,1.14778e-02,-2.98846e-22,1,1.91000e-01,6.35057e-01,1.35057e-01,5.00000e-03
-7.84478e-04,-2.06025e-02,1.16131e-02,-3.17524e-22,1,1.92000e-01,6.35764e-01,1.35764e-01,5.00000e-03
-7.80757e-04,-2.08050e-02,1.17485e-02,-3.36201e-22,1,1.93000e-01,6.36472e-01,1.36472e-01,5.00000e-03
-7.77037e-04,-2.10075e-02,1.18838e-02,-3.54880e-22,1,1.94000e-01,6.37179e-01,1.37179e-01,5.00000e-03
-7.73317e-04,-2.12100e-02,1.20192e-02,-3.73557e-22,1,1.95000e-01,6.37886e-01,1.37886e-01,5.00000e-03
-7.69596e-04,-2.14125e-02,1.21545e-02,-3.92235e-22,1,1.96000e-01,6.38593e-01,1.38593e-01,5.00000e-03
-7.65876e-04,-2.16150e-02,1.22899e-02,-4.10913e-22,1,1.97000e-01,6.39300e-01,1.39300e-01,5.00000e-03
-7.62156e-04,-2.18175e-02,1.24252e-02,-4.29591e-22,1,1.98000e-01,6.40007e-01,1.40007e-01,5.00000e-03
-7.58435e-04,-2.20201e-02,1.25605e-02,-4.48269e-22,1,1.99000e-01,6.40714e-01,1.40714e-01,5.00000e-03
-7.54715e-04,-2.22226e-02,1.26959e-02,-4.66947e-22,1,2.00000e-01,6.41421e-01,1.41421e-01,5.00000e-03
-7.51844e-04,-2.24518e-02,1.28531e-02,-4.66947e-22,1,2.01000e-01,6.42128e-01,1.42128e-01,5.00000e-03
