p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-3.41160e-06,1.99685e-06,-1.41207e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,0.00000e+00
-3.43311e-06,1.64607e-06,-1.29919e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00008e-03,5.00966e-01,2.58819e-04,1.00000e-05
-3.45462e-06,1.29529e-06,-1.18630e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00009e-03,5.01932e-01,5.17638e-04,2.00000e-05
-3.47613e-06,9.44508e-07,-1.07341e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00017e-03,5.02898e-01,7.76457e-04,3.00000e-05
-3.49763e-06,5.93732e-07,-9.60527e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00019e-03,5.03864e-01,1.03528e-03,4.00000e-05
-3.51914e-06,2.42948e-07,-8.47639e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00027e-03,5.04830e-01,1.29410e-03,5.00000e-05
-3.54064e-06,-1.07828e-07,-7.34753e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00028e-03,5.05796e-01,1.55291e-03,6.00000e-05
-3.56215e-06,-4.58612e-07,-6.21865e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00036e-03,5.06761e-01,1.81173e-03,7.00000e-05
-3.58366e-06,-8.09387e-07,-5.08979e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.00038e-03,5.07727e-01,2.07055e-03,8.00000e-05
-3.60517e-06,-1.16017e-06,-3.96091e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00046e-03,5.08693e-01,2.32937e-03,9.00000e-05
-3.62667e-06,-1.51095e-06,-2.83206e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00005e-02,5.09659e-01,2.58819e-03,1.00000e-04
-3.64818e-06,-1.86173e-06,-1.70318e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10005e-02,5.10625e-01,2.84701e-03,1.10000e-04
-3.66969e-06,-2.21252e-06,-5.74296e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20006e-02,5.11591e-01,3.10583e-03,1.20000e-04
-3.69119e-06,-2.56329e-06,5.54558e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30006e-02,5.12557e-01,3.36465e-03,1.30000e-04
-3.71270e-06,-2.91408e-06,1.68344e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40007e-02,5.13523e-01,3.62347e-03,1.40000e-04
-3.73421e-06,-3.26485e-06,2.81229e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50007e-02,5.14489e-01,3.88229e-03,1.50000e-04
-3.75571e-06,-3.61563e-06,3.94118e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60008e-02,5.15455e-01,4.14110e-03,1.60000e-04
-3.77722e-06,-3.96641e-06,5.07003e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.70008e-02,5.16421e-01,4.39992e-03,1.70000e-04
-3.79873e-06,-4.31719e-06,6.19891e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80009e-02,5.17387e-01,4.65874e-03,1.80000e-04
-3.82023e-06,-4.66796e-06,7.32776e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90009e-02,5.18353e-01,4.91756e-03,1.90000e-04
-3.84174e-06,-5.01875e-06,8.45665e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00010e-02,5.19319e-01,5.17638e-03,2.00000e-04
-3.86325e-06,-5.36952e-06,9.58549e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10010e-02,5.20284e-01,5.43520e-03,2.10000e-04
-3.88476e-06,-5.72031e-06,1.07144e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20011e-02,5.21250e-01,5.69402e-03,2.20000e-04
-3.90626e-06,-6.07110e-06,1.18433e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30012e-02,5.22216e-01,5.95284e-03,2.30000e-04
-3.92777e-06,-6.42187e-06,1.29721e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40012e-02,5.23182e-01,6.21166e-03,2.40000e-04
