p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
2.17361e-05,2.09025e-04,1.90716e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80009e-02,4.83926e-01,1.29410e-01,1.80000e-04
2.05169e-05,2.09416e-04,1.96400e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90009e-02,4.84926e-01,1.29410e-01,1.90000e-04
1.92978e-05,2.09808e-04,2.02083e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00010e-02,4.85926e-01,1.29410e-01,2.00000e-04
1.80787e-05,2.10199e-04,2.07767e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10010e-02,4.86926e-01,1.29410e-01,2.10000e-04
1.68595e-05,2.10590e-04,2.13450e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20011e-02,4.87926e-01,1.29410e-01,2.20000e-04
1.56404e-05,2.10981e-04,2.19134e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30012e-02,4.88926e-01,1.29410e-01,2.30000e-04
1.44213e-05,2.11372e-04,2.24817e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40012e-02,4.89926e-01,1.29410e-01,2.40000e-04
1.32021e-05,2.11764e-04,2.30501e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.50013e-02,4.90926e-01,1.29410e-01,2.50000e-04
1.19830e-05,2.12155e-04,2.36184e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.60013e-02,4.91926e-01,1.29410e-01,2.60000e-04
1.07639e-05,2.12546e-04,2.41868e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.70014e-02,4.92926e-01,1.29410e-01,2.70000e-04
9.54474e-06,2.12937e-04,2.47551e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.80014e-02,4.93926e-01,1.29410e-01,2.80000e-04
8.32559e-06,2.13328e-04,2.53235e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.90015e-02,4.94926e-01,1.29410e-01,2.90000e-04
7.10647e-06,2.13720e-04,2.58918e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00015e-02,4.95926e-01,1.29410e-01,3.00000e-04
5.88735e-06,2.14111e-04,2.64602e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.10015e-02,4.96926e-01,1.29410e-01,3.10000e-04
4.66820e-06,2.14502e-04,2.70285e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.20016e-02,4.97926e-01,1.29410e-01,3.20000e-04
3.44908e-06,2.14893e-04,2.75969e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.30016e-02,4.98926e-01,1.29410e-01,3.30000e-04
2.22993e-06,2.15284e-04,2.81652e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.40017e-02,4.99926e-01,1.29410e-01,3.40000e-04
1.01078e-06,2.15676e-04,2.87336e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.50018e-02,5.00926e-01,1.29410e-01,3.50000e-04
-2.08338e-07,2.16067e-04,2.93020e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.60018e-02,5.01926e-01,1.29410e-01,3.60000e-04
-1.42746e-06,2.16458e-04,2.98703e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.70019e-02,5.02926e-01,1.29410e-01,3.70000e-04
-2.64657e-06,2.16849e-04,3.04386e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.80019e-02,5.03926e-01,1.29410e-01,3.80000e-04
-3.86569e-06,2.17240e-04,3.10070e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.90019e-02,5.04926e-01,1.29410e-01,3.90000e-04
-5.08488e-06,2.17632e-04,3.15754e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00020e-02,5.05926e-01,1.29410e-01,4.00000e-04
-6.30400e-06,2.18023e-04,3.21437e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.10021e-02,5.06926e-01,1.29410e-01,4.10000e-04
-7.52311e-06,2.18414e-04,3.27121e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.20021e-02,5.07926e-01,1.29410e-01,4.20000e-04
-8.74223e-06,2.18805e-04,3.32804e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.30021e-02,5.08926e-01,1.29410e-01,4.30000e-04
-9.96142e-06,2.19196e-04,3.38488e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.40022e-02,5.09926e-01,1.29410e-01,4.40000e-04
-1.11805e-05,2.19588e-04,3.44171e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.50023e-02,5.10926e-01,1.29410e-01,4.50000e-04
-1.23997e-05,2.19979e-04,3.49855e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.60023e-02,5.11926e-01,1.29410e-01,4.60000e-04
-1.36188e-05,2.20370e-04,3.55538e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.70023e-02,5.12926e-01,1.29410e-01,4.70000e-04
-1.48379e-05,2.20761e-04,3.61222e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.80024e-02,5.13926e-01,1.29410e-01,4.80000e-04
-1.60571e-05,2.21152e-04,3.66905e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.90025e-02,5.14926e-01,1.29410e-01,4.90000e-04
-1.72762e-05,2.21544e-04,3.72589e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00025e-02,5.15926e-01,1.29410e-01,5.00000e-04
-1.84953e-05,2.21935e-04,3.78272e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.10025e-02,5.16926e-01,1.29410e-01,5.10000e-04
-1.97144e-05,2.22326e-04,3.83956e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.20026e-02,5.17926e-01,1.29410e-01,5.20000e-04
-2.09335e-05,2.22717e-04,3.89639e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.30026e-02,5.18926e-01,1.29410e-01,5.30000e-04
-2.21527e-05,2.23108e-04,3.95323e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.40027e-02,5.19926e-01,1.29410e-01,5.40000e-04
-2.33718e-05,2.23500e-04,4.01006e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.50028e-02,5.20926e-01,1.29410e-01,5.50000e-04
-2.45910e-05,2.23891e-04,4.06690e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.60028e-02,5.21926e-01,1.29410e-01,5.60000e-04
-2.58101e-05,2.24282e-04,4.12373e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.70028e-02,5.22926e-01,1.29410e-01,5.70000e-04
-2.70293e-05,2.24673e-04,4.18057e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.80029e-02,5.23926e-01,1.29410e-01,5.80000e-04
-2.82484e-05,2.25064e-04,4.23740e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.90030e-02,5.24926e-01,1.29410e-01,5.90000e-04
-2.94675e-05,2.25456e-04,4.29424e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00030e-02,5.25926e-01,1.29410e-01,6.00000e-04
-3.06866e-05,2.25847e-04,4.35107e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.10030e-02,5.26926e-01,1.29410e-01,6.10000e-04
-3.19057e-05,2.26238e-04,4.40791e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.20031e-02,5.27926e-01,1.29410e-01,6.20000e-04
-3.31249e-05,2.26629e-04,4.46474e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.30032e-02,5.28926e-01,1.29410e-01,6.30000e-04
-3.43440e-05,2.27020e-04,4.52158e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.40032e-02,5.29926e-01,1.29410e-01,6.40000e-04
-3.55632e-05,2.27412e-04,4.57841e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.50032e-02,5.30926e-01,1.29410e-01,6.50000e-04
-3.67823e-05,2.27803e-04,4.63525e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.60033e-02,5.31926e-01,1.29410e-01,6.60000e-04
-3.80014e-05,2.28194e-04,4.69208e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.70033e-02,5.32926e-01,1.29410e-01,6.70000e-04
-4.00628e-05,2.22605e-04,4.69371e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.80034e-02,5.33926e-01,1.29410e-01,6.80000e-04
-4.21566e-05,2.16786e-04,4.69321e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.90035e-02,5.34926e-01,1.29410e-01,6.90000e-04
-4.42504e-05,2.10966e-04,4.69270e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00035e-02,5.35926e-01,1.29410e-01,7.00000e-04
-4.63442e-05,2.05147e-04,4.69220e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.10035e-02,5.36926e-01,1.29410e-01,7.10000e-04
-4.84381e-05,1.99327e-04,4.69170e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.20036e-02,5.37926e-01,1.29410e-01,7.20000e-04
-5.05319e-05,1.93508e-04,4.69119e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.30037e-02,5.38926e-01,1.29410e-01,7.30000e-04
