p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-2.08093e-07,2.58695e-07,-4.15766e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,0.00000e+00
-2.12568e-07,2.67952e-07,-4.05040e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.01557e-03,5.00982e-01,2.58819e-04,1.00000e-05
-2.17044e-07,2.77177e-07,-3.94260e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.03114e-03,5.01964e-01,5.17638e-04,2.00000e-05
-2.21522e-07,2.86370e-07,-3.83426e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.04677e-03,5.02946e-01,7.76457e-04,3.00000e-05
-2.26001e-07,2.95531e-07,-3.72538e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.06234e-03,5.03928e-01,1.03528e-03,4.00000e-05
-2.30481e-07,3.04661e-07,-3.61596e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.07791e-03,5.04910e-01,1.29410e-03,5.00000e-05
-2.34962e-07,3.13758e-07,-3.50600e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.09348e-03,5.05892e-01,1.55291e-03,6.00000e-05
-2.39445e-07,3.22823e-07,-3.39550e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.10911e-03,5.06874e-01,1.81173e-03,7.00000e-05
-2.43929e-07,3.31857e-07,-3.28446e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.12468e-03,5.07856e-01,2.07055e-03,8.00000e-05
-2.48414e-07,3.40858e-07,-3.17288e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.14026e-03,5.08838e-01,2.32937e-03,9.00000e-05
-2.52901e-07,3.49828e-07,-3.06075e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.01558e-02,5.09820e-01,2.58819e-03,1.00000e-04
-2.57388e-07,3.58766e-07,-2.94809e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.11714e-02,5.10802e-01,2.84701e-03,1.10000e-04
-2.61878e-07,3.67670e-07,-2.83488e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.21870e-02,5.11784e-01,3.10583e-03,1.20000e-04
-2.68447e-07,3.67817e-07,-2.35905e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.32026e-02,5.12766e-01,3.36465e-03,1.30000e-04
-2.77095e-07,3.59154e-07,-1.51964e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.42182e-02,5.13748e-01,3.62347e-03,1.40000e-04
-2.85744e-07,3.50392e-07,-6.78443e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.52337e-02,5.14730e-01,3.88229e-03,1.50000e-04
-2.94394e-07,3.41530e-07,1.64578e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.62494e-02,5.15712e-01,4.14110e-03,1.60000e-04
-3.03044e-07,3.32572e-07,1.00938e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.72649e-02,5.16694e-01,4.39992e-03,1.70000e-04
-3.11694e-07,3.23514e-07,1.85597e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.82805e-02,5.17676e-01,4.65874e-03,1.80000e-04
-3.20346e-07,3.14358e-07,2.70436e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.92961e-02,5.18658e-01,4.91756e-03,1.90000e-04
-3.28998e-07,3.05101e-07,3.55459e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.03117e-02,5.19640e-01,5.17638e-03,2.00000e-04
-3.37650e-07,2.95748e-07,4.40658e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.13273e-02,5.20622e-01,5.43520e-03,2.10000e-04
-3.46303e-07,2.86297e-07,5.26037e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.23429e-02,5.21604e-01,5.69402e-03,2.20000e-04
-3.54956e-07,2.76746e-07,6.11595e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.33584e-02,5.22586e-01,5.95284e-03,2.30000e-04
-3.63610e-07,2.67097e-07,6.97334e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.43740e-02,5.23568e-01,6.21166e-03,2.40000e-04
-3.72265e-07,2.57347e-07,7.83257e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.53896e-02,5.24550e-01,6.47048e-03,2.50000e-04
-3.79791e-07,1.77350e-07,1.06380e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.64052e-02,5.25532e-01,6.72930e-03,2.60000e-04
-3.87313e-07,9.71828e-08,1.34469e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.74208e-02,5.26514e-01,6.98811e-03,2.70000e-04
-3.94831e-07,1.68441e-08,1.62593e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.84363e-02,5.27496e-01,7.24693e-03,2.80000e-04
-4.02346e-07,-6.36701e-08,1.90752e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.94520e-02,5.28478e-01,7.50575e-03,2.90000e-04
-4.09856e-07,-1.44351e-07,2.18946e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.04675e-02,5.29460e-01,7.76457e-03,3.00000e-04
-4.17363e-07,-2.25204e-07,2.47175e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.14831e-02,5.30442e-01,8.02339e-03,3.10000e-04
-4.24866e-07,-3.06227e-07,2.75439e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.24987e-02,5.31424e-01,8.28221e-03,3.20000e-04
-4.32365e-07,-3.87421e-07,3.03738e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.35143e-02,5.32406e-01,8.54103e-03,3.30000e-04
-4.39861e-07,-4.68793e-07,3.32072e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.45299e-02,5.33388e-01,8.79985e-03,3.40000e-04
-4.47353e-07,-5.50330e-07,3.60441e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.55455e-02,5.34370e-01,9.05867e-03,3.50000e-04
-4.54840e-07,-6.32037e-07,3.88845e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.65610e-02,5.35352e-01,9.31749e-03,3.60000e-04
-4.62324e-07,-7.13917e-07,4.17283e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.75766e-02,5.36334e-01,9.57630e-03,3.70000e-04
-4.68416e-07,-8.47370e-07,4.62882e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.85922e-02,5.37316e-01,9.83512e-03,3.80000e-04
-4.73110e-07,-1.03244e-06,5.25653e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.96078e-02,5.38298e-01,1.00939e-02,3.90000e-04
-4.77796e-07,-1.21775e-06,5.88477e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.06234e-02,5.39280e-01,1.03528e-02,4.00000e-04
-4.82473e-07,-1.40330e-06,6.51354e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.16389e-02,5.40262e-01,1.06116e-02,4.10000e-04
-4.87141e-07,-1.58910e-06,7.14285e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.26545e-02,5.41244e-01,1.08704e-02,4.20000e-04
-4.91800e-07,-1.77515e-06,7.77272e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.36701e-02,5.42226e-01,1.11292e-02,4.30000e-04
-4.96451e-07,-1.96143e-06,8.40310e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.46857e-02,5.43208e-01,1.13880e-02,4.40000e-04
-5.01092e-07,-2.14796e-06,9.03401e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.57013e-02,5.44190e-01,1.16469e-02,4.50000e-04
-5.05724e-07,-2.33473e-06,9.66546e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.67169e-02,5.45172e-01,1.19057e-02,4.60000e-04
-5.10348e-07,-2.52175e-06,1.02975e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.77325e-02,5.46154e-01,1.21645e-02,4.70000e-04
-5.14963e-07,-2.70900e-06,1.09300e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.87480e-02,5.47136e-01,1.24233e-02,4.80000e-04
-5.19569e-07,-2.89650e-06,1.15630e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.97636e-02,5.48118e-01,1.26821e-02,4.90000e-04
-5.24165e-07,-3.08424e-06,1.21966e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.07792e-02,5.49100e-01,1.29410e-02,5.00000e-04
-5.24179e-07,-3.40218e-06,1.33148e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.17948e-02,5.50082e-01,1.31998e-02,5.10000e-04
-5.24178e-07,-3.72041e-06,1.44336e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.28104e-02,5.51064e-01,1.34586e-02,5.20000e-04
-5.24162e-07,-4.03893e-06,1.55531e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.38260e-02,5.52046e-01,1.37174e-02,5.30000e-04
-5.24132e-07,-4.35775e-06,1.66732e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.48415e-02,5.53028e-01,1.39762e-02,5.40000e-04
-5.24088e-07,-4.67687e-06,1.77940e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.58571e-02,5.54010e-01,1.42350e-02,5.50000e-04
-5.24029e-07,-4.99631e-06,1.89154e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.68727e-02,5.54992e-01,1.44939e-02,5.60000e-04
-5.23956e-07,-5.31602e-06,2.00375e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.78883e-02,5.55974e-01,1.47527e-02,5.70000e-04
-5.23868e-07,-5.63603e-06,2.11602e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.89039e-02,5.56956e-01,1.50115e-02,5.80000e-04
-5.23765e-07,-5.95635e-06,2.22835e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.99195e-02,5.57938e-01,1.52703e-02,5.90000e-04
-5.23649e-07,-6.27697e-06,2.34075e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.09351e-02,5.58920e-01,1.55291e-02,6.00000e-04
-5.23517e-07,-6.59788e-06,2.45322e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.19507e-02,5.59902e-01,1.57880e-02,6.10000e-04
-5.23372e-07,-6.91909e-06,2.56575e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.29662e-02,5.60884e-01,1.60468e-02,6.20000e-04
-5.20037e-07,-7.31259e-06,2.70684e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.39818e-02,5.61866e-01,1.63056e-02,6.30000e-04
-5.13510e-07,-7.77839e-06,2.87648e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.49974e-02,5.62848e-01,1.65644e-02,6.40000e-04
-5.06963e-07,-8.24453e-06,3.04618e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.60130e-02,5.63830e-01,1.68232e-02,6.50000e-04
-5.00396e-07,-8.71098e-06,3.21594e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.70286e-02,5.64812e-01,1.70821e-02,6.60000e-04
