X,Uy
0.48,0.0000
0.545462913145,1.531E-06
0.607962913145,1.500E-07
0.670462913145,-1.003E-04
0.732962913145,-6.255E-04
0.795462913145,-1.657E-03
0.857962913145,-3.826E-04
0.920462913145,9.904E-03
0.982962913145,2.484E-02
1.045462913145,2.973E-02
1.107962913145,2.448E-02
1.170462913145,1.505E-02
1.232962913145,3.636E-03
1.295462913145,-1.236E-02
1.357962913145,-3.536E-02
1.420462913145,-4.864E-02
1.482962913145,0.0000
