p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-1.50807e-04,-1.19694e-03,-1.70212e-03,-3.51040e-23,1,3.30000e-02,3.86553e-01,3.53553e-01,5.00000e-03
-1.50576e-04,-1.24272e-03,-1.77922e-03,-2.51476e-23,1,3.40000e-02,3.87553e-01,3.53553e-01,5.00000e-03
-1.50346e-04,-1.28850e-03,-1.85632e-03,-1.51914e-23,1,3.50000e-02,3.88553e-01,3.53553e-01,5.00000e-03
-1.50116e-04,-1.33428e-03,-1.93343e-03,-5.23496e-24,1,3.60000e-02,3.89553e-01,3.53553e-01,5.00000e-03
-1.49885e-04,-1.38006e-03,-2.01053e-03,4.72120e-24,1,3.70000e-02,3.90553e-01,3.53553e-01,5.00000e-03
-1.49575e-04,-1.42908e-03,-2.10052e-03,9.66477e-24,1,3.80000e-02,3.91553e-01,3.53553e-01,5.00000e-03
-1.49183e-04,-1.48136e-03,-2.20340e-03,9.59575e-24,1,3.90000e-02,3.92553e-01,3.53553e-01,5.00000e-03
-1.48792e-04,-1.53363e-03,-2.30628e-03,9.52673e-24,1,4.00000e-02,3.93553e-01,3.53553e-01,5.00000e-03
-1.48400e-04,-1.58591e-03,-2.40916e-03,9.45770e-24,1,4.10000e-02,3.94553e-01,3.53553e-01,5.00000e-03
-1.48009e-04,-1.63818e-03,-2.51203e-03,9.38868e-24,1,4.20000e-02,3.95553e-01,3.53553e-01,5.00000e-03
-1.47617e-04,-1.69046e-03,-2.61491e-03,9.31966e-24,1,4.30000e-02,3.96553e-01,3.53553e-01,5.00000e-03
-1.47226e-04,-1.74273e-03,-2.71779e-03,9.25063e-24,1,4.40000e-02,3.97553e-01,3.53553e-01,5.00000e-03
-1.46834e-04,-1.79500e-03,-2.82066e-03,9.18161e-24,1,4.50000e-02,3.98553e-01,3.53553e-01,5.00000e-03
-1.46443e-04,-1.84728e-03,-2.92354e-03,9.11259e-24,1,4.60000e-02,3.99553e-01,3.53553e-01,5.00000e-03
-1.46051e-04,-1.89955e-03,-3.02642e-03,9.04357e-24,1,4.70000e-02,4.00553e-01,3.53553e-01,5.00000e-03
-1.45660e-04,-1.95183e-03,-3.12930e-03,8.97454e-24,1,4.80000e-02,4.01553e-01,3.53553e-01,5.00000e-03
-1.45268e-04,-2.00410e-03,-3.23218e-03,8.90552e-24,1,4.90000e-02,4.02553e-01,3.53553e-01,5.00000e-03
-1.44877e-04,-2.05637e-03,-3.33506e-03,8.83650e-24,1,5.00000e-02,4.03553e-01,3.53553e-01,5.00000e-03
-1.44338e-04,-2.11329e-03,-3.46557e-03,1.54737e-23,1,5.10000e-02,4.04553e-01,3.53553e-01,5.00000e-03
-1.43798e-04,-2.17021e-03,-3.59608e-03,2.21109e-23,1,5.20000e-02,4.05553e-01,3.53553e-01,5.00000e-03
-1.43259e-04,-2.22713e-03,-3.72660e-03,2.87484e-23,1,5.30000e-02,4.06553e-01,3.53553e-01,5.00000e-03
-1.42719e-04,-2.28405e-03,-3.85711e-03,3.53856e-23,1,5.40000e-02,4.07553e-01,3.53553e-01,5.00000e-03
-1.42180e-04,-2.34097e-03,-3.98763e-03,4.20230e-23,1,5.50000e-02,4.08553e-01,3.53553e-01,5.00000e-03
-1.41640e-04,-2.39789e-03,-4.11814e-03,4.86602e-23,1,5.60000e-02,4.09553e-01,3.53553e-01,5.00000e-03
-1.41101e-04,-2.45481e-03,-4.24866e-03,5.52976e-23,1,5.70000e-02,4.10553e-01,3.53553e-01,5.00000e-03
-1.40562e-04,-2.51173e-03,-4.37918e-03,6.19349e-23,1,5.80000e-02,4.11553e-01,3.53553e-01,5.00000e-03
-1.40022e-04,-2.56864e-03,-4.50969e-03,6.85721e-23,1,5.90000e-02,4.12553e-01,3.53553e-01,5.00000e-03
-1.39483e-04,-2.62556e-03,-4.64021e-03,7.52095e-23,1,6.00000e-02,4.13553e-01,3.53553e-01,5.00000e-03
-1.38943e-04,-2.68248e-03,-4.77072e-03,8.18467e-23,1,6.10000e-02,4.14553e-01,3.53553e-01,5.00000e-03
-1.38404e-04,-2.73940e-03,-4.90124e-03,8.84841e-23,1,6.20000e-02,4.15553e-01,3.53553e-01,5.00000e-03
-1.37801e-04,-2.79747e-03,-5.04618e-03,8.79392e-23,1,6.30000e-02,4.16553e-01,3.53553e-01,5.00000e-03
-1.37135e-04,-2.85669e-03,-5.20556e-03,8.02118e-23,1,6.40000e-02,4.17553e-01,3.53553e-01,5.00000e-03
-1.36468e-04,-2.91590e-03,-5.36494e-03,7.24846e-23,1,6.50000e-02,4.18553e-01,3.53553e-01,5.00000e-03
-1.35802e-04,-2.97512e-03,-5.52432e-03,6.47572e-23,1,6.60000e-02,4.19553e-01,3.53553e-01,5.00000e-03
-1.35135e-04,-3.03433e-03,-5.68370e-03,5.70301e-23,1,6.70000e-02,4.20553e-01,3.53553e-01,5.00000e-03
-1.34469e-04,-3.09355e-03,-5.84307e-03,4.93029e-23,1,6.80000e-02,4.21553e-01,3.53553e-01,5.00000e-03
-1.33803e-04,-3.15276e-03,-6.00245e-03,4.15755e-23,1,6.90000e-02,4.22553e-01,3.53553e-01,5.00000e-03
-1.33136e-04,-3.21198e-03,-6.16183e-03,3.38484e-23,1,7.00000e-02,4.23553e-01,3.53553e-01,5.00000e-03
-1.32470e-04,-3.27119e-03,-6.32121e-03,2.61210e-23,1,7.10000e-02,4.24553e-01,3.53553e-01,5.00000e-03
-1.31804e-04,-3.33041e-03,-6.48058e-03,1.83939e-23,1,7.20000e-02,4.25553e-01,3.53553e-01,5.00000e-03
-1.31137e-04,-3.38962e-03,-6.63997e-03,1.06665e-23,1,7.30000e-02,4.26553e-01,3.53553e-01,5.00000e-03
-1.30471e-04,-3.44884e-03,-6.79934e-03,2.93932e-24,1,7.40000e-02,4.27553e-01,3.53553e-01,5.00000e-03
-1.29804e-04,-3.50805e-03,-6.95872e-03,-4.78784e-24,1,7.50000e-02,4.28553e-01,3.53553e-01,5.00000e-03
-1.29055e-04,-3.56674e-03,-7.14728e-03,-1.20789e-23,1,7.60000e-02,4.29553e-01,3.53553e-01,5.00000e-03
-1.28306e-04,-3.62543e-03,-7.33584e-03,-1.93697e-23,1,7.70000e-02,4.30553e-01,3.53553e-01,5.00000e-03
-1.27557e-04,-3.68413e-03,-7.52440e-03,-2.66607e-23,1,7.80000e-02,4.31553e-01,3.53553e-01,5.00000e-03
-1.26808e-04,-3.74281e-03,-7.71296e-03,-3.39516e-23,1,7.90000e-02,4.32553e-01,3.53553e-01,5.00000e-03
-1.26059e-04,-3.80151e-03,-7.90152e-03,-4.12426e-23,1,8.00000e-02,4.33553e-01,3.53553e-01,5.00000e-03
-1.25310e-04,-3.86020e-03,-8.09008e-03,-4.85334e-23,1,8.10000e-02,4.34553e-01,3.53553e-01,5.00000e-03
-1.24561e-04,-3.91889e-03,-8.27864e-03,-5.58242e-23,1,8.20000e-02,4.35553e-01,3.53553e-01,5.00000e-03
-1.23812e-04,-3.97758e-03,-8.46720e-03,-6.31153e-23,1,8.30000e-02,4.36553e-01,3.53553e-01,5.00000e-03
-1.23063e-04,-4.03627e-03,-8.65576e-03,-7.04061e-23,1,8.40000e-02,4.37553e-01,3.53553e-01,5.00000e-03
-1.22314e-04,-4.09496e-03,-8.84432e-03,-7.76971e-23,1,8.50000e-02,4.38553e-01,3.53553e-01,5.00000e-03
-1.21565e-04,-4.15365e-03,-9.03288e-03,-8.49879e-23,1,8.60000e-02,4.39553e-01,3.53553e-01,5.00000e-03
-1.20816e-04,-4.21234e-03,-9.22144e-03,-9.22790e-23,1,8.70000e-02,4.40553e-01,3.53553e-01,5.00000e-03
-1.20060e-04,-4.26915e-03,-9.42415e-03,-9.18959e-23,1,8.80000e-02,4.41553e-01,3.53553e-01,5.00000e-03
-1.19297e-04,-4.32408e-03,-9.64101e-03,-8.38390e-23,1,8.90000e-02,4.42553e-01,3.53553e-01,5.00000e-03
-1.18535e-04,-4.37901e-03,-9.85788e-03,-7.57819e-23,1,9.00000e-02,4.43553e-01,3.53553e-01,5.00000e-03
-1.17772e-04,-4.43394e-03,-1.00747e-02,-6.77250e-23,1,9.10000e-02,4.44553e-01,3.53553e-01,5.00000e-03
-1.17009e-04,-4.48888e-03,-1.02916e-02,-5.96679e-23,1,9.20000e-02,4.45553e-01,3.53553e-01,5.00000e-03
-1.16247e-04,-4.54381e-03,-1.05085e-02,-5.16110e-23,1,9.30000e-02,4.46553e-01,3.53553e-01,5.00000e-03
-1.15484e-04,-4.59874e-03,-1.07253e-02,-4.35538e-23,1,9.40000e-02,4.47553e-01,3.53553e-01,5.00000e-03
-1.14722e-04,-4.65367e-03,-1.09422e-02,-3.54969e-23,1,9.50000e-02,4.48553e-01,3.53553e-01,5.00000e-03
-1.13959e-04,-4.70860e-03,-1.11591e-02,-2.74400e-23,1,9.60000e-02,4.49553e-01,3.53553e-01,5.00000e-03
-1.13197e-04,-4.76354e-03,-1.13759e-02,-1.93829e-23,1,9.70000e-02,4.50553e-01,3.53553e-01,5.00000e-03
-1.12434e-04,-4.81847e-03,-1.15928e-02,-1.13260e-23,1,9.80000e-02,4.51553e-01,3.53553e-01,5.00000e-03
-1.11671e-04,-4.87340e-03,-1.18097e-02,-3.26883e-24,1,9.90000e-02,4.52553e-01,3.53553e-01,5.00000e-03
-1.10909e-04,-4.92833e-03,-1.20265e-02,4.78807e-24,1,1.00000e-01,4.53553e-01,3.53553e-01,5.00000e-03
-1.10230e-04,-4.97596e-03,-1.22694e-02,4.73476e-24,1,1.01000e-01,4.54553e-01,3.53553e-01,5.00000e-03
-1.09550e-04,-5.02359e-03,-1.25122e-02,4.68145e-24,1,1.02000e-01,4.55553e-01,3.53553e-01,5.00000e-03
-1.08871e-04,-5.07122e-03,-1.27550e-02,4.62813e-24,1,1.03000e-01,4.56553e-01,3.53553e-01,5.00000e-03
-1.08192e-04,-5.11886e-03,-1.29978e-02,4.57482e-24,1,1.04000e-01,4.57553e-01,3.53553e-01,5.00000e-03
-1.07513e-04,-5.16649e-03,-1.32407e-02,4.52151e-24,1,1.05000e-01,4.58553e-01,3.53553e-01,5.00000e-03
-1.06834e-04,-5.21412e-03,-1.34835e-02,4.46819e-24,1,1.06000e-01,4.59553e-01,3.53553e-01,5.00000e-03
-1.06154e-04,-5.26175e-03,-1.37263e-02,4.41488e-24,1,1.07000e-01,4.60553e-01,3.53553e-01,5.00000e-03
-1.05475e-04,-5.30938e-03,-1.39691e-02,4.36156e-24,1,1.08000e-01,4.61553e-01,3.53553e-01,5.00000e-03
-1.04796e-04,-5.35701e-03,-1.42120e-02,4.30825e-24,1,1.09000e-01,4.62553e-01,3.53553e-01,5.00000e-03
-1.04117e-04,-5.40464e-03,-1.44548e-02,4.25494e-24,1,1.10000e-01,4.63553e-01,3.53553e-01,5.00000e-03
-1.03438e-04,-5.45227e-03,-1.46976e-02,4.20162e-24,1,1.11000e-01,4.64553e-01,3.53553e-01,5.00000e-03
-1.02758e-04,-5.49990e-03,-1.49404e-02,4.14831e-24,1,1.12000e-01,4.65553e-01,3.53553e-01,5.00000e-03
-1.02184e-04,-5.54204e-03,-1.51942e-02,6.61911e-24,1,1.13000e-01,4.66553e-01,3.53553e-01,5.00000e-03
-1.01716e-04,-5.57867e-03,-1.54590e-02,1.16140e-23,1,1.14000e-01,4.67553e-01,3.53553e-01,5.00000e-03
-1.01247e-04,-5.61531e-03,-1.57237e-02,1.66091e-23,1,1.15000e-01,4.68553e-01,3.53553e-01,5.00000e-03
-1.00778e-04,-5.65195e-03,-1.59885e-02,2.16040e-23,1,1.16000e-01,4.69553e-01,3.53553e-01,5.00000e-03
-1.00309e-04,-5.68859e-03,-1.62533e-02,2.65990e-23,1,1.17000e-01,4.70553e-01,3.53553e-01,5.00000e-03
-9.98401e-05,-5.72522e-03,-1.65180e-02,3.15939e-23,1,1.18000e-01,4.71553e-01,3.53553e-01,5.00000e-03
-9.93713e-05,-5.76186e-03,-1.67827e-02,3.65888e-23,1,1.19000e-01,4.72553e-01,3.53553e-01,5.00000e-03
-9.89024e-05,-5.79850e-03,-1.70475e-02,4.15839e-23,1,1.20000e-01,4.73553e-01,3.53553e-01,5.00000e-03
-9.84336e-05,-5.83514e-03,-1.73123e-02,4.65788e-23,1,1.21000e-01,4.74553e-01,3.53553e-01,5.00000e-03
-9.79648e-05,-5.87178e-03,-1.75770e-02,5.15738e-23,1,1.22000e-01,4.75553e-01,3.53553e-01,5.00000e-03
-9.74959e-05,-5.90841e-03,-1.78418e-02,5.65687e-23,1,1.23000e-01,4.76553e-01,3.53553e-01,5.00000e-03
-9.70271e-05,-5.94505e-03,-1.81065e-02,6.15638e-23,1,1.24000e-01,4.77553e-01,3.53553e-01,5.00000e-03
-9.65582e-05,-5.98169e-03,-1.83713e-02,6.65587e-23,1,1.25000e-01,4.78553e-01,3.53553e-01,5.00000e-03
-9.64565e-05,-6.00371e-03,-1.86521e-02,6.67802e-23,1,1.26000e-01,4.79553e-01,3.53553e-01,5.00000e-03
-9.63549e-05,-6.02573e-03,-1.89329e-02,6.70017e-23,1,1.27000e-01,4.80553e-01,3.53553e-01,5.00000e-03
-9.62532e-05,-6.04776e-03,-1.92137e-02,6.72232e-23,1,1.28000e-01,4.81553e-01,3.53553e-01,5.00000e-03
-9.61515e-05,-6.06978e-03,-1.94946e-02,6.74447e-23,1,1.29000e-01,4.82553e-01,3.53553e-01,5.00000e-03
-9.60498e-05,-6.09180e-03,-1.97754e-02,6.76662e-23,1,1.30000e-01,4.83553e-01,3.53553e-01,5.00000e-03
-9.59482e-05,-6.11382e-03,-2.00562e-02,6.78877e-23,1,1.31000e-01,4.84553e-01,3.53553e-01,5.00000e-03
-9.58465e-05,-6.13585e-03,-2.03370e-02,6.81092e-23,1,1.32000e-01,4.85553e-01,3.53553e-01,5.00000e-03
-9.57448e-05,-6.15787e-03,-2.06178e-02,6.83307e-23,1,1.33000e-01,4.86553e-01,3.53553e-01,5.00000e-03
-9.56431e-05,-6.17989e-03,-2.08987e-02,6.85522e-23,1,1.34000e-01,4.87553e-01,3.53553e-01,5.00000e-03
-9.55414e-05,-6.20191e-03,-2.11795e-02,6.87736e-23,1,1.35000e-01,4.88553e-01,3.53553e-01,5.00000e-03
-9.54398e-05,-6.22394e-03,-2.14603e-02,6.89951e-23,1,1.36000e-01,4.89553e-01,3.53553e-01,5.00000e-03
-9.53381e-05,-6.24596e-03,-2.17411e-02,6.92166e-23,1,1.37000e-01,4.90553e-01,3.53553e-01,5.00000e-03
-9.55110e-05,-6.25904e-03,-2.20261e-02,6.70209e-23,1,1.38000e-01,4.91553e-01,3.53553e-01,5.00000e-03
-9.59586e-05,-6.26317e-03,-2.23153e-02,6.24079e-23,1,1.39000e-01,4.92553e-01,3.53553e-01,5.00000e-03
-9.64061e-05,-6.26730e-03,-2.26046e-02,5.77948e-23,1,1.40000e-01,4.93553e-01,3.53553e-01,5.00000e-03
-9.68537e-05,-6.27143e-03,-2.28938e-02,5.31817e-23,1,1.41000e-01,4.94553e-01,3.53553e-01,5.00000e-03
-9.73012e-05,-6.27556e-03,-2.31830e-02,4.85687e-23,1,1.42000e-01,4.95553e-01,3.53553e-01,5.00000e-03
-9.77488e-05,-6.27969e-03,-2.34722e-02,4.39555e-23,1,1.43000e-01,4.96553e-01,3.53553e-01,5.00000e-03
-9.81963e-05,-6.28382e-03,-2.37614e-02,3.93425e-23,1,1.44000e-01,4.97553e-01,3.53553e-01,5.00000e-03
-9.86439e-05,-6.28795e-03,-2.40507e-02,3.47293e-23,1,1.45000e-01,4.98553e-01,3.53553e-01,5.00000e-03
-9.90914e-05,-6.29208e-03,-2.43399e-02,3.01163e-23,1,1.46000e-01,4.99553e-01,3.53553e-01,5.00000e-03
-9.95390e-05,-6.29621e-03,-2.46291e-02,2.55033e-23,1,1.47000e-01,5.00553e-01,3.53553e-01,5.00000e-03
-9.99865e-05,-6.30034e-03,-2.49183e-02,2.08903e-23,1,1.48000e-01,5.01553e-01,3.53553e-01,5.00000e-03
-1.00434e-04,-6.30447e-03,-2.52075e-02,1.62770e-23,1,1.49000e-01,5.02553e-01,3.53553e-01,5.00000e-03
-1.00882e-04,-6.30860e-03,-2.54968e-02,1.16640e-23,1,1.50000e-01,5.03553e-01,3.53553e-01,5.00000e-03
-1.02076e-04,-6.29221e-03,-2.57851e-02,5.18472e-24,1,1.51000e-01,5.04553e-01,3.53553e-01,5.00000e-03
-1.03271e-04,-6.27582e-03,-2.60734e-02,-1.29451e-24,1,1.52000e-01,5.05553e-01,3.53553e-01,5.00000e-03
-1.04466e-04,-6.25942e-03,-2.63618e-02,-7.77412e-24,1,1.53000e-01,5.06553e-01,3.53553e-01,5.00000e-03
-1.05661e-04,-6.24303e-03,-2.66501e-02,-1.42534e-23,1,1.54000e-01,5.07553e-01,3.53553e-01,5.00000e-03
-1.06856e-04,-6.22663e-03,-2.69385e-02,-2.07326e-23,1,1.55000e-01,5.08553e-01,3.53553e-01,5.00000e-03
-1.08050e-04,-6.21024e-03,-2.72268e-02,-2.72118e-23,1,1.56000e-01,5.09553e-01,3.53553e-01,5.00000e-03
-1.09245e-04,-6.19385e-03,-2.75151e-02,-3.36910e-23,1,1.57000e-01,5.10553e-01,3.53553e-01,5.00000e-03
-1.10440e-04,-6.17745e-03,-2.78035e-02,-4.01707e-23,1,1.58000e-01,5.11553e-01,3.53553e-01,5.00000e-03
-1.11635e-04,-6.16106e-03,-2.80918e-02,-4.66499e-23,1,1.59000e-01,5.12553e-01,3.53553e-01,5.00000e-03
-1.12830e-04,-6.14466e-03,-2.83802e-02,-5.31291e-23,1,1.60000e-01,5.13553e-01,3.53553e-01,5.00000e-03
-1.14024e-04,-6.12827e-03,-2.86685e-02,-5.96083e-23,1,1.61000e-01,5.14553e-01,3.53553e-01,5.00000e-03
-1.15219e-04,-6.11188e-03,-2.89569e-02,-6.60876e-23,1,1.62000e-01,5.15553e-01,3.53553e-01,5.00000e-03
-1.16888e-04,-6.08437e-03,-2.92395e-02,-6.48284e-23,1,1.63000e-01,5.16553e-01,3.53553e-01,5.00000e-03
-1.19029e-04,-6.04576e-03,-2.95165e-02,-5.58309e-23,1,1.64000e-01,5.17553e-01,3.53553e-01,5.00000e-03
-1.21171e-04,-6.00715e-03,-2.97936e-02,-4.68335e-23,1,1.65000e-01,5.18553e-01,3.53553e-01,5.00000e-03
-1.23313e-04,-5.96853e-03,-3.00706e-02,-3.78360e-23,1,1.66000e-01,5.19553e-01,3.53553e-01,5.00000e-03
-1.25455e-04,-5.92992e-03,-3.03476e-02,-2.88380e-23,1,1.67000e-01,5.20553e-01,3.53553e-01,5.00000e-03
-1.27597e-04,-5.89131e-03,-3.06246e-02,-1.98405e-23,1,1.68000e-01,5.21553e-01,3.53553e-01,5.00000e-03
-1.29739e-04,-5.85269e-03,-3.09016e-02,-1.08430e-23,1,1.69000e-01,5.22553e-01,3.53553e-01,5.00000e-03
-1.31880e-04,-5.81408e-03,-3.11786e-02,-1.84558e-24,1,1.70000e-01,5.23553e-01,3.53553e-01,5.00000e-03
-1.34022e-04,-5.77547e-03,-3.14556e-02,7.15189e-24,1,1.71000e-01,5.24553e-01,3.53553e-01,5.00000e-03
-1.36164e-04,-5.73685e-03,-3.17326e-02,1.61499e-23,1,1.72000e-01,5.25553e-01,3.53553e-01,5.00000e-03
-1.38306e-04,-5.69824e-03,-3.20096e-02,2.51474e-23,1,1.73000e-01,5.26553e-01,3.53553e-01,5.00000e-03
-1.40448e-04,-5.65963e-03,-3.22866e-02,3.41448e-23,1,1.74000e-01,5.27553e-01,3.53553e-01,5.00000e-03
-1.42590e-04,-5.62102e-03,-3.25636e-02,4.31423e-23,1,1.75000e-01,5.28553e-01,3.53553e-01,5.00000e-03
-1.45862e-04,-5.55966e-03,-3.28183e-02,3.96908e-23,1,1.76000e-01,5.29553e-01,3.53553e-01,5.00000e-03
-1.49134e-04,-5.49831e-03,-3.30729e-02,3.62394e-23,1,1.77000e-01,5.30553e-01,3.53553e-01,5.00000e-03
-1.52406e-04,-5.43697e-03,-3.33276e-02,3.27881e-23,1,1.78000e-01,5.31553e-01,3.53553e-01,5.00000e-03
-1.55678e-04,-5.37562e-03,-3.35822e-02,2.93368e-23,1,1.79000e-01,5.32553e-01,3.53553e-01,5.00000e-03
-1.58950e-04,-5.31427e-03,-3.38368e-02,2.58855e-23,1,1.80000e-01,5.33553e-01,3.53553e-01,5.00000e-03
-1.62222e-04,-5.25291e-03,-3.40915e-02,2.24339e-23,1,1.81000e-01,5.34553e-01,3.53553e-01,5.00000e-03
-1.65494e-04,-5.19157e-03,-3.43461e-02,1.89826e-23,1,1.82000e-01,5.35553e-01,3.53553e-01,5.00000e-03
-1.68766e-04,-5.13022e-03,-3.46008e-02,1.55313e-23,1,1.83000e-01,5.36553e-01,3.53553e-01,5.00000e-03
-1.72038e-04,-5.06887e-03,-3.48554e-02,1.20799e-23,1,1.84000e-01,5.37553e-01,3.53553e-01,5.00000e-03
-1.75309e-04,-5.00752e-03,-3.51101e-02,8.62862e-24,1,1.85000e-01,5.38553e-01,3.53553e-01,5.00000e-03
-1.78582e-04,-4.94617e-03,-3.53647e-02,5.17709e-24,1,1.86000e-01,5.39553e-01,3.53553e-01,5.00000e-03
-1.81853e-04,-4.88482e-03,-3.56194e-02,1.72577e-24,1,1.87000e-01,5.40553e-01,3.53553e-01,5.00000e-03
-1.85763e-04,-4.81249e-03,-3.58574e-02,3.46328e-24,1,1.88000e-01,5.41553e-01,3.53553e-01,5.00000e-03
-1.90311e-04,-4.72920e-03,-3.60789e-02,1.03903e-23,1,1.89000e-01,5.42553e-01,3.53553e-01,5.00000e-03
-1.94859e-04,-4.64589e-03,-3.63004e-02,1.73177e-23,1,1.90000e-01,5.43553e-01,3.53553e-01,5.00000e-03
-1.99407e-04,-4.56260e-03,-3.65218e-02,2.42446e-23,1,1.91000e-01,5.44553e-01,3.53553e-01,5.00000e-03
-2.03955e-04,-4.47930e-03,-3.67433e-02,3.11716e-23,1,1.92000e-01,5.45553e-01,3.53553e-01,5.00000e-03
-2.08502e-04,-4.39600e-03,-3.69647e-02,3.80986e-23,1,1.93000e-01,5.46553e-01,3.53553e-01,5.00000e-03
-2.13050e-04,-4.31270e-03,-3.71862e-02,4.50256e-23,1,1.94000e-01,5.47553e-01,3.53553e-01,5.00000e-03
-2.17598e-04,-4.22940e-03,-3.74077e-02,5.19529e-23,1,1.95000e-01,5.48553e-01,3.53553e-01,5.00000e-03
-2.22146e-04,-4.14610e-03,-3.76291e-02,5.88799e-23,1,1.96000e-01,5.49553e-01,3.53553e-01,5.00000e-03
-2.26694e-04,-4.06281e-03,-3.78506e-02,6.58069e-23,1,1.97000e-01,5.50553e-01,3.53553e-01,5.00000e-03
-2.31241e-04,-3.97951e-03,-3.80721e-02,7.27339e-23,1,1.98000e-01,5.51553e-01,3.53553e-01,5.00000e-03
-2.35789e-04,-3.89621e-03,-3.82935e-02,7.96609e-23,1,1.99000e-01,5.52553e-01,3.53553e-01,5.00000e-03
