p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
5.20657e-07,-3.92351e-05,1.31234e-05,9.83634e-26,1,1.15006e-01,6.11081e-01,2.97642e-02,1.15000e-03
5.61785e-07,-3.98863e-05,1.32211e-05,1.37708e-25,1,1.16006e-01,6.12047e-01,3.00230e-02,1.16000e-03
6.02916e-07,-4.05376e-05,1.33187e-05,1.77054e-25,1,1.17006e-01,6.13013e-01,3.02818e-02,1.17000e-03
6.44044e-07,-4.11888e-05,1.34164e-05,2.16399e-25,1,1.18006e-01,6.13979e-01,3.05406e-02,1.18000e-03
6.85174e-07,-4.18401e-05,1.35140e-05,2.55745e-25,1,1.19006e-01,6.14945e-01,3.07995e-02,1.19000e-03
7.26305e-07,-4.24913e-05,1.36117e-05,2.95085e-25,1,1.20006e-01,6.15911e-01,3.10583e-02,1.20000e-03
7.67432e-07,-4.31425e-05,1.37093e-05,3.34435e-25,1,1.21006e-01,6.16877e-01,3.13171e-02,1.21000e-03
8.08563e-07,-4.37938e-05,1.38070e-05,3.73774e-25,1,1.22006e-01,6.17843e-01,3.15759e-02,1.22000e-03
8.49691e-07,-4.44450e-05,1.39046e-05,4.13126e-25,1,1.23006e-01,6.18809e-01,3.18347e-02,1.23000e-03
8.90822e-07,-4.50963e-05,1.40023e-05,4.52466e-25,1,1.24006e-01,6.19775e-01,3.20936e-02,1.24000e-03
9.31949e-07,-4.57475e-05,1.40999e-05,4.91816e-25,1,1.25006e-01,6.20741e-01,3.23524e-02,1.25000e-03
9.80839e-07,-4.61743e-05,1.39367e-05,4.91810e-25,1,1.26006e-01,6.21707e-01,3.26112e-02,1.26000e-03
1.02973e-06,-4.66011e-05,1.37734e-05,4.91816e-25,1,1.27006e-01,6.22673e-01,3.28700e-02,1.27000e-03
1.07862e-06,-4.70279e-05,1.36101e-05,4.91817e-25,1,1.28006e-01,6.23639e-01,3.31288e-02,1.28000e-03
1.12750e-06,-4.74547e-05,1.34469e-05,4.91815e-25,1,1.29006e-01,6.24604e-01,3.33877e-02,1.29000e-03
1.17639e-06,-4.78815e-05,1.32836e-05,4.91816e-25,1,1.30006e-01,6.25570e-01,3.36465e-02,1.30000e-03
1.22528e-06,-4.83084e-05,1.31203e-05,4.91810e-25,1,1.31007e-01,6.26536e-01,3.39053e-02,1.31000e-03
1.27417e-06,-4.87352e-05,1.29571e-05,4.91816e-25,1,1.32007e-01,6.27502e-01,3.41641e-02,1.32000e-03
1.32306e-06,-4.91620e-05,1.27938e-05,4.91817e-25,1,1.33007e-01,6.28468e-01,3.44229e-02,1.33000e-03
1.37195e-06,-4.95888e-05,1.26306e-05,4.91815e-25,1,1.34007e-01,6.29434e-01,3.46818e-02,1.34000e-03
1.42084e-06,-5.00156e-05,1.24673e-05,4.91817e-25,1,1.35007e-01,6.30400e-01,3.49406e-02,1.35000e-03
1.46972e-06,-5.04424e-05,1.23040e-05,4.91815e-25,1,1.36007e-01,6.31366e-01,3.51994e-02,1.36000e-03
1.51861e-06,-5.08692e-05,1.21408e-05,4.91816e-25,1,1.37007e-01,6.32332e-01,3.54582e-02,1.37000e-03
1.57015e-06,-5.10886e-05,1.17494e-05,4.72142e-25,1,1.38007e-01,6.33298e-01,3.57170e-02,1.38000e-03
1.62434e-06,-5.11007e-05,1.11300e-05,4.32798e-25,1,1.39007e-01,6.34264e-01,3.59758e-02,1.39000e-03
1.67852e-06,-5.11127e-05,1.05106e-05,3.93452e-25,1,1.40007e-01,6.35230e-01,3.62347e-02,1.40000e-03
1.73271e-06,-5.11247e-05,9.89113e-06,3.54108e-25,1,1.41007e-01,6.36196e-01,3.64935e-02,1.41000e-03
1.78690e-06,-5.11368e-05,9.27168e-06,3.14762e-25,1,1.42007e-01,6.37161e-01,3.67523e-02,1.42000e-03
1.84108e-06,-5.11488e-05,8.65227e-06,2.75417e-25,1,1.43007e-01,6.38127e-01,3.70111e-02,1.43000e-03
1.89527e-06,-5.11608e-05,8.03282e-06,2.36072e-25,1,1.44007e-01,6.39093e-01,3.72699e-02,1.44000e-03
1.94946e-06,-5.11728e-05,7.41340e-06,1.96726e-25,1,1.45007e-01,6.40059e-01,3.75288e-02,1.45000e-03
2.00364e-06,-5.11849e-05,6.79395e-06,1.57382e-25,1,1.46007e-01,6.41025e-01,3.77876e-02,1.46000e-03
2.05783e-06,-5.11969e-05,6.17454e-06,1.18035e-25,1,1.47007e-01,6.41991e-01,3.80464e-02,1.47000e-03
2.11202e-06,-5.12089e-05,5.55509e-06,7.86904e-26,1,1.48007e-01,6.42957e-01,3.83052e-02,1.48000e-03
2.16620e-06,-5.12209e-05,4.93567e-06,3.93451e-26,1,1.49007e-01,6.43923e-01,3.85640e-02,1.49000e-03
2.22039e-06,-5.12330e-05,4.31622e-06,0.00000e+00,1,1.50008e-01,6.44889e-01,3.88229e-02,1.50000e-03
2.27622e-06,-5.06043e-05,2.99061e-06,-2.56150e-25,1,1.51008e-01,6.45855e-01,3.90817e-02,1.51000e-03
2.33205e-06,-4.99757e-05,1.66494e-06,-5.12304e-25,1,1.52008e-01,6.46821e-01,3.93405e-02,1.52000e-03
2.38788e-06,-4.93470e-05,3.39274e-07,-7.68454e-25,1,1.53008e-01,6.47787e-01,3.95993e-02,1.53000e-03
2.44371e-06,-4.87184e-05,-9.86323e-07,-1.02461e-24,1,1.54008e-01,6.48753e-01,3.98581e-02,1.54000e-03
2.49954e-06,-4.80897e-05,-2.31200e-06,-1.28075e-24,1,1.55008e-01,6.49719e-01,4.01170e-02,1.55000e-03
2.55537e-06,-4.74611e-05,-3.63759e-06,-1.53691e-24,1,1.56008e-01,6.50684e-01,4.03758e-02,1.56000e-03
2.61120e-06,-4.68324e-05,-4.96327e-06,-1.79306e-24,1,1.57008e-01,6.51650e-01,4.06346e-02,1.57000e-03
2.66703e-06,-4.62038e-05,-6.28886e-06,-2.04921e-24,1,1.58008e-01,6.52616e-01,4.08934e-02,1.58000e-03
2.72286e-06,-4.55751e-05,-7.61455e-06,-2.30536e-24,1,1.59008e-01,6.53582e-01,4.11522e-02,1.59000e-03
2.77869e-06,-4.49465e-05,-8.94013e-06,-2.56151e-24,1,1.60008e-01,6.54548e-01,4.14110e-02,1.60000e-03
2.83452e-06,-4.43178e-05,-1.02658e-05,-2.81766e-24,1,1.61008e-01,6.55514e-01,4.16699e-02,1.61000e-03
