p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-5.06497e-05,-1.66535e-04,3.17447e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,0.00000e+00
-5.03204e-05,-1.70701e-04,3.31590e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.01557e-03,5.00982e-01,2.58819e-04,1.00000e-05
-4.99907e-05,-1.74865e-04,3.45722e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.03114e-03,5.01964e-01,5.17638e-04,2.00000e-05
-4.96607e-05,-1.79027e-04,3.59841e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.04677e-03,5.02946e-01,7.76457e-04,3.00000e-05
-4.93305e-05,-1.83187e-04,3.73947e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.06234e-03,5.03928e-01,1.03528e-03,4.00000e-05
-4.90000e-05,-1.87345e-04,3.88042e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.07791e-03,5.04910e-01,1.29410e-03,5.00000e-05
-4.86693e-05,-1.91501e-04,4.02123e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.09348e-03,5.05892e-01,1.55291e-03,6.00000e-05
-4.83381e-05,-1.95654e-04,4.16193e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.10911e-03,5.06874e-01,1.81173e-03,7.00000e-05
-4.80067e-05,-1.99806e-04,4.30250e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.12468e-03,5.07856e-01,2.07055e-03,8.00000e-05
-4.76751e-05,-2.03956e-04,4.44295e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.14026e-03,5.08838e-01,2.32937e-03,9.00000e-05
-4.73432e-05,-2.08103e-04,4.58327e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.01558e-02,5.09820e-01,2.58819e-03,1.00000e-04
-4.70109e-05,-2.12249e-04,4.72347e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.11714e-02,5.10802e-01,2.84701e-03,1.10000e-04
-4.66783e-05,-2.16393e-04,4.86355e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.21870e-02,5.11784e-01,3.10583e-03,1.20000e-04
-4.63455e-05,-2.20534e-04,5.00350e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.32026e-02,5.12766e-01,3.36465e-03,1.30000e-04
-4.60124e-05,-2.24674e-04,5.14333e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.42182e-02,5.13748e-01,3.62347e-03,1.40000e-04
-4.56791e-05,-2.28811e-04,5.28303e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.52337e-02,5.14730e-01,3.88229e-03,1.50000e-04
-4.53453e-05,-2.32947e-04,5.42262e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.62494e-02,5.15712e-01,4.14110e-03,1.60000e-04
-4.50113e-05,-2.37080e-04,5.56208e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.72649e-02,5.16694e-01,4.39992e-03,1.70000e-04
