p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-2.06318e-05,-1.80506e-04,6.03145e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,0.00000e+00
-2.02806e-05,-1.83393e-04,6.10002e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00008e-03,5.00966e-01,2.58819e-04,1.00000e-05
-1.99295e-05,-1.86281e-04,6.16859e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00009e-03,5.01932e-01,5.17638e-04,2.00000e-05
-1.95783e-05,-1.89168e-04,6.23717e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00017e-03,5.02898e-01,7.76457e-04,3.00000e-05
-1.92272e-05,-1.92055e-04,6.30573e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00019e-03,5.03864e-01,1.03528e-03,4.00000e-05
-1.88760e-05,-1.94943e-04,6.37431e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00027e-03,5.04830e-01,1.29410e-03,5.00000e-05
-1.85249e-05,-1.97830e-04,6.44288e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00028e-03,5.05796e-01,1.55291e-03,6.00000e-05
-1.81737e-05,-2.00718e-04,6.51145e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00036e-03,5.06761e-01,1.81173e-03,7.00000e-05
-1.78226e-05,-2.03605e-04,6.58002e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.00038e-03,5.07727e-01,2.07055e-03,8.00000e-05
-1.74714e-05,-2.06492e-04,6.64859e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00046e-03,5.08693e-01,2.32937e-03,9.00000e-05
-1.71203e-05,-2.09380e-04,6.71716e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00005e-02,5.09659e-01,2.58819e-03,1.00000e-04
-1.67691e-05,-2.12267e-04,6.78574e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10005e-02,5.10625e-01,2.84701e-03,1.10000e-04
-1.64180e-05,-2.15154e-04,6.85431e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20006e-02,5.11591e-01,3.10583e-03,1.20000e-04
-1.60669e-05,-2.18042e-04,6.92288e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30006e-02,5.12557e-01,3.36465e-03,1.30000e-04
-1.57157e-05,-2.20929e-04,6.99145e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40007e-02,5.13523e-01,3.62347e-03,1.40000e-04
-1.53646e-05,-2.23817e-04,7.06002e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50007e-02,5.14489e-01,3.88229e-03,1.50000e-04
-1.50134e-05,-2.26704e-04,7.12860e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60008e-02,5.15455e-01,4.14110e-03,1.60000e-04
-1.46623e-05,-2.29591e-04,7.19717e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.70008e-02,5.16421e-01,4.39992e-03,1.70000e-04
-1.43111e-05,-2.32479e-04,7.26574e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80009e-02,5.17387e-01,4.65874e-03,1.80000e-04
-1.39600e-05,-2.35366e-04,7.33431e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90009e-02,5.18353e-01,4.91756e-03,1.90000e-04
-1.36088e-05,-2.38253e-04,7.40288e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00010e-02,5.19319e-01,5.17638e-03,2.00000e-04
-1.32577e-05,-2.41141e-04,7.47145e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10010e-02,5.20284e-01,5.43520e-03,2.10000e-04
-1.29065e-05,-2.44028e-04,7.54003e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20011e-02,5.21250e-01,5.69402e-03,2.20000e-04
-1.25554e-05,-2.46916e-04,7.60860e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30012e-02,5.22216e-01,5.95284e-03,2.30000e-04
-1.22042e-05,-2.49803e-04,7.67717e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40012e-02,5.23182e-01,6.21166e-03,2.40000e-04
-1.18531e-05,-2.52690e-04,7.74574e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.50013e-02,5.24148e-01,6.47048e-03,2.50000e-04
-1.15019e-05,-2.55578e-04,7.81431e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.60013e-02,5.25114e-01,6.72930e-03,2.60000e-04
-1.11508e-05,-2.58465e-04,7.88289e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.70014e-02,5.26080e-01,6.98811e-03,2.70000e-04
-1.07996e-05,-2.61352e-04,7.95146e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.80014e-02,5.27046e-01,7.24693e-03,2.80000e-04
-1.04485e-05,-2.64240e-04,8.02003e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.90015e-02,5.28012e-01,7.50575e-03,2.90000e-04
-1.00974e-05,-2.67127e-04,8.08860e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00015e-02,5.28978e-01,7.76457e-03,3.00000e-04
-9.74620e-06,-2.70015e-04,8.15717e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.10016e-02,5.29944e-01,8.02339e-03,3.10000e-04
-9.39506e-06,-2.72902e-04,8.22574e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.20016e-02,5.30910e-01,8.28221e-03,3.20000e-04
-9.04391e-06,-2.75789e-04,8.29432e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.30017e-02,5.31876e-01,8.54103e-03,3.30000e-04
-8.69275e-06,-2.78677e-04,8.36289e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.40017e-02,5.32842e-01,8.79985e-03,3.40000e-04
-8.34161e-06,-2.81564e-04,8.43146e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.50017e-02,5.33807e-01,9.05867e-03,3.50000e-04
-7.99045e-06,-2.84451e-04,8.50003e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.60018e-02,5.34773e-01,9.31749e-03,3.60000e-04
-7.63932e-06,-2.87339e-04,8.56860e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.70018e-02,5.35739e-01,9.57630e-03,3.70000e-04
-7.28816e-06,-2.90226e-04,8.63718e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.80019e-02,5.36705e-01,9.83512e-03,3.80000e-04
-6.93703e-06,-2.93114e-04,8.70575e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.90019e-02,5.37671e-01,1.00939e-02,3.90000e-04
-6.58587e-06,-2.96001e-04,8.77432e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00020e-02,5.38637e-01,1.03528e-02,4.00000e-04
-6.23474e-06,-2.98888e-04,8.84289e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.10020e-02,5.39603e-01,1.06116e-02,4.10000e-04
-5.88358e-06,-3.01776e-04,8.91146e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.20021e-02,5.40569e-01,1.08704e-02,4.20000e-04
-5.53244e-06,-3.04663e-04,8.98003e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.30021e-02,5.41535e-01,1.11292e-02,4.30000e-04
-5.18129e-06,-3.07550e-04,9.04861e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.40022e-02,5.42501e-01,1.13880e-02,4.40000e-04
-4.83012e-06,-3.10438e-04,9.11718e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.50023e-02,5.43467e-01,1.16469e-02,4.50000e-04
-4.47899e-06,-3.13325e-04,9.18575e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.60023e-02,5.44433e-01,1.19057e-02,4.60000e-04
-4.12783e-06,-3.16213e-04,9.25432e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.70024e-02,5.45399e-01,1.21645e-02,4.70000e-04
-3.77670e-06,-3.19100e-04,9.32289e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.80024e-02,5.46364e-01,1.24233e-02,4.80000e-04
-3.42554e-06,-3.21987e-04,9.39147e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.90025e-02,5.47330e-01,1.26821e-02,4.90000e-04
-3.07441e-06,-3.24875e-04,9.46004e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00025e-02,5.48296e-01,1.29410e-02,5.00000e-04
-2.28551e-06,-3.24926e-04,9.25612e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.10026e-02,5.49262e-01,1.31998e-02,5.10000e-04
-1.49664e-06,-3.24976e-04,9.05220e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.20026e-02,5.50228e-01,1.34586e-02,5.20000e-04
-7.07739e-07,-3.25027e-04,8.84829e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.30027e-02,5.51194e-01,1.37174e-02,5.30000e-04
8.11312e-08,-3.25078e-04,8.64437e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.40027e-02,5.52160e-01,1.39762e-02,5.40000e-04
8.70032e-07,-3.25129e-04,8.44045e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.50027e-02,5.53126e-01,1.42350e-02,5.50000e-04
1.65893e-06,-3.25180e-04,8.23653e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.60028e-02,5.54092e-01,1.44939e-02,5.60000e-04
2.44780e-06,-3.25231e-04,8.03262e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.70028e-02,5.55058e-01,1.47527e-02,5.70000e-04
3.23670e-06,-3.25282e-04,7.82870e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.80029e-02,5.56024e-01,1.50115e-02,5.80000e-04
4.02557e-06,-3.25333e-04,7.62478e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.90029e-02,5.56990e-01,1.52703e-02,5.90000e-04
4.81448e-06,-3.25383e-04,7.42086e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00030e-02,5.57956e-01,1.55291e-02,6.00000e-04
5.60334e-06,-3.25434e-04,7.21695e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.10030e-02,5.58921e-01,1.57880e-02,6.10000e-04
6.39225e-06,-3.25485e-04,7.01303e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.20031e-02,5.59887e-01,1.60468e-02,6.20000e-04
7.18111e-06,-3.25536e-04,6.80912e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.30031e-02,5.60853e-01,1.63056e-02,6.30000e-04
7.97002e-06,-3.25587e-04,6.60520e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.40032e-02,5.61819e-01,1.65644e-02,6.40000e-04
8.75888e-06,-3.25638e-04,6.40128e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.50032e-02,5.62785e-01,1.68232e-02,6.50000e-04
9.54779e-06,-3.25689e-04,6.19736e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.60033e-02,5.63751e-01,1.70821e-02,6.60000e-04
1.03367e-05,-3.25739e-04,5.99344e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.70034e-02,5.64717e-01,1.73409e-02,6.70000e-04
1.11256e-05,-3.25790e-04,5.78953e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.80034e-02,5.65683e-01,1.75997e-02,6.80000e-04
1.19145e-05,-3.25841e-04,5.58561e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.90035e-02,5.66649e-01,1.78585e-02,6.90000e-04
1.27033e-05,-3.25892e-04,5.38170e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00035e-02,5.67615e-01,1.81173e-02,7.00000e-04
1.34922e-05,-3.25943e-04,5.17778e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.10036e-02,5.68581e-01,1.83762e-02,7.10000e-04
1.42811e-05,-3.25994e-04,4.97386e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.20036e-02,5.69547e-01,1.86350e-02,7.20000e-04
1.50700e-05,-3.26045e-04,4.76994e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.30037e-02,5.70513e-01,1.88938e-02,7.30000e-04
1.58589e-05,-3.26096e-04,4.56603e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.40037e-02,5.71478e-01,1.91526e-02,7.40000e-04
1.66478e-05,-3.26146e-04,4.36211e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.50038e-02,5.72444e-01,1.94114e-02,7.50000e-04
1.74366e-05,-3.26197e-04,4.15820e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.60038e-02,5.73410e-01,1.96702e-02,7.60000e-04
1.82255e-05,-3.26248e-04,3.95428e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.70038e-02,5.74376e-01,1.99291e-02,7.70000e-04
1.90144e-05,-3.26299e-04,3.75036e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.80039e-02,5.75342e-01,2.01879e-02,7.80000e-04
1.98033e-05,-3.26350e-04,3.54644e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.90039e-02,5.76308e-01,2.04467e-02,7.90000e-04
2.05922e-05,-3.26401e-04,3.34252e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.00040e-02,5.77274e-01,2.07055e-02,8.00000e-04
2.13811e-05,-3.26452e-04,3.13861e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.10040e-02,5.78240e-01,2.09643e-02,8.10000e-04
2.21700e-05,-3.26502e-04,2.93469e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.20041e-02,5.79206e-01,2.12232e-02,8.20000e-04
2.29588e-05,-3.26553e-04,2.73078e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.30041e-02,5.80172e-01,2.14820e-02,8.30000e-04
2.37478e-05,-3.26604e-04,2.52686e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.40042e-02,5.81138e-01,2.17408e-02,8.40000e-04
2.45366e-05,-3.26655e-04,2.32295e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.50042e-02,5.82104e-01,2.19996e-02,8.50000e-04
2.53255e-05,-3.26706e-04,2.11902e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.60043e-02,5.83070e-01,2.22584e-02,8.60000e-04
2.61144e-05,-3.26757e-04,1.91510e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.70044e-02,5.84036e-01,2.25173e-02,8.70000e-04
2.69033e-05,-3.26808e-04,1.71119e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.80044e-02,5.85001e-01,2.27761e-02,8.80000e-04
2.76922e-05,-3.26859e-04,1.50727e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.90045e-02,5.85967e-01,2.30349e-02,8.90000e-04
2.84811e-05,-3.26909e-04,1.30336e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00045e-02,5.86933e-01,2.32937e-02,9.00000e-04
2.92700e-05,-3.26960e-04,1.09944e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.10046e-02,5.87899e-01,2.35525e-02,9.10000e-04
3.00588e-05,-3.27011e-04,8.95527e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.20046e-02,5.88865e-01,2.38114e-02,9.20000e-04
3.08477e-05,-3.27062e-04,6.91603e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.30047e-02,5.89831e-01,2.40702e-02,9.30000e-04
3.16366e-05,-3.27113e-04,4.87696e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.40047e-02,5.90797e-01,2.43290e-02,9.40000e-04
3.24255e-05,-3.27164e-04,2.83771e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.50048e-02,5.91763e-01,2.45878e-02,9.50000e-04
3.32144e-05,-3.27215e-04,7.98641e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.60048e-02,5.92729e-01,2.48466e-02,9.60000e-04
3.40033e-05,-3.27266e-04,-1.24061e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.70049e-02,5.93695e-01,2.51054e-02,9.70000e-04
3.47922e-05,-3.27316e-04,-3.27986e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.80049e-02,5.94661e-01,2.53643e-02,9.80000e-04
3.55810e-05,-3.27367e-04,-5.31893e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.90049e-02,5.95627e-01,2.56231e-02,9.90000e-04
3.63699e-05,-3.27418e-04,-7.35818e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00005e-01,5.96593e-01,2.58819e-02,1.00000e-03
3.71589e-05,-3.12951e-04,-1.75171e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.01005e-01,5.97558e-01,2.61407e-02,1.01000e-03
3.79479e-05,-2.98484e-04,-2.76762e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.02005e-01,5.98524e-01,2.63995e-02,1.02000e-03
3.87369e-05,-2.84016e-04,-3.78351e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.03005e-01,5.99490e-01,2.66584e-02,1.03000e-03
3.95259e-05,-2.69549e-04,-4.79942e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.04005e-01,6.00456e-01,2.69172e-02,1.04000e-03
4.03149e-05,-2.55082e-04,-5.81531e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.05005e-01,6.01422e-01,2.71760e-02,1.05000e-03
4.11039e-05,-2.40614e-04,-6.83123e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.06005e-01,6.02388e-01,2.74348e-02,1.06000e-03
4.18929e-05,-2.26147e-04,-7.84712e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.07005e-01,6.03354e-01,2.76936e-02,1.07000e-03
4.26819e-05,-2.11680e-04,-8.86303e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.08005e-01,6.04320e-01,2.79525e-02,1.08000e-03
4.34709e-05,-1.97212e-04,-9.87894e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.09005e-01,6.05286e-01,2.82113e-02,1.09000e-03
4.42599e-05,-1.82745e-04,-1.08948e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10005e-01,6.06252e-01,2.84701e-02,1.10000e-03
4.50489e-05,-1.68278e-04,-1.19107e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.11006e-01,6.07218e-01,2.87289e-02,1.11000e-03
4.58379e-05,-1.53810e-04,-1.29266e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.12006e-01,6.08184e-01,2.89877e-02,1.12000e-03
4.66269e-05,-1.39343e-04,-1.39426e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.13006e-01,6.09150e-01,2.92466e-02,1.13000e-03
4.74159e-05,-1.24876e-04,-1.49584e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.14006e-01,6.10116e-01,2.95054e-02,1.14000e-03
4.82049e-05,-1.10408e-04,-1.59744e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.15006e-01,6.11081e-01,2.97642e-02,1.15000e-03
4.89939e-05,-9.59412e-05,-1.69902e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.16006e-01,6.12047e-01,3.00230e-02,1.16000e-03
4.97829e-05,-8.14737e-05,-1.80062e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.17006e-01,6.13013e-01,3.02818e-02,1.17000e-03
5.05719e-05,-6.70066e-05,-1.90220e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.18006e-01,6.13979e-01,3.05406e-02,1.18000e-03
5.13609e-05,-5.25391e-05,-2.00380e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.19006e-01,6.14945e-01,3.07995e-02,1.19000e-03
5.21499e-05,-3.80716e-05,-2.10539e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20006e-01,6.15911e-01,3.10583e-02,1.20000e-03
5.29389e-05,-2.36045e-05,-2.20698e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.21006e-01,6.16877e-01,3.13171e-02,1.21000e-03
5.37279e-05,-9.13699e-06,-2.30857e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.22006e-01,6.17843e-01,3.15759e-02,1.22000e-03
5.45169e-05,5.33011e-06,-2.41016e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.23006e-01,6.18809e-01,3.18347e-02,1.23000e-03
5.53059e-05,1.97977e-05,-2.51175e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.24006e-01,6.19775e-01,3.20936e-02,1.24000e-03
5.60948e-05,3.42647e-05,-2.61334e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.25006e-01,6.20741e-01,3.23524e-02,1.25000e-03
5.68839e-05,4.87322e-05,-2.71493e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.26006e-01,6.21707e-01,3.26112e-02,1.26000e-03
5.76728e-05,6.31992e-05,-2.81652e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.27006e-01,6.22673e-01,3.28700e-02,1.27000e-03
5.84619e-05,7.76669e-05,-2.91811e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.28006e-01,6.23639e-01,3.31288e-02,1.28000e-03
