x,y,z,U_0,U_1,U_2
0.483953125,0.1294,0.005,6.68056589e-09,2.38774963e-09,0
0.48590625,0.1294,0.005,2.28088838e-08,8.37659935e-09,0
0.487859375,0.1294,0.005,4.19506036e-08,1.56368225e-08,0
0.4898125,0.1294,0.005,6.43181584e-08,2.43291934e-08,0
0.491765625,0.1294,0.005,9.01314188e-08,3.46004537e-08,0
0.49371875,0.1294,0.005,1.19610926e-07,4.66057787e-08,0
0.495671875,0.1294,0.005,1.52978134e-07,6.05038096e-08,0
0.497625,0.1294,0.005,1.90454237e-07,7.64567493e-08,0
0.499578125,0.1294,0.005,2.32259183e-07,9.46294269e-08,0
0.50153125,0.1294,0.005,2.7861056e-07,1.15188445e-07,0
0.503484375,0.1294,0.005,3.29722425e-07,1.38301201e-07,0
0.5054375,0.1294,0.005,3.85804053e-07,1.64134812e-07,0
0.507390625,0.1294,0.005,4.47058621e-07,1.92854938e-07,0
0.50934375,0.1294,0.005,5.13681811e-07,2.24624487e-07,0
0.511296875,0.1294,0.005,5.85860343e-07,2.59602209e-07,0
0.51325,0.1294,0.005,6.63770437e-07,2.97941172e-07,0
0.515203125,0.1294,0.005,7.47576204e-07,3.39787106e-07,0
0.51715625,0.1294,0.005,8.37427959e-07,3.85276623e-07,0
0.519109375,0.1294,0.005,9.33460471e-07,4.34535298e-07,0
0.5210625,0.1294,0.005,1.03579114e-06,4.87675616e-07,0
0.523015625,0.1294,0.005,1.14451811e-06,5.44794773e-07,0
0.52496875,0.1294,0.005,1.25971832e-06,6.05972331e-07,0
0.526921875,0.1294,0.005,1.38144545e-06,6.71267726e-07,0
0.528875,0.1294,0.005,1.50972789e-06,7.40717615e-07,0
0.530828125,0.1294,0.005,1.64456658e-06,8.14333071e-07,0
0.53278125,0.1294,0.005,1.78593278e-06,8.92096622e-07,0
0.534734375,0.1294,0.005,1.93376588e-06,9.73959116e-07,0
0.5366875,0.1294,0.005,2.08797103e-06,1.05983643e-06,0
0.538640625,0.1294,0.005,2.24841683e-06,1.14960601e-06,0
0.54059375,0.1294,0.005,2.41493296e-06,1.24310323e-06,0
0.542546875,0.1294,0.005,2.58730768e-06,1.34011761e-06,0
0.5445,0.1294,0.005,2.76528543e-06,1.44038882e-06,0
0.546453125,0.1294,0.005,2.94856427e-06,1.54360254e-06,0
0.54840625,0.1294,0.005,3.13679342e-06,1.64938617e-06,0
0.550359375,0.1294,0.005,3.32957067e-06,1.75730428e-06,0
0.5523125,0.1294,0.005,3.52643983e-06,1.86685399e-06,0
0.554265625,0.1294,0.005,3.72688819e-06,1.97746013e-06,0
0.55621875,0.1294,0.005,3.93034389e-06,2.0884702e-06,0
0.558171875,0.1294,0.005,4.13617344e-06,2.19914923e-06,0
0.560125,0.1294,0.005,4.34367908e-06,2.30867444e-06,0
0.562078125,0.1294,0.005,4.55209627e-06,2.4161297e-06,0
0.56403125,0.1294,0.005,4.7605912e-06,2.52049992e-06,0
0.565984375,0.1294,0.005,4.96825828e-06,2.62066518e-06,0
0.5679375,0.1294,0.005,5.17411767e-06,2.71539482e-06,0
0.569890625,0.1294,0.005,5.37711297e-06,2.80334129e-06,0
0.57184375,0.1294,0.005,5.57610877e-06,2.88303392e-06,0
0.573796875,0.1294,0.005,5.76988847e-06,2.95287251e-06,0
0.57575,0.1294,0.005,5.95715202e-06,3.0111209e-06,0
0.577703125,0.1294,0.005,6.13651383e-06,3.05590027e-06,0
0.57965625,0.1294,0.005,6.30650075e-06,3.08518248e-06,0
0.581609375,0.1294,0.005,6.46555012e-06,3.09678321e-06,0
0.5835625,0.1294,0.005,6.61200798e-06,3.08835509e-06,0
0.585515625,0.1294,0.005,6.74412739e-06,3.05738072e-06,0
0.58746875,0.1294,0.005,6.86006687e-06,3.00116559e-06,0
0.589421875,0.1294,0.005,6.95788899e-06,2.91683107e-06,0
0.591375,0.1294,0.005,7.03555912e-06,2.80130722e-06,0
0.593328125,0.1294,0.005,7.09094433e-06,2.65132572e-06,0
0.59528125,0.1294,0.005,7.12181249e-06,2.46341269e-06,0
0.597234375,0.1294,0.005,7.12583157e-06,2.2338816e-06,0
0.5991875,0.1294,0.005,7.10056907e-06,1.95882615e-06,0
0.601140625,0.1294,0.005,7.04349178e-06,1.63411331e-06,0
0.60309375,0.1294,0.005,6.95196564e-06,1.25537628e-06,0
0.605046875,0.1294,0.005,6.82325593e-06,8.18007689e-07,0
0.607,0.1294,0.005,6.65452765e-06,3.17152846e-07,0
0.608953125,0.1294,0.005,6.44284625e-06,-2.52296865e-07,0
0.61090625,0.1294,0.005,6.18517848e-06,-8.95710408e-07,0
0.612859375,0.1294,0.005,5.87839371e-06,-1.61872332e-06,0
0.6148125,0.1294,0.005,5.5192654e-06,-2.42724374e-06,0
0.616765625,0.1294,0.005,5.104473e-06,-3.32745811e-06,0
0.61871875,0.1294,0.005,4.63060406e-06,-4.32583674e-06,0
0.620671875,0.1294,0.005,4.09415679e-06,-5.42913887e-06,0
0.622625,0.1294,0.005,3.49154293e-06,-6.64441754e-06,0
0.624578125,0.1294,0.005,2.81909093e-06,-7.97902399e-06,0
0.62653125,0.1294,0.005,2.0730496e-06,-9.4406117e-06,0
0.628484375,0.1294,0.005,1.24959209e-06,-1.10371399e-05,0
0.6304375,0.1294,0.005,3.44820287e-07,-1.27768766e-05,0
0.632390625,0.1294,0.005,-6.45230353e-07,-1.46684013e-05,0
0.63434375,0.1294,0.005,-1.72458558e-06,-1.67206067e-05,0
0.636296875,0.1294,0.005,-2.89732666e-06,-1.89426999e-05,0
0.63825,0.1294,0.005,-4.16758424e-06,-2.13442036e-05,0
0.640203125,0.1294,0.005,-5.53953176e-06,-2.39349554e-05,0
0.64215625,0.1294,0.005,-7.01737837e-06,-2.67251072e-05,0
0.644109375,0.1294,0.005,-8.60536142e-06,-2.97251238e-05,0
0.6460625,0.1294,0.005,-1.03077384e-05,-3.29457799e-05,0
0.648015625,0.1294,0.005,-1.21287782e-05,-3.6398157e-05,0
0.64996875,0.1294,0.005,-1.40727526e-05,-4.00936386e-05,0
0.651921875,0.1294,0.005,-1.6143926e-05,-4.40439052e-05,0
0.653875,0.1294,0.005,-1.83465458e-05,-4.82609272e-05,0
0.655828125,0.1294,0.005,-2.06848316e-05,-5.27569575e-05,0
0.65778125,0.1294,0.005,-2.31629641e-05,-5.75445222e-05,0
0.659734375,0.1294,0.005,-2.57850733e-05,-6.26364105e-05,0
0.6616875,0.1294,0.005,-2.85552263e-05,-6.80456631e-05,0
0.663640625,0.1294,0.005,-3.14774146e-05,-7.37855588e-05,0
0.66559375,0.1294,0.005,-3.45555406e-05,-7.98696001e-05,0
0.667546875,0.1294,0.005,-3.77934041e-05,-8.63114968e-05,0
0.6695,0.1294,0.005,-4.11946871e-05,-9.31251484e-05,0
0.671453125,0.1294,0.005,-4.476294e-05,-0.000100324624,0
0.67340625,0.1294,0.005,-4.85015652e-05,-0.000107924141,0
0.675359375,0.1294,0.005,-5.24138015e-05,-0.000115938042,0
0.6773125,0.1294,0.005,-5.65027078e-05,-0.000124380769,0
0.679265625,0.1294,0.005,-6.07711459e-05,-0.000133266836,0
0.68121875,0.1294,0.005,-6.52217632e-05,-0.000142610799,0
0.683171875,0.1294,0.005,-6.9856975e-05,-0.000152427226,0
0.685125,0.1294,0.005,-7.46789461e-05,-0.000162730658,0
0.687078125,0.1294,0.005,-7.96895724e-05,-0.000173535577,0
0.68903125,0.1294,0.005,-8.48904617e-05,-0.000184856366,0
0.690984375,0.1294,0.005,-9.02829146e-05,-0.000196707262,0
0.6929375,0.1294,0.005,-9.58679049e-05,-0.00020910232,0
0.694890625,0.1294,0.005,-0.00010164606,-0.000222055355,0
0.69684375,0.1294,0.005,-0.000107617642,-0.000235579899,0
0.698796875,0.1294,0.005,-0.000113782524,-0.000249689146,0
0.70075,0.1294,0.005,-0.000120140177,-0.000264395891,0
0.702703125,0.1294,0.005,-0.000126689642,-0.000279712474,0
0.70465625,0.1294,0.005,-0.000133429516,-0.000295650714,0
0.706609375,0.1294,0.005,-0.000140357932,-0.000312221845,0
0.7085625,0.1294,0.005,-0.000147472534,-0.00032943644,0
0.710515625,0.1294,0.005,-0.000154770468,-0.000347304342,0
0.71246875,0.1294,0.005,-0.000162248355,-0.000365834582,0
0.714421875,0.1294,0.005,-0.000169902277,-0.000385035299,0
0.716375,0.1294,0.005,-0.000177727762,-0.000404913653,0
0.718328125,0.1294,0.005,-0.000185719765,-0.000425475735,0
0.72028125,0.1294,0.005,-0.000193872656,-0.000446726472,0
0.722234375,0.1294,0.005,-0.000202180205,-0.00046866953,0
0.7241875,0.1294,0.005,-0.00021063557,-0.000491307209,0
