p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-1.68328e-04,-1.13781e-03,-4.50463e-04,0.00000e+00,1,0.00000e+00,3.53553e-01,3.53553e-01,5.00000e-03
-1.67817e-04,-1.17237e-03,-5.20365e-04,0.00000e+00,1,9.99987e-04,3.54553e-01,3.53553e-01,5.00000e-03
-1.67306e-04,-1.20693e-03,-5.90270e-04,0.00000e+00,1,2.00000e-03,3.55553e-01,3.53553e-01,5.00000e-03
-1.66795e-04,-1.24149e-03,-6.60172e-04,0.00000e+00,1,2.99999e-03,3.56553e-01,3.53553e-01,5.00000e-03
-1.66284e-04,-1.27605e-03,-7.30076e-04,0.00000e+00,1,4.00001e-03,3.57553e-01,3.53553e-01,5.00000e-03
-1.65773e-04,-1.31061e-03,-7.99979e-04,0.00000e+00,1,5.00000e-03,3.58553e-01,3.53553e-01,5.00000e-03
-1.65261e-04,-1.34517e-03,-8.69883e-04,0.00000e+00,1,6.00001e-03,3.59553e-01,3.53553e-01,5.00000e-03
-1.64750e-04,-1.37973e-03,-9.39786e-04,0.00000e+00,1,7.00000e-03,3.60553e-01,3.53553e-01,5.00000e-03
-1.64239e-04,-1.41429e-03,-1.00969e-03,0.00000e+00,1,7.99999e-03,3.61553e-01,3.53553e-01,5.00000e-03
-1.63728e-04,-1.44885e-03,-1.07959e-03,0.00000e+00,1,9.00000e-03,3.62553e-01,3.53553e-01,5.00000e-03
-1.63217e-04,-1.48341e-03,-1.14949e-03,0.00000e+00,1,9.99999e-03,3.63553e-01,3.53553e-01,5.00000e-03
-1.62706e-04,-1.51797e-03,-1.21940e-03,0.00000e+00,1,1.10000e-02,3.64553e-01,3.53553e-01,5.00000e-03
-1.62195e-04,-1.55253e-03,-1.28930e-03,0.00000e+00,1,1.20000e-02,3.65553e-01,3.53553e-01,5.00000e-03
-1.61684e-04,-1.58709e-03,-1.35921e-03,0.00000e+00,1,1.30000e-02,3.66553e-01,3.53553e-01,5.00000e-03
-1.61173e-04,-1.62165e-03,-1.42911e-03,0.00000e+00,1,1.40000e-02,3.67553e-01,3.53553e-01,5.00000e-03
-1.60662e-04,-1.65621e-03,-1.49901e-03,0.00000e+00,1,1.50000e-02,3.68553e-01,3.53553e-01,5.00000e-03
-1.60151e-04,-1.69077e-03,-1.56891e-03,0.00000e+00,1,1.60000e-02,3.69553e-01,3.53553e-01,5.00000e-03
-1.59640e-04,-1.72533e-03,-1.63882e-03,0.00000e+00,1,1.70000e-02,3.70553e-01,3.53553e-01,5.00000e-03
-1.59129e-04,-1.75989e-03,-1.70872e-03,0.00000e+00,1,1.80000e-02,3.71553e-01,3.53553e-01,5.00000e-03
-1.58618e-04,-1.79445e-03,-1.77862e-03,0.00000e+00,1,1.90000e-02,3.72553e-01,3.53553e-01,5.00000e-03
-1.58107e-04,-1.82901e-03,-1.84853e-03,0.00000e+00,1,2.00000e-02,3.73553e-01,3.53553e-01,5.00000e-03
-1.57596e-04,-1.86357e-03,-1.91843e-03,0.00000e+00,1,2.10000e-02,3.74553e-01,3.53553e-01,5.00000e-03
-1.57085e-04,-1.89813e-03,-1.98834e-03,0.00000e+00,1,2.20000e-02,3.75553e-01,3.53553e-01,5.00000e-03
-1.56574e-04,-1.93269e-03,-2.05824e-03,0.00000e+00,1,2.30000e-02,3.76553e-01,3.53553e-01,5.00000e-03
-1.56063e-04,-1.96725e-03,-2.12814e-03,0.00000e+00,1,2.40000e-02,3.77553e-01,3.53553e-01,5.00000e-03
-1.55552e-04,-2.00181e-03,-2.19804e-03,0.00000e+00,1,2.50000e-02,3.78553e-01,3.53553e-01,5.00000e-03
-1.55041e-04,-2.03637e-03,-2.26795e-03,0.00000e+00,1,2.60000e-02,3.79553e-01,3.53553e-01,5.00000e-03
-1.54530e-04,-2.07093e-03,-2.33785e-03,0.00000e+00,1,2.70000e-02,3.80553e-01,3.53553e-01,5.00000e-03
-1.54019e-04,-2.10549e-03,-2.40775e-03,0.00000e+00,1,2.80000e-02,3.81553e-01,3.53553e-01,5.00000e-03
-1.53508e-04,-2.14005e-03,-2.47766e-03,0.00000e+00,1,2.90000e-02,3.82553e-01,3.53553e-01,5.00000e-03
-1.52997e-04,-2.17461e-03,-2.54756e-03,0.00000e+00,1,3.00000e-02,3.83553e-01,3.53553e-01,5.00000e-03
-1.52486e-04,-2.20917e-03,-2.61746e-03,0.00000e+00,1,3.10000e-02,3.84553e-01,3.53553e-01,5.00000e-03
-1.51975e-04,-2.24373e-03,-2.68737e-03,0.00000e+00,1,3.20000e-02,3.85553e-01,3.53553e-01,5.00000e-03
-1.51464e-04,-2.27829e-03,-2.75727e-03,0.00000e+00,1,3.30000e-02,3.86553e-01,3.53553e-01,5.00000e-03
-1.50953e-04,-2.31285e-03,-2.82717e-03,0.00000e+00,1,3.40000e-02,3.87553e-01,3.53553e-01,5.00000e-03
-1.50442e-04,-2.34741e-03,-2.89708e-03,0.00000e+00,1,3.50000e-02,3.88553e-01,3.53553e-01,5.00000e-03
-1.49931e-04,-2.38197e-03,-2.96698e-03,0.00000e+00,1,3.60000e-02,3.89553e-01,3.53553e-01,5.00000e-03
-1.49420e-04,-2.41653e-03,-3.03688e-03,0.00000e+00,1,3.70000e-02,3.90553e-01,3.53553e-01,5.00000e-03
-1.48909e-04,-2.45109e-03,-3.10679e-03,0.00000e+00,1,3.80000e-02,3.91553e-01,3.53553e-01,5.00000e-03
-1.48398e-04,-2.48565e-03,-3.17669e-03,0.00000e+00,1,3.90000e-02,3.92553e-01,3.53553e-01,5.00000e-03
-1.47887e-04,-2.52021e-03,-3.24659e-03,0.00000e+00,1,4.00000e-02,3.93553e-01,3.53553e-01,5.00000e-03
-1.47376e-04,-2.55477e-03,-3.31650e-03,0.00000e+00,1,4.10000e-02,3.94553e-01,3.53553e-01,5.00000e-03
-1.46864e-04,-2.58933e-03,-3.38640e-03,0.00000e+00,1,4.20000e-02,3.95553e-01,3.53553e-01,5.00000e-03
-1.46353e-04,-2.62389e-03,-3.45630e-03,0.00000e+00,1,4.30000e-02,3.96553e-01,3.53553e-01,5.00000e-03
-1.45842e-04,-2.65845e-03,-3.52621e-03,0.00000e+00,1,4.40000e-02,3.97553e-01,3.53553e-01,5.00000e-03
-1.45331e-04,-2.69301e-03,-3.59611e-03,0.00000e+00,1,4.50000e-02,3.98553e-01,3.53553e-01,5.00000e-03
-1.44820e-04,-2.72757e-03,-3.66601e-03,0.00000e+00,1,4.60000e-02,3.99553e-01,3.53553e-01,5.00000e-03
-1.44309e-04,-2.76213e-03,-3.73591e-03,0.00000e+00,1,4.70000e-02,4.00553e-01,3.53553e-01,5.00000e-03
-1.43798e-04,-2.79669e-03,-3.80582e-03,0.00000e+00,1,4.80000e-02,4.01553e-01,3.53553e-01,5.00000e-03
-1.43287e-04,-2.83125e-03,-3.87572e-03,0.00000e+00,1,4.90000e-02,4.02553e-01,3.53553e-01,5.00000e-03
-1.42776e-04,-2.86581e-03,-3.94563e-03,0.00000e+00,1,5.00000e-02,4.03553e-01,3.53553e-01,5.00000e-03
-1.41434e-04,-2.91704e-03,-4.12500e-03,0.00000e+00,1,5.10000e-02,4.04553e-01,3.53553e-01,5.00000e-03
-1.40092e-04,-2.96827e-03,-4.30436e-03,0.00000e+00,1,5.20000e-02,4.05553e-01,3.53553e-01,5.00000e-03
-1.38750e-04,-3.01951e-03,-4.48374e-03,0.00000e+00,1,5.30000e-02,4.06553e-01,3.53553e-01,5.00000e-03
-1.37408e-04,-3.07074e-03,-4.66311e-03,0.00000e+00,1,5.40000e-02,4.07553e-01,3.53553e-01,5.00000e-03
-1.36066e-04,-3.12197e-03,-4.84248e-03,0.00000e+00,1,5.50000e-02,4.08553e-01,3.53553e-01,5.00000e-03
-1.34724e-04,-3.17320e-03,-5.02185e-03,0.00000e+00,1,5.60000e-02,4.09553e-01,3.53553e-01,5.00000e-03
-1.33382e-04,-3.22443e-03,-5.20123e-03,0.00000e+00,1,5.70000e-02,4.10553e-01,3.53553e-01,5.00000e-03
-1.32040e-04,-3.27566e-03,-5.38060e-03,0.00000e+00,1,5.80000e-02,4.11553e-01,3.53553e-01,5.00000e-03
-1.30699e-04,-3.32689e-03,-5.55997e-03,0.00000e+00,1,5.90000e-02,4.12553e-01,3.53553e-01,5.00000e-03
-1.29357e-04,-3.37812e-03,-5.73934e-03,0.00000e+00,1,6.00000e-02,4.13553e-01,3.53553e-01,5.00000e-03
-1.28015e-04,-3.42936e-03,-5.91871e-03,0.00000e+00,1,6.10000e-02,4.14553e-01,3.53553e-01,5.00000e-03
-1.26673e-04,-3.48059e-03,-6.09809e-03,0.00000e+00,1,6.20000e-02,4.15553e-01,3.53553e-01,5.00000e-03
-1.25331e-04,-3.53182e-03,-6.27746e-03,0.00000e+00,1,6.30000e-02,4.16553e-01,3.53553e-01,5.00000e-03
-1.23989e-04,-3.58305e-03,-6.45683e-03,0.00000e+00,1,6.40000e-02,4.17553e-01,3.53553e-01,5.00000e-03
-1.22647e-04,-3.63428e-03,-6.63620e-03,0.00000e+00,1,6.50000e-02,4.18553e-01,3.53553e-01,5.00000e-03
-1.21305e-04,-3.68551e-03,-6.81557e-03,0.00000e+00,1,6.60000e-02,4.19553e-01,3.53553e-01,5.00000e-03
-1.19963e-04,-3.73674e-03,-6.99494e-03,0.00000e+00,1,6.70000e-02,4.20553e-01,3.53553e-01,5.00000e-03
-1.18621e-04,-3.78797e-03,-7.17431e-03,0.00000e+00,1,6.80000e-02,4.21553e-01,3.53553e-01,5.00000e-03
-1.17279e-04,-3.83921e-03,-7.35369e-03,0.00000e+00,1,6.90000e-02,4.22553e-01,3.53553e-01,5.00000e-03
-1.15937e-04,-3.89044e-03,-7.53306e-03,0.00000e+00,1,7.00000e-02,4.23553e-01,3.53553e-01,5.00000e-03
-1.14595e-04,-3.94167e-03,-7.71243e-03,0.00000e+00,1,7.10000e-02,4.24553e-01,3.53553e-01,5.00000e-03
-1.13253e-04,-3.99290e-03,-7.89180e-03,0.00000e+00,1,7.20000e-02,4.25553e-01,3.53553e-01,5.00000e-03
-1.11911e-04,-4.04413e-03,-8.07118e-03,0.00000e+00,1,7.30000e-02,4.26553e-01,3.53553e-01,5.00000e-03
-1.10569e-04,-4.09536e-03,-8.25055e-03,0.00000e+00,1,7.40000e-02,4.27553e-01,3.53553e-01,5.00000e-03
-1.09227e-04,-4.14659e-03,-8.42992e-03,0.00000e+00,1,7.50000e-02,4.28553e-01,3.53553e-01,5.00000e-03
-1.07885e-04,-4.19783e-03,-8.60929e-03,0.00000e+00,1,7.60000e-02,4.29553e-01,3.53553e-01,5.00000e-03
-1.06543e-04,-4.24906e-03,-8.78866e-03,0.00000e+00,1,7.70000e-02,4.30553e-01,3.53553e-01,5.00000e-03
-1.05201e-04,-4.30029e-03,-8.96803e-03,0.00000e+00,1,7.80000e-02,4.31553e-01,3.53553e-01,5.00000e-03
-1.03859e-04,-4.35152e-03,-9.14740e-03,0.00000e+00,1,7.90000e-02,4.32553e-01,3.53553e-01,5.00000e-03
-1.02517e-04,-4.40275e-03,-9.32678e-03,0.00000e+00,1,8.00000e-02,4.33553e-01,3.53553e-01,5.00000e-03
-1.01175e-04,-4.45398e-03,-9.50615e-03,0.00000e+00,1,8.10000e-02,4.34553e-01,3.53553e-01,5.00000e-03
-9.98331e-05,-4.50521e-03,-9.68552e-03,0.00000e+00,1,8.20000e-02,4.35553e-01,3.53553e-01,5.00000e-03
-9.84911e-05,-4.55645e-03,-9.86489e-03,0.00000e+00,1,8.30000e-02,4.36553e-01,3.53553e-01,5.00000e-03
-9.71491e-05,-4.60768e-03,-1.00443e-02,0.00000e+00,1,8.40000e-02,4.37553e-01,3.53553e-01,5.00000e-03
-9.58071e-05,-4.65891e-03,-1.02236e-02,0.00000e+00,1,8.50000e-02,4.38553e-01,3.53553e-01,5.00000e-03
-9.44652e-05,-4.71014e-03,-1.04030e-02,0.00000e+00,1,8.60000e-02,4.39553e-01,3.53553e-01,5.00000e-03
