p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-3.13492e-08,-7.44742e-09,6.02644e-10,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,0.00000e+00
-3.14140e-08,-1.20591e-08,1.02966e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.01557e-03,5.00982e-01,2.58819e-04,1.00000e-05
-3.14786e-08,-1.69343e-08,1.48269e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.03114e-03,5.01964e-01,5.17638e-04,2.00000e-05
-3.15470e-08,-2.70291e-08,2.45605e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.04677e-03,5.02946e-01,7.76457e-04,3.00000e-05
-3.16034e-08,-3.73058e-08,3.45507e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.06234e-03,5.03928e-01,1.03528e-03,4.00000e-05
-3.15519e-08,-4.92084e-08,4.69325e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.07791e-03,5.04910e-01,1.29410e-03,5.00000e-05
-3.14817e-08,-6.13962e-08,5.97642e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.09348e-03,5.05892e-01,1.55291e-03,6.00000e-05
-3.13028e-08,-7.52407e-08,7.52815e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.10911e-03,5.06874e-01,1.81173e-03,7.00000e-05
-3.10977e-08,-8.94862e-08,9.14843e-09,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.12468e-03,5.07856e-01,2.07055e-03,8.00000e-05
-3.07832e-08,-1.05408e-07,1.10608e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.14026e-03,5.08838e-01,2.32937e-03,9.00000e-05
-3.04343e-08,-1.21860e-07,1.30704e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.01558e-02,5.09820e-01,2.58819e-03,1.00000e-04
-2.99762e-08,-1.39996e-07,1.53934e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.11714e-02,5.10802e-01,2.84701e-03,1.10000e-04
