p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
2.41525e-07,-1.97609e-07,-9.95664e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80009e-02,4.83926e-01,1.29410e-01,1.80000e-04
2.44921e-07,-2.01720e-07,-9.85383e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90009e-02,4.84926e-01,1.29410e-01,1.90000e-04
2.48317e-07,-2.05832e-07,-9.75101e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00010e-02,4.85926e-01,1.29410e-01,2.00000e-04
2.51713e-07,-2.09943e-07,-9.64820e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10010e-02,4.86926e-01,1.29410e-01,2.10000e-04
2.55109e-07,-2.14054e-07,-9.54539e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20011e-02,4.87926e-01,1.29410e-01,2.20000e-04
2.58505e-07,-2.18165e-07,-9.44258e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30012e-02,4.88926e-01,1.29410e-01,2.30000e-04
2.61901e-07,-2.22277e-07,-9.33977e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40012e-02,4.89926e-01,1.29410e-01,2.40000e-04
2.65298e-07,-2.26388e-07,-9.23696e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.50013e-02,4.90926e-01,1.29410e-01,2.50000e-04
2.68694e-07,-2.30499e-07,-9.13415e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.60013e-02,4.91926e-01,1.29410e-01,2.60000e-04
2.72090e-07,-2.34610e-07,-9.03133e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.70014e-02,4.92926e-01,1.29410e-01,2.70000e-04
2.75486e-07,-2.38722e-07,-8.92852e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.80014e-02,4.93926e-01,1.29410e-01,2.80000e-04
2.78882e-07,-2.42833e-07,-8.82571e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.90015e-02,4.94926e-01,1.29410e-01,2.90000e-04
2.83755e-07,-2.37913e-07,-8.00450e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00015e-02,4.95926e-01,1.29410e-01,3.00000e-04
