p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.47198e-03,9.64621e-05,1.70528e-05,0.00000e+00,1,0.00000e+00,3.53553e-01,3.53553e-01,5.00000e-03
1.47286e-03,1.07615e-04,3.77466e-05,0.00000e+00,1,9.99987e-04,3.54553e-01,3.53553e-01,5.00000e-03
1.47373e-03,1.18768e-04,5.84410e-05,0.00000e+00,1,2.00000e-03,3.55553e-01,3.53553e-01,5.00000e-03
1.47460e-03,1.29920e-04,7.91349e-05,0.00000e+00,1,2.99999e-03,3.56553e-01,3.53553e-01,5.00000e-03
1.47548e-03,1.41073e-04,9.98293e-05,0.00000e+00,1,4.00001e-03,3.57553e-01,3.53553e-01,5.00000e-03
1.47635e-03,1.52226e-04,1.20523e-04,0.00000e+00,1,5.00000e-03,3.58553e-01,3.53553e-01,5.00000e-03
1.47722e-03,1.63379e-04,1.41218e-04,0.00000e+00,1,6.00001e-03,3.59553e-01,3.53553e-01,5.00000e-03
1.47810e-03,1.74531e-04,1.61911e-04,0.00000e+00,1,7.00000e-03,3.60553e-01,3.53553e-01,5.00000e-03
1.47897e-03,1.85684e-04,1.82605e-04,0.00000e+00,1,7.99999e-03,3.61553e-01,3.53553e-01,5.00000e-03
1.47984e-03,1.96837e-04,2.03300e-04,0.00000e+00,1,9.00000e-03,3.62553e-01,3.53553e-01,5.00000e-03
1.48072e-03,2.07989e-04,2.23993e-04,0.00000e+00,1,9.99999e-03,3.63553e-01,3.53553e-01,5.00000e-03
1.48159e-03,2.19142e-04,2.44688e-04,0.00000e+00,1,1.10000e-02,3.64553e-01,3.53553e-01,5.00000e-03
1.48246e-03,2.30295e-04,2.65382e-04,0.00000e+00,1,1.20000e-02,3.65553e-01,3.53553e-01,5.00000e-03
1.48334e-03,2.41447e-04,2.86076e-04,0.00000e+00,1,1.30000e-02,3.66553e-01,3.53553e-01,5.00000e-03
1.48421e-03,2.52600e-04,3.06770e-04,0.00000e+00,1,1.40000e-02,3.67553e-01,3.53553e-01,5.00000e-03
1.48508e-03,2.63753e-04,3.27464e-04,0.00000e+00,1,1.50000e-02,3.68553e-01,3.53553e-01,5.00000e-03
1.48596e-03,2.74906e-04,3.48158e-04,0.00000e+00,1,1.60000e-02,3.69553e-01,3.53553e-01,5.00000e-03
1.48683e-03,2.86058e-04,3.68852e-04,0.00000e+00,1,1.70000e-02,3.70553e-01,3.53553e-01,5.00000e-03
1.48770e-03,2.97211e-04,3.89546e-04,0.00000e+00,1,1.80000e-02,3.71553e-01,3.53553e-01,5.00000e-03
1.48858e-03,3.08364e-04,4.10240e-04,0.00000e+00,1,1.90000e-02,3.72553e-01,3.53553e-01,5.00000e-03
1.48945e-03,3.19516e-04,4.30935e-04,0.00000e+00,1,2.00000e-02,3.73553e-01,3.53553e-01,5.00000e-03
1.49032e-03,3.30669e-04,4.51628e-04,0.00000e+00,1,2.10000e-02,3.74553e-01,3.53553e-01,5.00000e-03
1.49120e-03,3.41822e-04,4.72323e-04,0.00000e+00,1,2.20000e-02,3.75553e-01,3.53553e-01,5.00000e-03
1.49207e-03,3.52974e-04,4.93017e-04,0.00000e+00,1,2.30000e-02,3.76553e-01,3.53553e-01,5.00000e-03
1.49294e-03,3.64127e-04,5.13710e-04,0.00000e+00,1,2.40000e-02,3.77553e-01,3.53553e-01,5.00000e-03
1.49382e-03,3.75280e-04,5.34405e-04,0.00000e+00,1,2.50000e-02,3.78553e-01,3.53553e-01,5.00000e-03
1.49301e-03,4.03872e-04,5.98472e-04,0.00000e+00,1,2.60000e-02,3.79553e-01,3.53553e-01,5.00000e-03
1.49221e-03,4.32465e-04,6.62542e-04,0.00000e+00,1,2.70000e-02,3.80553e-01,3.53553e-01,5.00000e-03
1.49141e-03,4.61057e-04,7.26609e-04,0.00000e+00,1,2.80000e-02,3.81553e-01,3.53553e-01,5.00000e-03
1.49061e-03,4.89650e-04,7.90679e-04,0.00000e+00,1,2.90000e-02,3.82553e-01,3.53553e-01,5.00000e-03
1.48981e-03,5.18242e-04,8.54746e-04,0.00000e+00,1,3.00000e-02,3.83553e-01,3.53553e-01,5.00000e-03
1.48901e-03,5.46834e-04,9.18814e-04,0.00000e+00,1,3.10000e-02,3.84553e-01,3.53553e-01,5.00000e-03
1.48821e-03,5.75427e-04,9.82883e-04,0.00000e+00,1,3.20000e-02,3.85553e-01,3.53553e-01,5.00000e-03
1.48740e-03,6.04019e-04,1.04695e-03,0.00000e+00,1,3.30000e-02,3.86553e-01,3.53553e-01,5.00000e-03
1.48660e-03,6.32612e-04,1.11102e-03,0.00000e+00,1,3.40000e-02,3.87553e-01,3.53553e-01,5.00000e-03
1.48580e-03,6.61204e-04,1.17509e-03,0.00000e+00,1,3.50000e-02,3.88553e-01,3.53553e-01,5.00000e-03
1.48500e-03,6.89796e-04,1.23916e-03,0.00000e+00,1,3.60000e-02,3.89553e-01,3.53553e-01,5.00000e-03
1.48420e-03,7.18388e-04,1.30322e-03,0.00000e+00,1,3.70000e-02,3.90553e-01,3.53553e-01,5.00000e-03
1.48340e-03,7.46981e-04,1.36729e-03,0.00000e+00,1,3.80000e-02,3.91553e-01,3.53553e-01,5.00000e-03
1.48259e-03,7.75573e-04,1.43136e-03,0.00000e+00,1,3.90000e-02,3.92553e-01,3.53553e-01,5.00000e-03
1.48179e-03,8.04165e-04,1.49543e-03,0.00000e+00,1,4.00000e-02,3.93553e-01,3.53553e-01,5.00000e-03
1.48099e-03,8.32758e-04,1.55950e-03,0.00000e+00,1,4.10000e-02,3.94553e-01,3.53553e-01,5.00000e-03
1.48019e-03,8.61350e-04,1.62357e-03,0.00000e+00,1,4.20000e-02,3.95553e-01,3.53553e-01,5.00000e-03
1.47939e-03,8.89943e-04,1.68764e-03,0.00000e+00,1,4.30000e-02,3.96553e-01,3.53553e-01,5.00000e-03
1.47859e-03,9.18535e-04,1.75170e-03,0.00000e+00,1,4.40000e-02,3.97553e-01,3.53553e-01,5.00000e-03
