x,y,z,U_0,U_1,U_2
0.5,0,0.005,-7.82121015e-09,6.27559286e-10,0
0.501917969,0.000505505859,0.005,-7.82121015e-09,6.27559286e-10,0
0.503835938,0.00101101172,0.005,-2.66378105e-08,2.34765765e-09,0
0.505753906,0.00151651758,0.005,-4.88889272e-08,4.54273818e-09,0
0.507671875,0.00202202344,0.005,-7.48277504e-08,7.31423086e-09,0
0.509589844,0.0025275293,0.005,-1.04710321e-07,1.07503666e-08,0
0.511507813,0.00303303516,0.005,-1.38794761e-07,1.49467428e-08,0
0.513425781,0.00353854102,0.005,-1.77340121e-07,2.00018462e-08,0
0.51534375,0.00404404688,0.005,-2.2060519e-07,2.60173315e-08,0
0.517261719,0.00454955273,0.005,-2.68847195e-07,3.30973255e-08,0
0.519179688,0.00505505859,0.005,-3.22320407e-07,4.13478267e-08,0
0.521097656,0.00556056445,0.005,-3.81274651e-07,5.08759963e-08,0
0.523015625,0.00606607031,0.005,-4.45953718e-07,6.17893727e-08,0
0.524933594,0.00657157617,0.005,-5.16593672e-07,7.4194997e-08,0
0.526851563,0.00707708203,0.005,-5.9342106e-07,8.81984458e-08,0
0.528769531,0.00758258789,0.005,-6.76651015e-07,1.03902767e-07,0
0.5306875,0.00808809375,0.005,-7.66485257e-07,1.21407311e-07,0
0.532605469,0.00859359961,0.005,-8.63109993e-07,1.40806459e-07,0
0.534523438,0.00909910547,0.005,-9.66693708e-07,1.62188235e-07,0
0.536441406,0.00960461133,0.005,-1.07738486e-06,1.85632805e-07,0
0.538359375,0.0101101172,0.005,-1.19530946e-06,2.11210855e-07,0
0.540277344,0.010615623,0.005,-1.32056858e-06,2.38981841e-07,0
0.542195313,0.0111211289,0.005,-1.45323567e-06,2.68992115e-07,0
0.544113281,0.0116266348,0.005,-1.59335395e-06,3.01272921e-07,0
0.54603125,0.0121321406,0.005,-1.74093348e-06,3.35838244e-07,0
0.547949219,0.0126376465,0.005,-1.89594834e-06,3.72682527e-07,0
0.549867188,0.0131431523,0.005,-2.05833356e-06,4.11778251e-07,0
0.551785156,0.0136486582,0.005,-2.22798205e-06,4.53073353e-07,0
0.553703125,0.0141541641,0.005,-2.40474143e-06,4.96488514e-07,0
0.555621094,0.0146596699,0.005,-2.58841074e-06,5.41914285e-07,0
0.557539063,0.0151651758,0.005,-2.77873709e-06,5.89208056e-07,0
0.559457031,0.0156706816,0.005,-2.97541225e-06,6.3819089e-07,0
0.561375,0.0161761875,0.005,-3.1780691e-06,6.88644175e-07,0
0.563292969,0.0166816934,0.005,-3.38627817e-06,7.40306144e-07,0
0.565210938,0.0171871992,0.005,-3.59954391e-06,7.92868216e-07,0
0.567128906,0.0176927051,0.005,-3.81730105e-06,8.45971197e-07,0
0.569046875,0.0181982109,0.005,-4.03891089e-06,8.99201311e-07,0
0.570964844,0.0187037168,0.005,-4.26365748e-06,9.52086079e-07,0
0.572882813,0.0192092227,0.005,-4.49074385e-06,1.00409005e-06,0
0.574800781,0.0197147285,0.005,-4.7192882e-06,1.05461036e-06,0
0.57671875,0.0202202344,0.005,-4.94831996e-06,1.10297217e-06,0
0.578636719,0.0207257402,0.005,-5.176776e-06,1.14842392e-06,0
0.580554688,0.0212312461,0.005,-5.40349673e-06,1.19013247e-06,0
0.582472656,0.021736752,0.005,-5.62722226e-06,1.22717807e-06,0
0.584390625,0.0222422578,0.005,-5.84658855e-06,1.25854924e-06,0
0.586308594,0.0227477637,0.005,-6.06012357e-06,1.28313749e-06,0
0.588226563,0.0232532695,0.005,-6.26624353e-06,1.29973188e-06,0
0.590144531,0.0237587754,0.005,-6.46324917e-06,1.30701358e-06,0
0.5920625,0.0242642813,0.005,-6.64932206e-06,1.30355018e-06,0
0.593980469,0.0247697871,0.005,-6.82252101e-06,1.28779001e-06,0
