p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.12616e-04,-4.11088e-05,1.87466e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,0.00000e+00
1.13972e-04,-4.22110e-05,1.87412e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00008e-03,5.00966e-01,2.58819e-04,1.00000e-05
1.15327e-04,-4.33131e-05,1.87358e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00009e-03,5.01932e-01,5.17638e-04,2.00000e-05
1.16682e-04,-4.44153e-05,1.87303e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00017e-03,5.02898e-01,7.76457e-04,3.00000e-05
1.18038e-04,-4.55175e-05,1.87249e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00019e-03,5.03864e-01,1.03528e-03,4.00000e-05
1.19393e-04,-4.66197e-05,1.87195e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00027e-03,5.04830e-01,1.29410e-03,5.00000e-05
1.20749e-04,-4.77219e-05,1.87141e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00028e-03,5.05796e-01,1.55291e-03,6.00000e-05
1.22104e-04,-4.88241e-05,1.87086e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00036e-03,5.06761e-01,1.81173e-03,7.00000e-05
1.23459e-04,-4.99262e-05,1.87032e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.00038e-03,5.07727e-01,2.07055e-03,8.00000e-05
1.24815e-04,-5.10284e-05,1.86978e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00046e-03,5.08693e-01,2.32937e-03,9.00000e-05
1.26170e-04,-5.21306e-05,1.86923e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00005e-02,5.09659e-01,2.58819e-03,1.00000e-04
1.27526e-04,-5.32328e-05,1.86869e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10005e-02,5.10625e-01,2.84701e-03,1.10000e-04
1.28881e-04,-5.43350e-05,1.86815e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20006e-02,5.11591e-01,3.10583e-03,1.20000e-04
1.30237e-04,-5.54371e-05,1.86761e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30006e-02,5.12557e-01,3.36465e-03,1.30000e-04
1.31592e-04,-5.65393e-05,1.86706e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40007e-02,5.13523e-01,3.62347e-03,1.40000e-04
1.32948e-04,-5.76415e-05,1.86652e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50007e-02,5.14489e-01,3.88229e-03,1.50000e-04
