timeData,vydata
8.0,-6.82004037841
8.05,-6.47095088116
8.1,-5.48521726084
8.15,-3.95378590404
8.2,-2.02200148155
8.25,0.123608315214
8.3,2.27294951554
8.35,4.21267974856
8.4,5.74749370494
8.45,6.71996390935
8.5,7.0268949333
8.55,6.63030118695
8.6,5.56183230185
8.65,3.9200538892
8.7,1.86091376083
8.75,-0.417380448258
8.8,-2.69361687943
8.85,-4.74461169654
8.9,-6.3664078082
8.95,-7.39364601374
9.0,-7.71567590798
9.05,-7.28798694631
9.1,-6.13823436911
9.15,-4.36556072422
9.2,-2.1331588748
9.25,0.346112862136
9.3,2.82977369451
9.35,5.06994795516
9.4,6.83893692438
9.45,7.95352724086
9.5,8.29481822547
9.55,7.8215254043
9.6,6.57478491885
9.65,4.67412833845
9.7,2.30504796404
9.75,-0.30001186625
9.8,-2.88528805275
9.85,-5.19694834763
9.9,-7.00765485138
9.95,-8.13829650091
10.0,-8.47490602245
10.05,-7.97984183957
10.1,-6.69602191295
10.15,-4.74380406479
10.2,-2.31050315887
10.25,0.367023585532
10.3,3.02530087379
10.35,5.40039881702
10.4,7.25484499843
10.45,8.40209820641
10.5,8.72572864234
10.55,8.19133011105
10.6,6.84968609008
10.65,4.83128461376
10.7,2.33284334034
10.75,-0.402223000985
10.8,-3.10745673499
10.85,-5.51855385522
10.9,-7.39824041906
10.95,-8.55869791689
11.0,-8.8797484512
11.05,-8.32140187561
11.1,-6.92929356234
11.15,-4.83209320045
11.2,-2.23059448589
11.25,0.621020057381
11.3,3.44017985198
11.35,5.94456150407
11.4,7.88118566922
11.45,9.05262175461
11.5,9.33730697596
11.55,8.70176149946
11.6,7.20360944126
11.65,4.98526415642
11.7,2.25944307003
11.75,-0.711963316582
11.8,-3.64307168752
11.85,-6.25102461249
11.9,-8.28219644271
11.95,-9.53573817591
12.0,-9.88265457157
12.05,-9.27886130199
12.1,-7.77114060988
12.15,-5.49479568278
12.2,-2.66282087541
12.25,0.453222666654
12.3,3.54927109575
12.35,6.31903151967
12.4,8.48556303744
12.45,9.83014856007
12.5,10.2154197055
12.55,9.59969299824
12.6,8.04145071804
12.65,5.693076163
12.7,2.78524142524
12.75,-0.396523352121
12.8,-3.54015509849
12.85,-6.33747025645
12.9,-8.51367457504
12.95,-9.85360004093
13.0,-10.2224758399
13.05,-9.57937925708
13.1,-7.98250052289
13.15,-5.58473318619
13.2,-2.61993784923
13.25,0.619563184863
13.3,3.8121987223
13.35,6.63973056028
13.4,8.81992608696
13.45,10.1349644944
13.5,10.4531701341
13.55,9.74146901732
13.6,8.06795081184
13.65,5.59438497856
13.7,2.55996969907
13.75,-0.742153043723
13.8,-3.99278921017
13.85,-6.87651786278
13.9,-9.11110403422
13.95,-10.4737950232
14.0,-10.8228122641
14.05,-10.1121727108
14.1,-8.39824267791
14.15,-5.83695024212
14.2,-2.67112438667
14.25,0.791658920885
14.3,4.20885207218
14.35,7.23763302795
14.4,9.57076101691
14.45,10.9692165089
14.5,11.2877897965
14.55,10.4905421021
14.6,8.65425454472
14.65,5.95980687649
14.7,2.67276352343
14.75,-0.884266853255
14.8,-4.36377389167
14.85,-7.42712346024
14.9,-9.77637328789
14.95,-11.1819827946
15.0,-11.5043535191
15.05,-10.7076421768
15.1,-8.86446878088
15.15,-6.15054587931
15.2,-2.82885592753
15.25,0.775587804872
15.3,4.30822881653
15.35,7.42098183014
15.4,9.8078207131
15.45,11.2354652217
15.5,11.5661486089
15.55,10.7701685835
15.6,8.92740262426
15.65,6.21819818928
15.7,2.90493565089
15.75,-0.69339439902
15.8,-4.23118755858
15.85,-7.36782105521
15.9,-9.798810156
15.95,-11.2838093314
16.0,-11.6698595402
16.05,-10.9075192994
16.1,-9.05837361425
16.15,-6.29215120471
16.2,-2.87300351931
16.25,0.864782707235
16.3,4.54972949267
16.35,7.81116871468
16.4,10.3181653621
16.45,11.8145751511
16.5,12.1459787145
16.55,11.2757449504
16.6,9.2881957394
16.65,6.37914871844
16.7,2.83498681467
16.75,-0.996770538161
16.8,-4.74190351603
16.85,-8.03553572458
16.9,-10.5562356921
16.95,-12.0557840167
17.0,-12.3826850867
17.05,-11.4975281594
17.1,-9.47862144571
17.15,-6.51690703014
17.2,-2.89918315463
17.25,1.01917111894
17.3,4.84992420408
17.35,8.21207277478
17.4,10.7713805484
17.45,12.2747971338
17.5,12.5756238495
17.55,11.647242827
17.6,9.5842255251
17.65,6.59128299983
17.7,2.96189505643
17.75,-0.950877175813
17.8,-4.76849472604
17.85,-8.1223873728
17.9,-10.6881178442
17.95,-12.2155628471
18.0,-12.5528646927
18.05,-11.6618397226
18.1,-9.62346915519
18.15,-6.631870773
18.2,-2.97694251968
18.25,0.983393167306
18.3,4.85867573651
18.35,8.26526872296
18.4,10.8653504015
18.45,12.4010746446
18.5,12.7202582914
18.55,11.7911602759
18.6,9.70492942971
18.65,6.66560597093
18.7,2.96924721903
18.75,-1.02554384201
18.8,-4.93205380471
18.85,-8.37179510525
18.9,-11.0092988855
18.95,-12.5830142093
19.0,-12.9304136402
19.05,-12.0052976814
19.1,-9.88526232531
19.15,-6.76791243948
19.2,-2.95445519947
19.25,1.17844081274
19.3,5.2170674423
19.35,8.75384177149
19.4,11.4311167805
19.45,12.9790108063
19.5,13.2434968781
19.55,12.2010797473
19.6,9.95929722596
19.65,6.74331854443
19.7,2.87115668535
19.75,-1.27925361215
19.8,-5.30714229642
19.85,-8.82649122836
19.9,-11.5011449555
19.95,-13.0751197018
20.0,-13.3958678417
20.05,-12.4290142948
20.1,-10.2630245405
20.15,-7.10259992635
20.2,-3.25080679646
20.25,0.919265661861
20.3,5.00065006265
20.35,8.59300853952
20.4,11.342789766
20.45,12.9790537782
20.5,13.3407867032
20.55,12.3930023059
20.6,10.2299402067
20.65,7.06479338581
20.7,3.2078092583
20.75,-0.964821138265
20.8,-5.04756098213
20.85,-8.64398905089
20.9,-11.4035463697
20.95,-13.054278362
21.0,-13.4288328093
21.05,-12.4818107641
21.1,-10.2965672405
21.15,-7.08007218077
21.2,-3.14491854592
21.25,1.12008856272
21.3,5.2892307604
21.35,8.94389187213
21.4,11.7169725865
21.45,13.331426801
21.5,13.6286733263
21.55,12.5835537446
21.6,10.3045727342
21.65,7.02041143838
21.7,3.05516072844
21.75,-1.20457699876
21.8,-5.3465551878
21.85,-8.97095298711
21.9,-11.7265027845
21.95,-13.3425978865
22.0,-13.6552076384
22.05,-12.6245982128
22.1,-10.3421197726
22.15,-7.02477188594
22.2,-2.99613437765
22.25,1.34523575014
22.3,5.56669607691
22.35,9.24689582744
22.4,12.0199964362
22.45,13.6132376841
22.5,13.8736183541
22.55,12.78160536
22.6,10.4508098663
22.65,7.11450734215
22.7,3.10083771964
22.75,-1.20015241177
22.8,-5.37423103874
22.85,-9.02164701958
22.9,-11.7936247902
22.95,-13.4240239427
23.0,-13.7539131468
23.05,-12.747260519
23.1,-10.4961443561
23.15,-7.21429422879
23.2,-3.21863203317
23.25,1.10023780328
23.3,5.3164369451
23.35,9.01191787791
23.4,11.8195256656
23.45,13.4609049177
23.5,13.7747895007
23.55,12.7327248981
23.6,10.4406128091
23.65,7.12657168472
23.7,3.11674748437
23.75,-1.19768081508
23.8,-5.39839195276
23.85,-9.07903590474
23.9,-11.8825128259
23.95,-13.5336172407
24.0,-13.8651521069
24.05,-12.8353718786
24.1,-10.5350219298
24.15,-7.18191709998
24.2,-3.10215679581
24.25,1.30121428866
24.3,5.58940788518
24.35,9.33395119399
24.4,12.1618011031
24.45,13.7937735023
24.5,14.0720033991
24.55,12.9740674538
24.6,10.6128860984
24.65,7.22324987744
24.7,3.13693246919
24.75,-1.25058630549
24.8,-5.51801002278
24.85,-9.25718121564
24.9,-12.1100900706
24.95,-13.8012259325
25.0,-14.1631705336
25.05,-13.1534931662
25.1,-10.8610882321
25.15,-7.50048489675
25.2,-3.39362177901
25.25,1.06030375905
25.3,5.42384679647
25.35,9.26569441354
25.4,12.2048596772
25.45,13.9498678958
25.5,14.3284720406
25.55,13.3048829396
25.6,10.9826714678
25.65,7.59325710886
25.7,3.47140485815
25.75,-0.978930621857
25.8,-5.32434686619
25.85,-9.1431880792
25.9,-12.0646990808
25.95,-13.8032416298
26.0,-14.1854633665
26.05,-13.1681815759
26.1,-10.8451894491
26.15,-7.44108548678
26.2,-3.29143984921
26.25,1.19000803485
26.3,5.55364728144
26.35,9.36149932309
26.4,12.2333324965
26.45,13.8859767354
26.5,14.1611978081
26.55,13.0396114382
26.6,10.6397474739
26.65,7.20338208843
26.7,3.06934342331
26.75,-1.36072415216
26.8,-5.66061460249
26.85,-9.41869324344
26.9,-12.2747971338
26.95,-13.9526005862
27.0,-14.2853585581
27.05,-13.2330077716
27.1,-10.888411157
27.15,-7.47148479711
27.2,-3.31027305151
27.25,1.18982683695
27.3,5.58624014477
27.35,9.44408800616
27.4,12.3809892908
27.45,14.1062853739
27.5,14.4505136425
27.55,13.3821351575
27.6,11.0096124208
27.65,7.56908505399
27.7,3.39917477455
27.75,-1.0935878323
27.8,-5.47470141629
27.85,-9.32270371416
27.9,-12.2679502882
27.95,-14.0260760572
28.0,-14.4243246967
28.05,-13.4187344282
28.1,-11.1003944003
28.15,-7.68955746774
28.2,-3.51685831623
28.25,1.00792005812
28.3,5.43649253206
28.35,9.32828209492
28.4,12.2964079878
28.45,14.0478961999
28.5,14.4132586535
28.55,13.3623816417
28.6,11.0057059627
28.65,7.5806621437
28.7,3.42624177826
28.75,-1.05125301532
28.8,-5.41734229311
28.85,-9.24955769386
28.9,-12.1758966607
28.95,-13.909086829
29.0,-14.2741373388
29.05,-13.2271238133
29.1,-10.8627776618
29.15,-7.40859838191
29.2,-3.20470852212
29.25,1.32964485234
29.3,5.73949179229
29.35,9.5824000179
29.4,12.4749623269
29.45,14.1322865169
29.5,14.3957452435
29.55,13.2468088924
29.6,10.8061901218
29.65,7.3190352905
29.7,3.12850274805
29.75,-1.3588875837
29.8,-5.712402109
29.85,-9.51684648417
29.9,-12.4098727298
29.95,-14.1143744239
30.0,-14.4638142211
30.05,-13.4185959634
30.1,-11.0719008909
30.15,-7.64343173917
30.2,-3.46078413049
30.25,1.07076748036
30.3,5.50765412894
30.35,9.41245118657
30.4,12.3987366585
30.45,14.1709237667
30.5,14.5545166232
30.55,13.5136090771
30.6,11.153680271
30.65,7.70968507719
30.7,3.52100382504
30.75,-1.00319100772
30.8,-5.42395096338
30.85,-9.31401146694
30.9,-12.2970000442
30.95,-14.081844745
31.0,-14.4902522445
31.05,-13.4751699752
31.1,-11.1282608393
31.15,-7.6743163925
31.2,-3.45176633183
31.25,1.12019519653
31.3,5.584598939
31.35,9.49472076398
31.4,12.4612049736
31.45,14.1921510572
31.5,14.5217513951
31.55,13.4250027456
31.6,11.0175057102
31.65,7.54129087134
31.7,3.3388141483
31.75,-1.18136822919
31.8,-5.58360159455
31.85,-9.44497370342
31.9,-12.3935123974
31.95,-14.1419241445
32.0,-14.5148432748
32.05,-13.4674652844
32.1,-11.0928982025
32.15,-7.61655755168
32.2,-3.37661209447
32.25,1.20847239557
32.3,5.68245798181
32.35,9.59888767423
32.4,12.5677926306
32.45,14.2960410379
32.5,14.6166690158
32.55,13.5043589918
32.6,11.0758224687
32.65,7.57580163132
32.7,3.35051012676
32.75,-1.18774190719
32.8,-5.60083035587
32.85,-9.46583971223
32.9,-12.41341154
32.95,-14.1609837447
33.0,-14.5384467486
33.05,-13.5048372524
33.1,-11.154234926
33.15,-7.70953793845
33.2,-3.50342086439
33.25,1.0527825739
33.3,5.5097729587
33.35,9.42615920182
33.4,12.4140441809
33.45,14.1789141406
33.5,14.5491451439
33.55,13.4924152091
33.6,11.1175743807
33.65,7.66217740626
33.7,3.46735492189
33.75,-1.0566130355
33.8,-5.4702312314
33.85,-9.34613450488
33.9,-12.3083780311
33.95,-14.0670719832
34.0,-14.4459260013
34.05,-13.4005939478
34.1,-11.0257316334
34.15,-7.54886513466
34.2,-3.31042687476
34.25,1.26935863103
34.3,5.73333058613
34.35,9.63515669844
34.4,12.5859967729
34.45,14.2945839744
34.5,14.5960107042
34.55,13.4667634111
34.6,11.0247711333
34.65,7.51490990502
34.7,3.2824872245
34.75,-1.26202079237
34.8,-5.68235628181
34.85,-9.55677607206
34.9,-12.5156622247
34.95,-14.2743983529
35.0,-14.6595501321
35.05,-13.6263035092
35.1,-11.2654699073
35.15,-7.79830302697
35.2,-3.55825754088
35.25,1.03990216436
35.3,5.54113459939
35.35,9.49710967967
35.4,12.5134682738
35.45,14.291321298
35.5,14.6579553996
35.55,13.5833539562
35.6,11.1810867522
35.65,7.6943407104
35.7,3.46925658473
35.75,-1.08052749809
35.8,-5.51421409781
35.85,-9.40487859438
35.9,-12.3784245088
35.95,-14.147535152
36.0,-14.5385024528
36.05,-13.509034964
36.1,-11.1547346725
36.15,-7.70252764067
36.2,-3.49038034497
36.25,1.06580677994
36.3,5.51456073728
36.35,9.41566213755
36.4,12.3852474813
36.45,14.134324496
36.5,14.4961791746
36.55,13.4412508737
36.6,11.0780872435
36.65,7.64112033193
36.7,3.46646882674
36.75,-1.04122394616
36.8,-5.44728538579
36.85,-9.32751974274
36.9,-12.3068851577
36.95,-14.0939842883
37.0,-14.5087548024
37.05,-13.5011774845
37.1,-11.1588758842
37.15,-7.70205319978
37.2,-3.4647536935
37.25,1.13636844227
37.3,5.64365131162
37.35,9.60566130861
37.4,12.624569565
37.45,14.3981532578
37.5,14.7511143582
37.55,13.6524439128
37.6,11.2171130652
37.65,7.69186028061
37.7,3.4278039636
37.75,-1.15638973622
37.8,-5.6159343987
37.85,-9.52182882966
37.9,-12.4995923501
37.95,-14.2629471548
38.0,-14.6400074967
38.05,-13.5905151329
38.1,-11.212094114
38.15,-7.73362253768
38.2,-3.49508878481
38.25,1.08531376469
38.3,5.55356428214
38.35,9.46697448697
38.4,12.4399418732
38.45,14.1830871832
38.5,14.5312028114
38.55,13.4579088259
38.6,11.0758646447
38.65,7.62348492973
38.7,3.43983034772
38.75,-1.06899950767
38.8,-5.46849302069
38.85,-9.33589845472
38.9,-12.2986648049
38.95,-14.0686937721
39.0,-14.4695995033
39.05,-13.4551546496
39.1,-11.1163106904
39.15,-7.67539856654
39.2,-3.46674639297
39.25,1.09524344159
39.3,5.5576714346
39.35,9.47587920604
39.4,12.4596237693
39.45,14.2133799393
39.5,14.5661341383
39.55,13.4875808777
39.6,11.0893808783
39.65,7.61176316817
39.7,3.39752131385
39.75,-1.14311175763
39.8,-5.57222320978
39.85,-9.46482350792
39.9,-12.4471070288
39.95,-14.2297275393
40.0,-14.634552461
40.05,-13.612856508
40.1,-11.2530613922
40.15,-7.77608475818
40.2,-3.51722906767
40.25,1.10516913962
40.3,5.63170426624
40.35,9.60977785121
40.4,12.6416230171
40.45,14.4260093517
40.5,14.7890226783
40.55,13.7004593676
40.6,11.274845725
40.65,7.75758506506
40.7,3.49825175057
40.75,-1.08515039214
40.8,-5.54718344216
40.85,-9.4567575354
40.9,-12.436922704
40.95,-14.1992819944
41.0,-14.5712406246
41.05,-13.5136082813
41.1,-11.1265960786
41.15,-7.6424634405
41.2,-3.40443802852
41.25,1.16715115685
41.3,5.6178019228
41.35,9.50595949028
41.4,12.4484375641
41.45,14.1588486812
41.5,14.4751834545
41.55,13.3741018117
41.6,10.9710571358
41.65,7.50672345221
41.7,3.32153716303
41.75,-1.17851418317
41.8,-5.56062320175
41.85,-9.40514915778
41.9,-12.3435584355
41.95,-14.0916104923
42.0,-14.4757269686
42.05,-13.4507086562
42.1,-11.1067033023
42.15,-7.66372463104
42.2,-3.45340562775
42.25,1.11203619795
42.3,5.58062094077
42.35,9.50704970164
42.4,12.4995087938
42.45,14.2605654011
42.5,14.6176215581
42.55,13.5395401919
42.6,11.1379310936
42.65,7.6536015013
42.7,3.43040423706
42.75,-1.12005903947
42.8,-5.55847691777
42.85,-9.45869524683
42.9,-12.4462818104
42.95,-14.232158631
43.0,-14.6394226022
43.05,-13.6213975581
43.1,-11.2689514217
43.15,-7.80515003178
43.2,-3.56606377253
43.25,1.03138411223
43.3,5.53164808943
43.35,9.48779195353
43.4,12.5080912241
43.45,14.2960060238
43.5,14.6794882676
43.55,13.6268398613
43.6,11.2479373988
43.65,7.78133368821
43.7,3.56884078755
43.75,-0.979018316231
43.8,-5.42258716468
43.85,-9.33408488414
43.9,-12.3366009771
43.95,-14.1385214118
44.0,-14.5608907787
44.05,-13.5558472074
44.1,-11.2137445508
44.15,-7.75758116577
44.2,-3.52383184922
44.25,1.06940590982
44.3,5.5644386232
44.35,9.51140656821
44.4,12.5156701825
44.45,14.279021804
44.5,14.6299282141
44.55,13.5396595582
44.6,11.123034191
44.65,7.62421505303
44.7,3.39009028998
44.75,-1.16535469543
44.8,-5.60115622561
44.85,-9.49048485517
44.9,-12.4591518749
44.95,-14.2194556793
45.0,-14.5969910986
45.05,-13.5485833758
45.1,-11.1693896597
45.15,-7.6866575851
45.2,-3.4400896907
45.25,1.15123486677
45.3,5.63144102396
45.35,9.55538426209
45.4,12.5347902616
45.45,14.2778050645
45.5,14.6173669102
45.55,13.52630805
45.6,11.1181385849
45.65,7.63382546512
45.7,3.41636995418
45.75,-1.12362952147
45.8,-5.54772854784
45.85,-9.43071421629
45.9,-12.3996438416
45.95,-14.167923696
46.0,-14.5620772788
46.05,-13.539084213
46.1,-11.1923915279
46.15,-7.74539005628
46.2,-3.53196983935
46.25,1.03508788648
46.3,5.50483151603
46.35,9.43404135037
46.4,12.4329326895
46.45,14.2053712626
46.5,14.5789134844
46.55,13.5215334017
46.6,11.1433089392
46.65,7.68335137989
46.7,3.48372209793
46.75,-1.04550115568
46.8,-5.46629469304
46.85,-9.35323520267
46.9,-12.3319472866
46.95,-14.1127247829
47.0,-14.517540951
47.05,-13.498480604
47.1,-11.1455554112
47.15,-7.68179516285
47.2,-3.44441345304
47.25,1.1472209791
47.3,5.63436621224
47.35,9.56720390394
47.4,12.5526060659
47.45,14.2952922139
47.5,14.6272878336
47.55,13.5230294581
47.6,11.099176865
47.65,7.60011326507
47.7,3.3713763743
47.75,-1.17522962303
47.8,-5.60126182492
47.85,-9.48211967136
47.9,-12.4454796695
47.95,-14.2049781499
48.0,-14.5870375485
48.05,-13.5487329815
48.1,-11.1843255553
48.15,-7.71920859068
48.2,-3.49000402311
48.25,1.08778456561
48.3,5.56165420747
48.35,9.48872380572
48.4,12.4812386021
48.45,14.245987604
48.5,14.6130267549
48.55,13.5515237634
48.6,11.1712477937
48.65,7.70997975257
48.7,3.50841793172
48.75,-1.02421792218
48.8,-5.44982852262
48.85,-9.34262036374
48.9,-12.3279795539
48.95,-14.1165747409
49.0,-14.531553748
49.05,-13.526237226
49.1,-11.1911039644
49.15,-7.74785385438
49.2,-3.5304373364
49.25,1.04655842197
49.3,5.5291356695
49.35,9.47065574081
49.4,12.4782918483
49.45,14.2538243934
49.5,14.6238858967
49.55,13.5564806441
49.6,11.1625125746
49.65,7.68239652981
49.7,3.46004366211
49.75,-1.09241987375
49.8,-5.53452258686
49.85,-9.43861625921
49.9,-12.42842383
49.95,-14.2130218407
