x,y,z,U_0,U_1,U_2
0.3,0,0.002,-6.96191188e-05,-1.10335359e-06,0
0.3,0.00133779264,0.002,-0.000288696357,1.07757212e-05,-2.30129467e-21
0.3,0.00267558528,0.002,-0.000564253271,2.42616158e-05,-1.33952062e-21
0.3,0.00401337793,0.002,-0.000691299615,3.29631362e-05,-1.0761116e-21
0.3,0.00535117057,0.002,-0.000712338649,3.99191444e-05,-1.07989684e-21
0.3,0.00668896321,0.002,-0.000689796601,4.44672833e-05,-4.18707419e-21
0.3,0.00802675585,0.002,-0.000657385825,4.92475042e-05,-3.00291636e-21
0.3,0.00936454849,0.002,-0.000627093409,5.34010946e-05,-2.35217389e-22
0.3,0.0107023411,0.002,-0.000599737162,5.79446839e-05,4.12885083e-21
0.3,0.0120401338,0.002,-0.000574112431,6.22579069e-05,7.2539228e-21
0.3,0.0133779264,0.002,-0.000548875001,6.69057485e-05,8.46903362e-21
0.3,0.0147157191,0.002,-0.000523553944,7.15985551e-05,1.44324741e-20
0.3,0.0160535117,0.002,-0.000497732784,7.66424764e-05,1.533002e-20
0.3,0.0173913043,0.002,-0.000471102273,8.20152272e-05,2.47850542e-20
0.3,0.018729097,0.002,-0.000443780211,8.78271688e-05,2.17299956e-20
0.3,0.0200668896,0.002,-0.000415731819,9.39720779e-05,1.65510751e-20
0.3,0.0214046823,0.002,-0.000386861477,0.000100504444,9.00403614e-21
0.3,0.0227424749,0.002,-0.000357190858,0.000107403679,-8.93307565e-23
0.3,0.0240802676,0.002,-0.000326756596,0.000114678376,-3.69832561e-21
0.3,0.0254180602,0.002,-0.000295671299,0.000122331318,-1.42178515e-20
0.3,0.0267558528,0.002,-0.000264026535,0.000130362128,-4.19735978e-20
0.3,0.0280936455,0.002,-0.000231917858,0.000138888868,-5.76339277e-20
0.3,0.0294314381,0.002,-0.00019962903,0.000147755209,-5.78168351e-20
0.3,0.0307692308,0.002,-0.000167305536,0.00015695414,-5.07201347e-20
0.3,0.0321070234,0.002,-0.000135057678,0.000166459554,-5.04468888e-20
0.3,0.0334448161,0.002,-0.000103001874,0.000176262361,-3.35476764e-20
0.3,0.0347826087,0.002,-7.12297832e-05,0.0001863302,-1.7933907e-20
0.3,0.0361204013,0.002,-3.99112856e-05,0.000196687088,-4.31797054e-22
0.3,0.037458194,0.002,-9.08906365e-06,0.000207284076,1.22937314e-20
0.3,0.0387959866,0.002,2.10550704e-05,0.000218058246,-8.6339833e-21
0.3,0.0401337793,0.002,5.04884665e-05,0.000228945654,7.56346043e-21
0.3,0.0414715719,0.002,7.91280787e-05,0.000239912566,3.64870693e-20
0.3,0.0428093645,0.002,0.000106897159,0.000250917206,7.37770246e-20
0.3,0.0441471572,0.002,0.000133711756,0.000261921507,1.19261169e-19
0.3,0.0454849498,0.002,0.000159416063,0.000272898368,4.48682614e-20
0.3,0.0468227425,0.002,0.000183925879,0.000283841741,-1.00131604e-20
0.3,0.0481605351,0.002,0.000207127119,0.000294581093,-1.58011474e-20
0.3,0.0494983278,0.002,0.000228903101,0.000305050011,-1.56521297e-20
0.3,0.0508361204,0.002,0.000249308035,0.000315253841,-3.4320939e-20
0.3,0.052173913,0.002,0.000268289846,0.000325147762,1.33692767e-19
0.3,0.0535117057,0.002,0.000285807926,0.000334686377,1.77248045e-19
0.3,0.0548494983,0.002,0.000301782325,0.000343825302,5.50870051e-20
0.3,0.056187291,0.002,0.000316070294,0.000352533419,1.67905794e-20
0.3,0.0575250836,0.002,0.00032897069,0.000360797523,6.91842099e-20
0.3,0.0588628763,0.002,0.000339971576,0.000368280756,1.29470592e-19
0.3,0.0602006689,0.002,0.000349460723,0.000375169933,7.93300073e-21
0.3,0.0615384615,0.002,0.000357467914,0.000381432229,1.31151638e-19
0.3,0.0628762542,0.002,0.000364030186,0.000387036148,2.6634014e-19
0.3,0.0642140468,0.002,0.000369160063,0.000391945881,3.60706262e-19
0.3,0.0655518395,0.002,0.000372767856,0.000396091337,2.04278681e-21
0.3,0.0668896321,0.002,0.000375313804,0.000399642065,2.17653762e-19
0.3,0.0682274247,0.002,0.000376276558,0.000402168627,-1.13742096e-19
0.3,0.0695652174,0.002,0.000375994515,0.000403857579,-1.44408584e-19
0.3,0.07090301,0.002,0.00037461742,0.000404770918,-1.53609914e-19
0.3,0.0722408027,0.002,0.000372230234,0.000404909215,-1.69382224e-19
0.3,0.0735785953,0.002,0.000368858012,0.000404255447,-1.18724203e-19
0.3,0.074916388,0.002,0.000364512478,0.000402763046,2.9048799e-21
0.3,0.0762541806,0.002,0.000359494897,0.000400639507,-2.22020855e-19
0.3,0.0775919732,0.002,0.000353529809,0.000397602814,-1.50011351e-19
0.3,0.0789297659,0.002,0.000346764752,0.000393741686,-5.21099362e-20
0.3,0.0802675585,0.002,0.000339398098,0.000389195853,8.36632089e-20
0.3,0.0816053512,0.002,0.00033148891,0.000383993046,3.31700897e-19
0.3,0.0829431438,0.002,0.000323080719,0.00037812606,2.00834847e-19
0.3,0.0842809365,0.002,0.000314240968,0.000371618393,3.390978e-21
0.3,0.0856187291,0.002,0.000305117339,0.000364644518,1.69298881e-19
0.3,0.0869565217,0.002,0.000295599846,0.000357057195,-8.02204153e-23
0.3,0.0882943144,0.002,0.000285788653,0.000348929715,-3.9648837e-19
0.3,0.089632107,0.002,0.000275825119,0.000340391785,-6.38832679e-19
0.3,0.0909698997,0.002,0.000265760218,0.000331484292,-6.31771979e-19
0.3,0.0923076923,0.002,0.000255667756,0.000322208472,-1.92040958e-19
0.3,0.0936454849,0.002,0.000245595588,0.000312647067,-2.58566516e-20
0.3,0.0949832776,0.002,0.000235565362,0.000302871711,-3.6302837e-19
0.3,0.0963210702,0.002,0.000225616191,0.000292875654,-4.21412182e-19
0.3,0.0976588629,0.002,0.000215824894,0.000282737071,-6.01774327e-19
0.3,0.0989966555,0.002,0.000206229431,0.000272517056,-4.38741241e-19
0.3,0.100334448,0.002,0.000196866562,0.000262253086,-4.64493642e-19
0.3,0.101672241,0.002,0.000187821036,0.000251976469,-2.97018387e-20
0.3,0.103010033,0.002,0.000179037225,0.000241736847,-2.8610465e-20
0.3,0.104347826,0.002,0.000170516714,0.000231554402,-3.53680343e-19
0.3,0.105685619,0.002,0.000162396163,0.000221535664,-4.06594624e-19
0.3,0.107023411,0.002,0.000154669405,0.000211707551,-4.84704895e-19
0.3,0.108361204,0.002,0.000147310558,0.000202076262,-8.10583107e-19
0.3,0.109698997,0.002,0.000140370693,0.000192684794,-5.45028143e-19
0.3,0.111036789,0.002,0.000133841993,0.000183562044,-5.48026088e-20
0.3,0.112374582,0.002,0.000127634287,0.000174668797,-3.47584114e-19
0.3,0.113712375,0.002,0.000121796736,0.000166060245,-7.04919131e-19
