p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-1.32013e-03,-3.24672e-03,1.19441e-03,-7.84359e-22,1,6.70000e-02,5.47376e-01,4.73762e-02,5.00000e-03
-1.31768e-03,-3.33710e-03,1.23788e-03,-7.84359e-22,1,6.80000e-02,5.48083e-01,4.80833e-02,5.00000e-03
-1.31522e-03,-3.42749e-03,1.28135e-03,-7.84359e-22,1,6.90000e-02,5.48790e-01,4.87904e-02,5.00000e-03
-1.31277e-03,-3.51787e-03,1.32482e-03,-7.84359e-22,1,7.00000e-02,5.49497e-01,4.94975e-02,5.00000e-03
-1.31031e-03,-3.60826e-03,1.36829e-03,-7.84359e-22,1,7.10000e-02,5.50205e-01,5.02046e-02,5.00000e-03
-1.30786e-03,-3.69864e-03,1.41176e-03,-7.84358e-22,1,7.20000e-02,5.50912e-01,5.09117e-02,5.00000e-03
-1.30540e-03,-3.78903e-03,1.45524e-03,-7.84359e-22,1,7.30000e-02,5.51619e-01,5.16188e-02,5.00000e-03
-1.30295e-03,-3.87941e-03,1.49871e-03,-7.84359e-22,1,7.40000e-02,5.52326e-01,5.23259e-02,5.00000e-03
-1.30050e-03,-3.96980e-03,1.54218e-03,-7.84359e-22,1,7.50000e-02,5.53033e-01,5.30330e-02,5.00000e-03
-1.29804e-03,-4.06019e-03,1.58565e-03,-7.84359e-22,1,7.60000e-02,5.53740e-01,5.37401e-02,5.00000e-03
-1.29559e-03,-4.15057e-03,1.62912e-03,-7.84359e-22,1,7.70000e-02,5.54447e-01,5.44472e-02,5.00000e-03
-1.29313e-03,-4.24096e-03,1.67259e-03,-7.84359e-22,1,7.80000e-02,5.55154e-01,5.51543e-02,5.00000e-03
-1.29068e-03,-4.33134e-03,1.71606e-03,-7.84359e-22,1,7.90000e-02,5.55861e-01,5.58614e-02,5.00000e-03
-1.28822e-03,-4.42173e-03,1.75953e-03,-7.84359e-22,1,8.00000e-02,5.56569e-01,5.65685e-02,5.00000e-03
-1.28577e-03,-4.51211e-03,1.80300e-03,-7.84359e-22,1,8.10000e-02,5.57276e-01,5.72756e-02,5.00000e-03
-1.28332e-03,-4.60250e-03,1.84647e-03,-7.84359e-22,1,8.20000e-02,5.57983e-01,5.79828e-02,5.00000e-03
-1.28086e-03,-4.69288e-03,1.88994e-03,-7.84358e-22,1,8.30000e-02,5.58690e-01,5.86899e-02,5.00000e-03
-1.27841e-03,-4.78327e-03,1.93341e-03,-7.84359e-22,1,8.40000e-02,5.59397e-01,5.93970e-02,5.00000e-03
-1.27595e-03,-4.87365e-03,1.97688e-03,-7.84359e-22,1,8.50000e-02,5.60104e-01,6.01041e-02,5.00000e-03
-1.27350e-03,-4.96404e-03,2.02035e-03,-7.84359e-22,1,8.60000e-02,5.60811e-01,6.08112e-02,5.00000e-03
-1.27104e-03,-5.05442e-03,2.06382e-03,-7.84359e-22,1,8.70000e-02,5.61518e-01,6.15183e-02,5.00000e-03
-1.26859e-03,-5.14481e-03,2.10729e-03,-7.84359e-22,1,8.80000e-02,5.62225e-01,6.22254e-02,5.00000e-03
-1.26614e-03,-5.23519e-03,2.15076e-03,-7.84359e-22,1,8.90000e-02,5.62932e-01,6.29325e-02,5.00000e-03
-1.26368e-03,-5.32558e-03,2.19423e-03,-7.84358e-22,1,9.00000e-02,5.63640e-01,6.36396e-02,5.00000e-03
-1.26123e-03,-5.41597e-03,2.23770e-03,-7.84359e-22,1,9.10000e-02,5.64347e-01,6.43467e-02,5.00000e-03
-1.25877e-03,-5.50635e-03,2.28117e-03,-7.84359e-22,1,9.20000e-02,5.65054e-01,6.50538e-02,5.00000e-03
-1.25632e-03,-5.59673e-03,2.32464e-03,-7.84359e-22,1,9.30000e-02,5.65761e-01,6.57609e-02,5.00000e-03
-1.25386e-03,-5.68712e-03,2.36811e-03,-7.84359e-22,1,9.40000e-02,5.66468e-01,6.64680e-02,5.00000e-03
-1.25141e-03,-5.77751e-03,2.41158e-03,-7.84359e-22,1,9.50000e-02,5.67175e-01,6.71751e-02,5.00000e-03
-1.24895e-03,-5.86789e-03,2.45505e-03,-7.84359e-22,1,9.60000e-02,5.67882e-01,6.78822e-02,5.00000e-03
-1.24650e-03,-5.95827e-03,2.49852e-03,-7.84358e-22,1,9.70000e-02,5.68589e-01,6.85894e-02,5.00000e-03
-1.24405e-03,-6.04866e-03,2.54200e-03,-7.84359e-22,1,9.80000e-02,5.69296e-01,6.92965e-02,5.00000e-03
-1.24159e-03,-6.13905e-03,2.58547e-03,-7.84359e-22,1,9.90000e-02,5.70004e-01,7.00036e-02,5.00000e-03
-1.23914e-03,-6.22943e-03,2.62894e-03,-7.84359e-22,1,1.00000e-01,5.70711e-01,7.07107e-02,5.00000e-03
-1.23454e-03,-6.37251e-03,2.71296e-03,-7.68672e-22,1,1.01000e-01,5.71418e-01,7.14178e-02,5.00000e-03
-1.22995e-03,-6.51558e-03,2.79698e-03,-7.52985e-22,1,1.02000e-01,5.72125e-01,7.21249e-02,5.00000e-03
-1.22536e-03,-6.65865e-03,2.88100e-03,-7.37297e-22,1,1.03000e-01,5.72832e-01,7.28320e-02,5.00000e-03
-1.22076e-03,-6.80172e-03,2.96502e-03,-7.21610e-22,1,1.04000e-01,5.73539e-01,7.35391e-02,5.00000e-03
-1.21617e-03,-6.94480e-03,3.04905e-03,-7.05923e-22,1,1.05000e-01,5.74246e-01,7.42462e-02,5.00000e-03
-1.21158e-03,-7.08787e-03,3.13307e-03,-6.90236e-22,1,1.06000e-01,5.74953e-01,7.49533e-02,5.00000e-03
-1.20698e-03,-7.23094e-03,3.21709e-03,-6.74549e-22,1,1.07000e-01,5.75660e-01,7.56604e-02,5.00000e-03
-1.20239e-03,-7.37402e-03,3.30111e-03,-6.58862e-22,1,1.08000e-01,5.76368e-01,7.63675e-02,5.00000e-03
-1.19780e-03,-7.51709e-03,3.38513e-03,-6.43174e-22,1,1.09000e-01,5.77075e-01,7.70746e-02,5.00000e-03
-1.19320e-03,-7.66016e-03,3.46916e-03,-6.27487e-22,1,1.10000e-01,5.77782e-01,7.77817e-02,5.00000e-03
