X,Uy
0.433012701892,0.0000
0.495512701892,-3.406E-04
0.558012701892,-2.408E-03
0.620512701892,-7.569E-03
0.683012701892,-1.518E-02
0.745512701892,-1.990E-02
0.808012701892,-1.574E-02
0.870512701892,-5.336E-03
0.933012701892,3.619E-03
0.995512701892,7.896E-03
1.058012701892,8.976E-03
1.120512701892,9.378E-03
1.183012701892,1.056E-02
1.245512701892,1.194E-02
1.308012701892,1.075E-02
1.370512701892,3.899E-03
1.433012701892,0.0000
