x,y,z,U_0,U_1,U_2,U_0m
0.3,0.0367278798,0.002,5.51913417E-05,0.000372575835,-1.89096368E-20,-5.51913417E-05
0.3,0.0373956594,0.002,6.79998491E-05,0.000376233552,-6.686034E-21,-6.79998491E-05
0.3,0.0380634391,0.002,8.07107993E-05,0.000379755219,-3.66297996E-21,-8.07107993E-05
0.3,0.0387312187,0.002,9.33175351E-05,0.000383140061,-2.53503881E-20,-9.33175351E-05
0.3,0.0393989983,0.002,0.000105813855,0.00038638739,-1.55046606E-20,-0.000105813855
0.3,0.040066778,0.002,0.000118193937,0.000389496667,-2.75108756E-20,-0.000118193937
0.3,0.0407345576,0.002,0.000130451594,0.000392466208,-1.04838571E-20,-0.000130451594
0.3,0.0414023372,0.002,0.000142578562,0.000395286492,6.58106869E-21,-0.000142578562
0.3,0.0420701169,0.002,0.000154559115,0.000397962187,1.38601836E-20,-0.000154559115
0.3,0.0427378965,0.002,0.000166369938,0.000400476693,2.38744068E-20,-0.000166369938
0.3,0.0434056761,0.002,0.000178031582,0.000402849407,5.07530427E-20,-0.000178031582
0.3,0.0440734558,0.002,0.000189539127,0.00040508021,3.08987461E-20,-0.000189539127
0.3,0.0447412354,0.002,0.00020088756,0.000407168931,1.32434615E-20,-0.00020088756
0.3,0.045409015,0.002,0.000212071739,0.000409115501,2.54290635E-21,-0.000212071739
0.3,0.0460767947,0.002,0.000223069035,0.000410909824,-8.41474012E-22,-0.000223069035
0.3,0.0467445743,0.002,0.000233909321,0.000412580483,-5.63309307E-20,-0.000233909321
0.3,0.0474123539,0.002,0.000244499395,0.000414063061,-2.59106802E-20,-0.000244499395
0.3,0.0480801336,0.002,0.000254897764,0.000415402974,-1.19126447E-20,-0.000254897764
0.3,0.0487479132,0.002,0.000265098598,0.00041660056,-2.1023205E-20,-0.000265098598
0.3,0.0494156928,0.002,0.000275095879,0.000417656277,-6.80138187E-20,-0.000275095879
0.3,0.0500834725,0.002,0.00028488336,0.000418570735,-8.71871529E-20,-0.00028488336
0.3,0.0507512521,0.002,0.000294438554,0.000419339955,-4.23914768E-20,-0.000294438554
0.3,0.0514190317,0.002,0.000303770883,0.000419978583,-1.07189915E-20,-0.000303770883
0.3,0.0520868114,0.002,0.000312840849,0.000420458519,-1.69822254E-20,-0.000312840849
0.3,0.052754591,0.002,0.000321636029,0.000420776586,-2.46220613E-20,-0.000321636029
0.3,0.0534223706,0.002,0.000330184749,0.000420956911,-4.66384728E-20,-0.000330184749
0.3,0.0540901503,0.002,0.000338480466,0.000421000688,-5.37473784E-21,-0.000338480466
0.3,0.0547579299,0.002,0.000346516655,0.000420909094,5.32878863E-20,-0.000346516655
0.3,0.0554257095,0.002,0.000354275784,0.000420681882,2.98577945E-20,-0.000354275784
0.3,0.0560934891,0.002,0.00036173842,0.000420324261,-9.03333329E-21,-0.00036173842
0.3,0.0567612688,0.002,0.000368936461,0.000419843947,5.85247694E-20,-0.000368936461
0.3,0.0574290484,0.002,0.000375774535,0.000419187977,6.4183663E-20,-0.000375774535
0.3,0.058096828,0.002,0.000382320342,0.000418404162,9.59912425E-20,-0.000382320342
0.3,0.0587646077,0.002,0.000388568618,0.00041749426,5.35628373E-20,-0.000388568618
0.3,0.0594323873,0.002,0.000394514366,0.000416460098,6.49656468E-20,-0.000394514366
0.3,0.0601001669,0.002,0.000400148034,0.000415303361,7.04572676E-21,-0.000400148034
0.3,0.0607679466,0.002,0.000405422971,0.000414024364,-5.73711842E-22,-0.000405422971
0.3,0.0614357262,0.002,0.000410432519,0.000412653095,-1.02011331E-19,-0.000410432519
0.3,0.0621035058,0.002,0.000415034408,0.000411112893,-1.1148116E-19,-0.000415034408
0.3,0.0627712855,0.002,0.000419305213,0.000409453857,-3.17389115E-20,-0.000419305213
0.3,0.0634390651,0.002,0.000423251715,0.000407683706,4.22306468E-20,-0.000423251715
0.3,0.0641068447,0.002,0.00042687208,0.000405804771,-1.87693181E-20,-0.00042687208
0.3,0.0647746244,0.002,0.000430164899,0.000403819332,3.28891422E-20,-0.000430164899
0.3,0.065442404,0.002,0.000433073867,0.000401730126,-3.80532141E-21,-0.000433073867
0.3,0.0661101836,0.002,0.000435698579,0.000399559635,-9.4191422E-21,-0.000435698579
0.3,0.0667779633,0.002,0.000437939964,0.000397256842,9.18299374E-22,-0.000437939964
0.3,0.0674457429,0.002,0.000439822813,0.000394839604,-1.82112318E-20,-0.000439822813
0.3,0.0681135225,0.002,0.000441380957,0.000392329179,-8.70097026E-20,-0.000441380957
0.3,0.0687813022,0.002,0.00044261646,0.000389728142,-1.13353575E-19,-0.00044261646
0.3,0.0694490818,0.002,0.000443531904,0.000387039071,-4.66655944E-20,-0.000443531904
0.3,0.0701168614,0.002,0.000444077949,0.000384267283,2.51979121E-21,-0.000444077949
0.3,0.0707846411,0.002,0.000444346143,0.000381428258,-7.52279096E-22,-0.000444346143
0.3,0.0714524207,0.002,0.00044427646,0.000378490474,2.6350037E-20,-0.00044427646
0.3,0.0721202003,0.002,0.00044385942,0.000375450712,5.89468746E-20,-0.00044385942
0.3,0.07278798,0.002,0.000443146077,0.000372337688,1.13532483E-19,-0.000443146077
0.3,0.0734557596,0.002,0.000442142079,0.000369154076,5.64647992E-20,-0.000442142079
0.3,0.0741235392,0.002,0.000440853469,0.00036590241,6.85308148E-21,-0.000440853469
0.3,0.0747913189,0.002,0.00043923807,0.000362589983,-1.45362568E-20,-0.00043923807
0.3,0.0754590985,0.002,0.000437381528,0.000359226744,-4.71114581E-20,-0.000437381528
0.3,0.0761268781,0.002,0.000435247363,0.000355793152,-1.68030113E-19,-0.000435247363
0.3,0.0767946578,0.002,0.000432812001,0.000352276864,-1.01823398E-19,-0.000432812001
0.3,0.0774624374,0.002,0.000430132035,0.000348707789,-3.62418671E-20,-0.000430132035
0.3,0.078130217,0.002,0.00042721556,0.000345088432,4.94081288E-20,-0.00042721556
0.3,0.0787979967,0.002,0.000424067836,0.000341421755,1.49126069E-19,-0.000424067836
0.3,0.0794657763,0.002,0.000420662031,0.000337715708,3.29171671E-20,-0.000420662031
0.3,0.0801335559,0.002,0.0004170696,0.000333976205,-5.43843673E-20,-0.0004170696
0.3,0.0808013356,0.002,0.000413266842,0.000330190293,-1.10561653E-19,-0.000413266842
0.3,0.0814691152,0.002,0.000409232715,0.000326346208,-6.05527123E-20,-0.000409232715
0.3,0.0821368948,0.002,0.000405018495,0.000322469684,-1.09340783E-19,-0.000405018495
0.3,0.0828046745,0.002,0.000400633164,0.000318563193,-3.08289733E-20,-0.000400633164
0.3,0.0834724541,0.002,0.000396079009,0.000314630589,-1.83919474E-19,-0.000396079009
0.3,0.0841402337,0.002,0.000391347396,0.000310678575,-2.99156808E-20,-0.000391347396
0.3,0.0848080134,0.002,0.000386490504,0.000306710302,-2.06483623E-20,-0.000386490504
0.3,0.085475793,0.002,0.000381491278,0.000302716518,5.12049499E-21,-0.000381491278
0.3,0.0861435726,0.002,0.000376340653,0.000298691542,1.1638242E-19,-0.000376340653
0.3,0.0868113523,0.002,0.000371077242,0.000294653702,7.90120159E-20,-0.000371077242
0.3,0.0874791319,0.002,0.000365709464,0.000290605337,7.78773543E-20,-0.000365709464
0.3,0.0881469115,0.002,0.000360236774,0.00028655151,-3.9924454E-20,-0.000360236774
0.3,0.0888146912,0.002,0.000354664637,0.000282496374,-1.21583914E-21,-0.000354664637
0.3,0.0894824708,0.002,0.00034902488,0.000278440686,4.46221371E-20,-0.00034902488
0.3,0.0901502504,0.002,0.000343306284,0.000274379068,1.03464767E-19,-0.000343306284
0.3,0.0908180301,0.002,0.000337512502,0.000270312934,1.85655797E-19,-0.000337512502
0.3,0.0914858097,0.002,0.00033166677,0.000266252073,1.62554202E-19,-0.00033166677
0.3,0.0921535893,0.002,0.000325776131,0.000262198452,-9.37699665E-21,-0.000325776131
0.3,0.0928213689,0.002,0.000319839521,0.000258158813,-4.03067147E-21,-0.000319839521
0.3,0.0934891486,0.002,0.000313869416,0.000254133415,3.21401119E-21,-0.000313869416
0.3,0.0941569282,0.002,0.000307878253,0.000250120293,2.04744833E-20,-0.000307878253
0.3,0.0948247078,0.002,0.000301865736,0.00024612121,-5.86527429E-20,-0.000301865736
0.3,0.0954924875,0.002,0.000295841299,0.000242140783,-1.41534351E-20,-0.000295841299
0.3,0.0961602671,0.002,0.000289814579,0.000238181335,-2.59105897E-20,-0.000289814579
0.3,0.0968280467,0.002,0.000283790897,0.000234244539,-9.44055574E-20,-0.000283790897
0.3,0.0974958264,0.002,0.000277772292,0.000230338898,-2.47530922E-20,-0.000277772292
0.3,0.098163606,0.002,0.000271767439,0.00022645854,1.05931856E-21,-0.000271767439
0.3,0.0988313856,0.002,0.000265778126,0.000222601922,-7.67089337E-20,-0.000265778126
0.3,0.0994991653,0.002,0.000259817279,0.00021877953,-3.91976561E-20,-0.000259817279
0.3,0.100166945,0.002,0.00025389008,0.000214992581,-4.09598315E-20,-0.00025389008
0.3,0.100834725,0.002,0.000247997712,0.000211239357,-8.46512447E-20,-0.000247997712
0.3,0.101502504,0.002,0.000242144811,0.000207523119,1.996633E-20,-0.000242144811
0.3,0.102170284,0.002,0.000236337525,0.000203847989,-7.14845872E-21,-0.000236337525
0.3,0.102838063,0.002,0.00023057136,0.000200205853,-3.43980434E-20,-0.00023057136
0.3,0.103505843,0.002,0.000224850042,0.000196598425,1.89759103E-20,-0.000224850042
0.3,0.104173623,0.002,0.000219198996,0.000193045206,-1.30931146E-20,-0.000219198996
0.3,0.104841402,0.002,0.000213608232,0.000189536434,-3.76120892E-20,-0.000213608232
0.3,0.105509182,0.002,0.000208077548,0.000186070872,-1.07736443E-19,-0.000208077548
0.3,0.106176962,0.002,0.000202616036,0.000182653601,-3.67995405E-21,-0.000202616036
0.3,0.106844741,0.002,0.000197223241,0.000179283121,-3.89721904E-21,-0.000197223241
0.3,0.107512521,0.002,0.000191885422,0.000175948673,-3.43938252E-20,-0.000191885422
0.3,0.108180301,0.002,0.000186620139,0.000172662758,-7.80041862E-21,-0.000186620139
0.3,0.10884808,0.002,0.000181451795,0.000169443698,3.53669101E-20,-0.000181451795
0.3,0.10951586,0.002,0.000176358149,0.000166273535,6.76837516E-20,-0.000176358149
0.3,0.110183639,0.002,0.00017134278,0.000163153397,1.35834733E-19,-0.00017134278
0.3,0.110851419,0.002,0.000166417369,0.000160087793,2.93524933E-20,-0.000166417369
0.3,0.111519199,0.002,0.0001615663,0.000157068343,1.62451264E-20,-0.0001615663
0.3,0.112186978,0.002,0.000156785286,0.000154091354,1.15089356E-19,-0.000156785286
0.3,0.112854758,0.002,0.00015210362,0.000151178483,6.47533725E-20,-0.00015210362
0.3,0.113522538,0.002,0.000147524007,0.000148331255,1.65987441E-19,-0.000147524007
0.3,0.114190317,0.002,0.000143029549,0.000145536229,2.705008E-19,-0.000143029549
0.3,0.114858097,0.002,0.000138632729,0.000142796832,1.31853587E-19,-0.000138632729
0.3,0.115525876,0.002,0.000134329297,0.000140111497,-2.77541938E-21,-0.000134329297
0.3,0.116193656,0.002,0.000130100279,0.000137468448,-1.68512082E-20,-0.000130100279
0.3,0.116861436,0.002,0.000125956481,0.000134875087,-2.96350602E-20,-0.000125956481
0.3,0.117529215,0.002,0.000121938102,0.00013236101,-1.42944374E-20,-0.000121938102
0.3,0.118196995,0.002,0.000118015283,0.000129903118,-2.48329824E-20,-0.000118015283
0.3,0.118864775,0.002,0.000114188674,0.000127498983,-4.38396443E-20,-0.000114188674
0.3,0.119532554,0.002,0.000110470004,0.00012515066,-2.8119428E-20,-0.000110470004
0.3,0.120200334,0.002,0.00010683931,0.000122850664,-4.11344437E-20,-0.00010683931
0.3,0.120868114,0.002,0.000103289655,0.000120593529,-1.59681663E-19,-0.000103289655
0.3,0.121535893,0.002,9.98487487E-05,0.000118398699,-1.22517611E-19,-9.98487487E-05
0.3,0.122203673,0.002,9.65305472E-05,0.000116275823,-9.98015287E-20,-9.65305472E-05
0.3,0.122871452,0.002,9.33081743E-05,0.00011420414,-1.2976482E-19,-9.33081743E-05
0.3,0.123539232,0.002,9.01992401E-05,0.000112186161,2.8958975E-21,-9.01992401E-05
0.3,0.124207012,0.002,8.71905811E-05,0.000110218903,1.18172055E-20,-8.71905811E-05
0.3,0.124874791,0.002,8.4262816E-05,0.000108290356,-7.28408339E-22,-8.4262816E-05
0.3,0.125542571,0.002,8.14299901E-05,0.000106409352,3.73375674E-20,-8.14299901E-05
0.3,0.126210351,0.002,7.87297737E-05,0.00010460264,3.51048179E-20,-7.87297737E-05
0.3,0.12687813,0.002,7.61337981E-05,0.000102848572,-5.45112593E-20,-7.61337981E-05
0.3,0.12754591,0.002,7.3645909E-05,0.000101143234,1.77297496E-20,-7.3645909E-05
0.3,0.128213689,0.002,7.126642E-05,9.94859406E-05,2.14174081E-20,-7.126642E-05
0.3,0.128881469,0.002,6.8976097E-05,9.78688765E-05,-2.03730488E-20,-6.8976097E-05
0.3,0.129549249,0.002,6.67738221E-05,9.62908662E-05,-1.41990448E-19,-6.67738221E-05
0.3,0.130217028,0.002,6.46853564E-05,9.47690503E-05,-7.56040532E-20,-6.46853564E-05
0.3,0.130884808,0.002,6.27176334E-05,9.3307793E-05,8.96472824E-20,-6.27176334E-05
0.3,0.131552588,0.002,6.08507505E-05,9.18896899E-05,1.08536618E-19,-6.08507505E-05
0.3,0.132220367,0.002,5.909582E-05,9.05155588E-05,1.14725701E-19,-5.909582E-05
0.3,0.132888147,0.002,5.74344485E-05,8.91811351E-05,1.34057441E-20,-5.74344485E-05
0.3,0.133555927,0.002,5.5852586E-05,8.78778129E-05,1.36718639E-19,-5.5852586E-05
0.3,0.134223706,0.002,5.43664404E-05,8.66149156E-05,3.10177127E-20,-5.43664404E-05
0.3,0.134891486,0.002,5.30093344E-05,8.54159011E-05,4.46209773E-20,-5.30093344E-05
0.3,0.135559265,0.002,5.17448779E-05,8.42543113E-05,4.73496946E-20,-5.17448779E-05
0.3,0.136227045,0.002,5.05888258E-05,8.31317117E-05,2.10311462E-20,-5.05888258E-05
0.3,0.136894825,0.002,4.95238555E-05,8.20450508E-05,3.07653025E-21,-4.95238555E-05
0.3,0.137562604,0.002,4.85343033E-05,8.0985851E-05,-1.03304882E-20,-4.85343033E-05
0.3,0.138230384,0.002,4.76310957E-05,7.99601763E-05,-1.76674756E-19,-4.76310957E-05
0.3,0.138898164,0.002,4.68356849E-05,7.89827127E-05,-2.68158844E-19,-4.68356849E-05
0.3,0.139565943,0.002,4.61355476E-05,7.80444992E-05,-1.21597137E-19,-4.61355476E-05
0.3,0.140233723,0.002,4.553032E-05,7.71393468E-05,-1.3937347E-20,-4.553032E-05
0.3,0.140901503,0.002,4.50102466E-05,7.62652393E-05,1.74862575E-21,-4.50102466E-05
0.3,0.141569282,0.002,4.45615887E-05,7.54163832E-05,-1.29165994E-20,-4.45615887E-05
0.3,0.142237062,0.002,4.41863007E-05,7.459408E-05,8.57094945E-20,-4.41863007E-05
0.3,0.142904841,0.002,4.38981904E-05,7.38072018E-05,4.70883108E-20,-4.38981904E-05
0.3,0.143572621,0.002,4.3700086E-05,7.30579164E-05,-1.78217893E-20,-4.3700086E-05
0.3,0.144240401,0.002,4.35816107E-05,7.23360395E-05,-9.18901042E-20,-4.35816107E-05
0.3,0.14490818,0.002,4.35374989E-05,7.16402586E-05,2.91101827E-21,-4.35374989E-05
0.3,0.14557596,0.002,4.35564063E-05,7.09666086E-05,3.73092592E-20,-4.35564063E-05
0.3,0.14624374,0.002,4.36345019E-05,7.03137272E-05,1.78181111E-19,-4.36345019E-05
0.3,0.146911519,0.002,4.3780183E-05,6.96865882E-05,1.88278625E-19,-4.3780183E-05
0.3,0.147579299,0.002,4.40031847E-05,6.90925175E-05,1.21114093E-19,-4.40031847E-05
0.3,0.148247078,0.002,4.42887702E-05,6.85205985E-05,-1.27965344E-19,-4.42887702E-05
0.3,0.148914858,0.002,4.46335531E-05,6.79700345E-05,2.59179882E-20,-4.46335531E-05
0.3,0.149582638,0.002,4.50287741E-05,6.74379609E-05,-4.54461281E-21,-4.50287741E-05
0.3,0.150250417,0.002,4.54679231E-05,6.69220019E-05,-3.16733248E-21,-4.54679231E-05
0.3,0.150918197,0.002,4.59563272E-05,6.64253525E-05,2.45246099E-19,-4.59563272E-05
0.3,0.151585977,0.002,4.65016176E-05,6.59541866E-05,2.78865998E-19,-4.65016176E-05
0.3,0.152253756,0.002,4.70912774E-05,6.55009738E-05,1.04570323E-19,-4.70912774E-05
0.3,0.152921536,0.002,4.77214051E-05,6.50644997E-05,2.19771863E-20,-4.77214051E-05
0.3,0.153589316,0.002,4.83858171E-05,6.46426524E-05,3.83776554E-21,-4.83858171E-05
0.3,0.154257095,0.002,4.90780622E-05,6.42332172E-05,5.06225633E-20,-4.90780622E-05
0.3,0.154924875,0.002,4.98013684E-05,6.38384428E-05,9.27548711E-20,-4.98013684E-05
0.3,0.155592654,0.002,5.05569312E-05,6.34606454E-05,8.76096316E-20,-5.05569312E-05
0.3,0.156260434,0.002,5.13371377E-05,6.30966148E-05,6.52093981E-20,-5.13371377E-05
0.3,0.156928214,0.002,5.21371655E-05,6.27449405E-05,3.51694348E-20,-5.21371655E-05
0.3,0.157595993,0.002,5.2953324E-05,6.2403774E-05,-4.26063121E-21,-5.2953324E-05
0.3,0.158263773,0.002,5.37812305E-05,6.20716982E-05,-8.20060011E-20,-5.37812305E-05
0.3,0.158931553,0.002,5.46212907E-05,6.1749839E-05,-1.30918108E-19,-5.46212907E-05
0.3,0.159599332,0.002,5.54704468E-05,6.14375116E-05,-2.05305307E-19,-5.54704468E-05
0.3,0.160267112,0.002,5.63230976E-05,6.11338062E-05,-5.04565556E-20,-5.63230976E-05
0.3,0.160934891,0.002,5.71756632E-05,6.08377224E-05,1.82892202E-20,-5.71756632E-05
0.3,0.161602671,0.002,5.8026731E-05,6.0547748E-05,2.82813821E-21,-5.8026731E-05
0.3,0.162270451,0.002,5.88748521E-05,6.02634745E-05,9.7987171E-20,-5.88748521E-05
0.3,0.16293823,0.002,5.97176678E-05,5.99846631E-05,1.56834677E-19,-5.97176678E-05
0.3,0.16360601,0.002,6.05493803E-05,5.97083672E-05,-2.1946887E-20,-6.05493803E-05
0.3,0.16427379,0.002,6.13649444E-05,5.94347124E-05,-2.22887215E-19,-6.13649444E-05
0.3,0.164941569,0.002,6.21638098E-05,5.91634619E-05,-1.35355821E-19,-6.21638098E-05
0.3,0.165609349,0.002,6.29464255E-05,5.88935685E-05,-6.92835983E-21,-6.29464255E-05
0.3,0.166277129,0.002,6.37138553E-05,5.86255135E-05,-9.11652808E-20,-6.37138553E-05
0.3,0.166944908,0.002,6.44616456E-05,5.83577371E-05,-2.81643332E-19,-6.44616456E-05
0.3,0.167612688,0.002,6.51820267E-05,5.80854607E-05,-2.32900544E-19,-6.51820267E-05
0.3,0.168280467,0.002,6.5870344E-05,5.78095942E-05,-1.35766519E-19,-6.5870344E-05
0.3,0.168948247,0.002,6.65302171E-05,5.75308149E-05,-5.00885766E-20,-6.65302171E-05
0.3,0.169616027,0.002,6.71635398E-05,5.72488397E-05,-8.58108261E-21,-6.71635398E-05
0.3,0.170283806,0.002,6.77725846E-05,5.69646017E-05,-8.90109816E-20,-6.77725846E-05
0.3,0.170951586,0.002,6.83520997E-05,5.66757229E-05,5.39517566E-21,-6.83520997E-05
0.3,0.171619366,0.002,6.88929705E-05,5.63758927E-05,-1.15723105E-19,-6.88929705E-05
0.3,0.172287145,0.002,6.93920839E-05,5.60674214E-05,-1.52928493E-19,-6.93920839E-05
0.3,0.172954925,0.002,6.98575259E-05,5.5751788E-05,-9.22572106E-20,-6.98575259E-05
0.3,0.173622705,0.002,7.02922862E-05,5.54297241E-05,-9.92478352E-21,-7.02922862E-05
0.3,0.174290484,0.002,7.06981702E-05,5.51018783E-05,1.43974381E-20,-7.06981702E-05
0.3,0.174958264,0.002,7.10707061E-05,5.47657447E-05,3.33067045E-20,-7.10707061E-05
0.3,0.175626043,0.002,7.13990747E-05,5.44135604E-05,9.63318459E-21,-7.13990747E-05
0.3,0.176293823,0.002,7.16844158E-05,5.40497283E-05,-1.63740574E-20,-7.16844158E-05
0.3,0.176961603,0.002,7.19360973E-05,5.36759848E-05,-1.22961768E-20,-7.19360973E-05
0.3,0.177629382,0.002,7.21580981E-05,5.32940487E-05,-1.88029907E-20,-7.21580981E-05
0.3,0.178297162,0.002,7.23503241E-05,5.29034953E-05,-5.22593368E-20,-7.23503241E-05
0.3,0.178964942,0.002,7.25101853E-05,5.25023093E-05,-8.67663487E-20,-7.25101853E-05
0.3,0.179632721,0.002,7.2624971E-05,5.20812913E-05,-9.72044548E-20,-7.2624971E-05
0.3,0.180300501,0.002,7.27056511E-05,5.16484438E-05,-7.73781677E-20,-7.27056511E-05
0.3,0.18096828,0.002,7.27595667E-05,5.12048267E-05,1.32152374E-20,-7.27595667E-05
0.3,0.18163606,0.002,7.2792766E-05,5.0753231E-05,8.82282092E-20,-7.2792766E-05
0.3,0.18230384,0.002,7.28039897E-05,5.02916601E-05,2.24569794E-19,-7.28039897E-05
0.3,0.182971619,0.002,7.27921295E-05,4.98177913E-05,1.68177776E-19,-7.27921295E-05
0.3,0.183639399,0.002,7.27462844E-05,4.93240506E-05,6.75874314E-20,-7.27462844E-05
0.3,0.184307179,0.002,7.26771058E-05,4.88182998E-05,-2.15069701E-20,-7.26771058E-05
0.3,0.184974958,0.002,7.25847358E-05,4.8300464E-05,-5.62841816E-22,-7.25847358E-05
0.3,0.185642738,0.002,7.24726395E-05,4.77739147E-05,-2.5430174E-20,-7.24726395E-05
0.3,0.186310518,0.002,7.23327639E-05,4.7234511E-05,-7.22848168E-20,-7.23327639E-05
0.3,0.186978297,0.002,7.21583495E-05,4.66792781E-05,-1.51596811E-19,-7.21583495E-05
0.3,0.187646077,0.002,7.19384708E-05,4.61054412E-05,-1.11642922E-19,-7.19384708E-05
0.3,0.188313856,0.002,7.16832907E-05,4.55199191E-05,-5.8919703E-20,-7.16832907E-05
0.3,0.188981636,0.002,7.13912547E-05,4.49237272E-05,-3.7680069E-20,-7.13912547E-05
0.3,0.189649416,0.002,7.10604105E-05,4.43178799E-05,-1.85927248E-19,-7.10604105E-05
0.3,0.190317195,0.002,7.0676854E-05,4.36995465E-05,-2.7337398E-19,-7.0676854E-05
0.3,0.190984975,0.002,7.02197525E-05,4.30643291E-05,-2.63302606E-19,-7.02197525E-05
0.3,0.191652755,0.002,6.96838379E-05,4.24148823E-05,-1.54135532E-19,-6.96838379E-05
