x,y,z,U_0,U_1,U_2
0.3,0,0.002,-0.000310159987,-8.38922971e-06,0
0.3,0.00133779264,0.002,-0.000656393233,-1.06474114e-05,2.95277759e-21
0.3,0.00267558528,0.002,-0.000813653711,-3.11375829e-05,1.72677626e-21
0.3,0.00401337793,0.002,-0.000783745184,-6.00176547e-05,-3.19824269e-22
0.3,0.00535117057,0.002,-0.00072521038,-8.65712502e-05,-1.75645678e-21
0.3,0.00668896321,0.002,-0.000684864036,-0.000114895077,-7.51717932e-21
0.3,0.00802675585,0.002,-0.000662588813,-0.000140830263,-5.91428057e-21
0.3,0.00936454849,0.002,-0.000649861125,-0.000167497648,1.18211755e-22
0.3,0.0107023411,0.002,-0.000640284592,-0.00019272933,4.27327013e-21
0.3,0.0120401338,0.002,-0.000631972309,-0.000218017705,6.60332781e-21
0.3,0.0133779264,0.002,-0.000624671868,-0.000242033399,-1.09008207e-21
0.3,0.0147157191,0.002,-0.000618697975,-0.000265465667,-3.89720834e-20
0.3,0.0160535117,0.002,-0.000614123627,-0.000287469249,2.01183348e-20
0.3,0.0173913043,0.002,-0.000610625206,-0.000308267894,1.62494325e-20
0.3,0.018729097,0.002,-0.000607900872,-0.000327594139,1.95000487e-20
0.3,0.0200668896,0.002,-0.000605668028,-0.000345639011,1.70819955e-20
0.3,0.0214046823,0.002,-0.000603661347,-0.000362234848,1.64144265e-21
0.3,0.0227424749,0.002,-0.000601701846,-0.000377418828,-1.7497741e-20
0.3,0.0240802676,0.002,-0.000599669392,-0.000391122359,-4.42264545e-20
0.3,0.0254180602,0.002,-0.000597495114,-0.000403339982,4.22757549e-20
0.3,0.0267558528,0.002,-0.000595297099,-0.000413869829,-1.40563965e-19
0.3,0.0280936455,0.002,-0.000592637689,-0.00042259626,-1.52704759e-19
0.3,0.0294314381,0.002,-0.000589740432,-0.000429788292,-8.98261008e-20
0.3,0.0307692308,0.002,-0.000586601173,-0.000435447497,-7.17918648e-20
0.3,0.0321070234,0.002,-0.000583196983,-0.00043959342,-1.22678368e-19
0.3,0.0334448161,0.002,-0.000579494311,-0.00044223128,-4.580318e-20
0.3,0.0347826087,0.002,-0.000575441327,-0.000443389612,-2.63187491e-20
0.3,0.0361204013,0.002,-0.000571019765,-0.000442939274,-1.0522258e-21
0.3,0.037458194,0.002,-0.000566209048,-0.000441077642,7.27364818e-20
0.3,0.0387959866,0.002,-0.000560658622,-0.000437568213,-7.11690407e-20
0.3,0.0401337793,0.002,-0.000554581106,-0.000432742503,4.96284256e-21
0.3,0.0414715719,0.002,-0.000547941464,-0.000426647812,6.91332728e-20
0.3,0.0428093645,0.002,-0.000540710257,-0.000419342114,1.12600234e-19
0.3,0.0441471572,0.002,-0.00053287259,-0.000410879517,1.78916871e-19
0.3,0.0454849498,0.002,-0.000524410267,-0.00040126955,3.00958796e-20
0.3,0.0468227425,0.002,-0.000515375761,-0.000390613335,-2.59308823e-20
0.3,0.0481605351,0.002,-0.00050558281,-0.000378904991,-1.94873969e-20
0.3,0.0494983278,0.002,-0.000495088198,-0.000366240454,-2.67346417e-20
0.3,0.0508361204,0.002,-0.000484029209,-0.00035280467,-9.27543924e-20
0.3,0.052173913,0.002,-0.000472427662,-0.000338672399,2.89702845e-19
0.3,0.0535117057,0.002,-0.00046030327,-0.000323919661,3.09838272e-19
0.3,0.0548494983,0.002,-0.000447666075,-0.000308612691,6.0869548e-20
0.3,0.056187291,0.002,-0.000434513374,-0.000292824027,1.45364395e-20
0.3,0.0575250836,0.002,-0.000420921076,-0.000276689231,6.57565424e-20
0.3,0.0588628763,0.002,-0.000406743799,-0.000260161038,1.97448174e-19
0.3,0.0602006689,0.002,-0.000392169604,-0.000243446896,-1.2373423e-19
0.3,0.0615384615,0.002,-0.000377214398,-0.000226619739,1.09225814e-19
0.3,0.0628762542,0.002,-0.000361894676,-0.000209751452,3.22723816e-19
0.3,0.0642140468,0.002,-0.000346218042,-0.000192917201,5.05895204e-19
0.3,0.0655518395,0.002,-0.000330162924,-0.00017622738,1.90303664e-21
0.3,0.0668896321,0.002,-0.000313835206,-0.000159683775,8.99965132e-20
0.3,0.0682274247,0.002,-0.000297234234,-0.000143402871,-2.67119757e-19
0.3,0.0695652174,0.002,-0.000280435779,-0.000127452686,-1.33804516e-19
0.3,0.07090301,0.002,-0.000263477638,-0.00011187984,-1.1699529e-19
0.3,0.0722408027,0.002,-0.000246399191,-9.67325596e-05,-1.06235121e-19
0.3,0.0735785953,0.002,-0.000229236709,-8.2078247e-05,-6.11440301e-20
0.3,0.074916388,0.002,-0.000212030378,-6.80208536e-05,9.59238212e-21
0.3,0.0762541806,0.002,-0.000194820081,-5.44286242e-05,-1.64424792e-19
0.3,0.0775919732,0.002,-0.000177782412,-4.15135249e-05,-8.72125656e-20
0.3,0.0789297659,0.002,-0.000160980609,-2.93027387e-05,-2.27196318e-20
0.3,0.0802675585,0.002,-0.000144407876,-1.77490434e-05,1.53783324e-19
0.3,0.0816053512,0.002,-0.000128116868,-6.8680456e-06,5.19285978e-19
0.3,0.0829431438,0.002,-0.000112170364,3.28424728e-06,2.31753337e-19
0.3,0.0842809365,0.002,-9.66373846e-05,1.26776299e-05,4.44949127e-21
0.3,0.0856187291,0.002,-8.14456651e-05,2.1501582e-05,7.21523043e-20
0.3,0.0869565217,0.002,-6.6877216e-05,2.95115403e-05,-1.19638351e-19
0.3,0.0882943144,0.002,-5.29965249e-05,3.669907e-05,-5.97534573e-19
0.3,0.089632107,0.002,-3.97151828e-05,4.31896684e-05,-7.75294045e-19
0.3,0.0909698997,0.002,-2.707091e-05,4.8992831e-05,-6.93328493e-19
0.3,0.0923076923,0.002,-1.51586454e-05,5.40535047e-05,-1.25556081e-19
0.3,0.0936454849,0.002,-3.96131225e-06,5.84506354e-05,-2.26450214e-20
0.3,0.0949832776,0.002,6.62294182e-06,6.2314939e-05,-4.70986728e-19
0.3,0.0963210702,0.002,1.62836655e-05,6.54266582e-05,-3.61748231e-19
0.3,0.0976588629,0.002,2.5027387e-05,6.78327492e-05,-7.3022456e-19
0.3,0.0989966555,0.002,3.29853127e-05,6.96761924e-05,-4.05302204e-19
0.3,0.100334448,0.002,4.0138179e-05,7.09789661e-05,-5.9439159e-19
0.3,0.101672241,0.002,4.63918165e-05,7.1728257e-05,1.12446592e-20
0.3,0.103010033,0.002,5.19116619e-05,7.20553782e-05,-2.0361894e-20
0.3,0.104347826,0.002,5.67167503e-05,7.19949282e-05,-5.1371933e-19
0.3,0.105685619,0.002,6.05590556e-05,7.1398214e-05,-3.44978138e-19
0.3,0.107023411,0.002,6.35703392e-05,7.03887408e-05,-3.83611617e-19
0.3,0.108361204,0.002,6.5853879e-05,6.90620408e-05,-9.55440006e-19
0.3,0.109698997,0.002,6.73678639e-05,6.74420634e-05,-6.27493571e-19
0.3,0.111036789,0.002,6.81694446e-05,6.557619e-05,-4.0449965e-20
0.3,0.112374582,0.002,6.84176284e-05,6.35408697e-05,-4.18210296e-19
0.3,0.113712375,0.002,6.80651517e-05,6.13249875e-05,-6.10591905e-19
0.3,0.115050167,0.002,6.6994845e-05,5.88700403e-05,-1.09954096e-18
0.3,0.11638796,0.002,6.5411548e-05,5.63127596e-05,-9.46732533e-19
0.3,0.117725753,0.002,6.33488906e-05,5.36882562e-05,2.13613776e-19
0.3,0.119063545,0.002,6.08118168e-05,5.10363685e-05,-2.94337119e-20
0.3,0.120401338,0.002,5.7927903e-05,4.83745938e-05,-1.1849708e-19
0.3,0.12173913,0.002,5.47480487e-05,4.57182316e-05,-1.15417975e-19
0.3,0.123076923,0.002,5.1262118e-05,4.3074545e-05,1.65673281e-19
0.3,0.124414716,0.002,4.75248724e-05,4.04762241e-05,7.6953167e-19
0.3,0.125752508,0.002,4.36233939e-05,3.7954693e-05,2.84318022e-19
0.3,0.127090301,0.002,3.95767178e-05,3.55515021e-05,4.06805145e-19
0.3,0.128428094,0.002,3.54645135e-05,3.32571677e-05,1.57020301e-20
0.3,0.129765886,0.002,3.13214672e-05,3.105869e-05,-3.77866261e-20
0.3,0.131103679,0.002,2.71818464e-05,2.89748391e-05,-3.70251991e-19
0.3,0.132441472,0.002,2.31230466e-05,2.70547936e-05,-9.32131724e-19
0.3,0.133779264,0.002,1.91756347e-05,2.52895396e-05,-3.76494886e-19
0.3,0.135117057,0.002,1.53752169e-05,2.36957544e-05,-1.91067629e-20
0.3,0.136454849,0.002,1.17561705e-05,2.22644961e-05,1.04065403e-20
0.3,0.137792642,0.002,8.31449583e-06,2.09677557e-05,5.45934054e-20
0.3,0.139130435,0.002,5.07569184e-06,1.98094637e-05,1.12216101e-19
0.3,0.140468227,0.002,2.11515632e-06,1.88296472e-05,4.08005394e-20
0.3,0.14180602,0.002,-5.27496957e-07,1.80410895e-05,9.13095948e-21
0.3,0.143143813,0.002,-2.86792829e-06,1.74098242e-05,-2.85783227e-21
0.3,0.144481605,0.002,-4.90273426e-06,1.69218743e-05,5.52948695e-21
0.3,0.145819398,0.002,-6.66680793e-06,1.65482009e-05,-1.73286942e-20
0.3,0.147157191,0.002,-8.17218179e-06,1.6274525e-05,-3.06516756e-19
0.3,0.148494983,0.002,-9.37698732e-06,1.61153225e-05,-1.05428882e-18
0.3,0.149832776,0.002,-1.02283728e-05,1.60969065e-05,3.9860082e-19
0.3,0.151170569,0.002,-1.07916834e-05,1.61538827e-05,5.90220354e-20
0.3,0.152508361,0.002,-1.10877474e-05,1.6268262e-05,-2.21211999e-19
0.3,0.153846154,0.002,-1.11628116e-05,1.64215708e-05,-3.34302515e-21
0.3,0.155183946,0.002,-1.10463243e-05,1.65999534e-05,1.8299217e-21
0.3,0.156521739,0.002,-1.07241239e-05,1.68036991e-05,1.52430454e-19
0.3,0.157859532,0.002,-1.01770578e-05,1.70429087e-05,1.26597952e-19
0.3,0.159197324,0.002,-9.45119184e-06,1.7274253e-05,-6.32353877e-20
0.3,0.160535117,0.002,-8.58382339e-06,1.74872083e-05,-2.8869062e-20
0.3,0.16187291,0.002,-7.61175242e-06,1.7678543e-05,-1.2179779e-20
0.3,0.163210702,0.002,-6.55620299e-06,1.78454155e-05,-1.97765014e-19
0.3,0.164548495,0.002,-5.42258924e-06,1.79842645e-05,-1.12238813e-18
0.3,0.165886288,0.002,-4.22429052e-06,1.80879726e-05,-4.59984873e-19
0.3,0.16722408,0.002,-2.98538098e-06,1.81329739e-05,-2.83054237e-19
0.3,0.168561873,0.002,-1.74048599e-06,1.81210967e-05,5.93990571e-19
0.3,0.169899666,0.002,-5.06684532e-07,1.80555051e-05,7.17896915e-20
0.3,0.171237458,0.002,7.09647227e-07,1.7939038e-05,2.08954265e-19
0.3,0.172575251,0.002,1.89346476e-06,1.7763285e-05,8.89448047e-19
