x,y,z,U_0,U_1,U_2
0.3,0,0.002,0,0,0
0.3,0.000667779633,0.002,0.000305009137,-3.93455494e-06,0
0.3,0.00133555927,0.002,0.000641794994,-8.85061664e-06,0
0.3,0.0020033389,0.002,0.000930243089,-1.35139137e-05,0
0.3,0.00267111853,0.002,0.00114099675,-1.55812108e-05,0
0.3,0.00333889816,0.002,0.00127422214,-1.55978993e-05,0
0.3,0.0040066778,0.002,0.00134385457,-1.35307154e-05,0
0.3,0.00467445743,0.002,0.00136803147,-1.01681469e-05,0
0.3,0.00534223706,0.002,0.00136354775,-5.88222256e-06,0
0.3,0.00601001669,0.002,0.00134359608,-1.26380952e-06,0
0.3,0.00667779633,0.002,0.00131758501,3.46380621e-06,0
0.3,0.00734557596,0.002,0.00129119152,8.07093881e-06,0
0.3,0.00801335559,0.002,0.00126727279,1.24590835e-05,0
0.3,0.00868113523,0.002,0.00124680604,1.6556855e-05,0
0.3,0.00934891486,0.002,0.0012296372,2.03466609e-05,0
0.3,0.0100166945,0.002,0.00121505435,2.38178346e-05,0
0.3,0.0106844741,0.002,0.00120213865,2.69767988e-05,0
0.3,0.0113522538,0.002,0.00118985547,2.96988561e-05,0
0.3,0.0120200334,0.002,0.00117773019,3.20811162e-05,0
0.3,0.012687813,0.002,0.00116526664,3.41233959e-05,0
0.3,0.0133555927,0.002,0.00115213774,3.58156114e-05,0
0.3,0.0140233723,0.002,0.00113816031,3.71449657e-05,0
0.3,0.0146911519,0.002,0.00112325644,3.80978378e-05,0
0.3,0.0153589316,0.002,0.00110741797,3.86602121e-05,0
0.3,0.0160267112,0.002,0.00109064633,3.88019509e-05,0
0.3,0.0166944908,0.002,0.00107286291,3.83807845e-05,0
0.3,0.0173622705,0.002,0.0010543026,3.75280781e-05,0
0.3,0.0180300501,0.002,0.00103502305,3.62353395e-05,0
0.3,0.0186978297,0.002,0.0010150757,3.44949942e-05,0
0.3,0.0193656093,0.002,0.000994504514,3.23004658e-05,0
0.3,0.020033389,0.002,0.000973346368,2.96461125e-05,0
0.3,0.0207011686,0.002,0.000951631697,2.65260408e-05,0
0.3,0.0213689482,0.002,0.000929361005,2.28698374e-05,0
0.3,0.0220367279,0.002,0.000906484959,1.86296718e-05,0
0.3,0.0227045075,0.002,0.000883142608,1.39172618e-05,0
0.3,0.0233722871,0.002,0.000859356139,8.73196678e-06,0
0.3,0.0240400668,0.002,0.000835147845,3.07404756e-06,0
0.3,0.0247078464,0.002,0.000810540697,-3.05558621e-06,0
0.3,0.025375626,0.002,0.000785558637,-9.65513388e-06,0
0.3,0.0260434057,0.002,0.000760223036,-1.67606678e-05,0
0.3,0.0267111853,0.002,0.000734571221,-2.4378912e-05,0
0.3,0.0273789649,0.002,0.000708564866,-3.25326256e-05,0
0.3,0.0280467446,0.002,0.000682309559,-4.1129434e-05,0
0.3,0.0287145242,0.002,0.000655834546,-5.0161682e-05,0
0.3,0.0293823038,0.002,0.000629169479,-5.96208747e-05,0
0.3,0.0300500835,0.002,0.00060234416,-6.94974801e-05,0
0.3,0.0307178631,0.002,0.000575388367,-7.97812312e-05,0
0.3,0.0313856427,0.002,0.000548371566,-9.0519918e-05,0
0.3,0.0320534224,0.002,0.00052126154,-0.000101690273,0
0.3,0.032721202,0.002,0.000494107576,-0.000113247792,0
0.3,0.0333889816,0.002,0.000466958492,-0.000125147171,0
0.3,0.0340567613,0.002,0.000439841887,-0.000137373152,0
0.3,0.0347245409,0.002,0.000412784625,-0.000149909852,0
0.3,0.0353923205,0.002,0.000385812832,-0.000162740764,0
0.3,0.0360601002,0.002,0.000358979147,-0.000175878756,0
0.3,0.0367278798,0.002,0.00033231039,-0.000189292699,0
0.3,0.0373956594,0.002,0.000305808556,-0.000202979014,0
0.3,0.0380634391,0.002,0.000279507774,-0.00021686836,0
0.3,0.0387312187,0.002,0.000253430323,-0.000230940756,0
0.3,0.0393989983,0.002,0.000227597746,-0.000245175828,0
0.3,0.040066778,0.002,0.000202030895,-0.000259552721,0
0.3,0.0407345576,0.002,0.000176754486,-0.000274052583,0
0.3,0.0414023372,0.002,0.000151846297,-0.000288686691,0
0.3,0.0420701169,0.002,0.000127268351,-0.00030339049,0
0.3,0.0427378965,0.002,0.000103080187,-0.000318126622,0
0.3,0.0434056761,0.002,7.92675925e-05,-0.000332875938,0
0.3,0.0440734558,0.002,5.58467793e-05,-0.000347616006,0
0.3,0.0447412354,0.002,3.283327e-05,-0.00036232433,0
0.3,0.045409015,0.002,1.0241875e-05,-0.000376978389,0
0.3,0.0460767947,0.002,-1.18483887e-05,-0.00039155976,0
0.3,0.0467445743,0.002,-3.35299575e-05,-0.000406070081,0
0.3,0.0474123539,0.002,-5.46219107e-05,-0.000420380586,0
0.3,0.0480801336,0.002,-7.52270208e-05,-0.000434529219,0
0.3,0.0487479132,0.002,-9.53348902e-05,-0.000448494518,0
0.3,0.0494156928,0.002,-0.000114935901,-0.000462255338,0
0.3,0.0500834725,0.002,-0.000134021182,-0.000475790834,0
0.3,0.0507512521,0.002,-0.00015254135,-0.000489069461,0
0.3,0.0514190317,0.002,-0.000170534612,-0.000502099564,0
0.3,0.0520868114,0.002,-0.000187929838,-0.000514796035,0
0.3,0.052754591,0.002,-0.000204696416,-0.000527121091,0
0.3,0.0534223706,0.002,-0.000220906407,-0.000539109348,0
0.3,0.0540901503,0.002,-0.000236556482,-0.000550743811,0
0.3,0.0547579299,0.002,-0.000251643984,-0.000562008121,0
0.3,0.0554257095,0.002,-0.000266145885,-0.000572874514,0
0.3,0.0560934891,0.002,-0.000280045263,-0.000583320733,0
0.3,0.0567612688,0.002,-0.000293421227,-0.000593380962,0
0.3,0.0574290484,0.002,-0.000306055382,-0.000602873097,0
0.3,0.058096828,0.002,-0.000318120713,-0.000611915411,0
0.3,0.0587646077,0.002,-0.000329619621,-0.000620497253,0
0.3,0.0594323873,0.002,-0.00034055509,-0.0006286089,0
0.3,0.0601001669,0.002,-0.000350923259,-0.000636235107,0
0.3,0.0607679466,0.002,-0.000360667081,-0.000643313251,0
0.3,0.0614357262,0.002,-0.000369979461,-0.000649995881,0
0.3,0.0621035058,0.002,-0.000378532953,-0.000656003359,0
0.3,0.0627712855,0.002,-0.000386524121,-0.000661484031,0
0.3,0.0634390651,0.002,-0.000393981634,-0.000666452615,0
0.3,0.0641068447,0.002,-0.000400912439,-0.000670906704,0
0.3,0.0647746244,0.002,-0.000407323638,-0.000674844836,0
0.3,0.065442404,0.002,-0.000413156115,-0.000678192694,0
0.3,0.0661101836,0.002,-0.000418582793,-0.000681112181,0
0.3,0.0667779633,0.002,-0.000423380218,-0.000683406362,0
0.3,0.0674457429,0.002,-0.000427616977,-0.000685125909,0
0.3,0.0681135225,0.002,-0.000431379933,-0.000686339911,0
0.3,0.0687813022,0.002,-0.000434678338,-0.000687053423,0
0.3,0.0694490818,0.002,-0.00043752143,-0.00068727213,0
0.3,0.0701168614,0.002,-0.000439864548,-0.000686934923,0
0.3,0.0707846411,0.002,-0.000441846308,-0.000686186904,0
0.3,0.0714524207,0.002,-0.000443329355,-0.000684908042,0
0.3,0.0721202003,0.002,-0.000444296128,-0.000683081412,0
0.3,0.07278798,0.002,-0.000444864961,-0.00068080907,0
