x,y,z,U_0,U_1,U_2
0.3,0,0.002,0,0,0
0.3,0.000667779633,0.002,-0.000339732584,-5.04301197e-06,0
0.3,0.00133555927,0.002,-0.000425893769,-1.43462783e-05,0
0.3,0.0020033389,0.002,-0.000377037096,-2.92995947e-05,0
0.3,0.00267111853,0.002,-0.000274821762,-4.52455966e-05,0
0.3,0.00333889816,0.002,-0.000167835645,-6.27884002e-05,0
0.3,0.0040066778,0.002,-7.98439148e-05,-8.00507802e-05,0
0.3,0.00467445743,0.002,-1.83478987e-05,-9.74134294e-05,0
0.3,0.00534223706,0.002,1.81519336e-05,-0.000114255377,0
0.3,0.00601001669,0.002,3.53235483e-05,-0.000130869234,0
0.3,0.00667779633,0.002,3.94191231e-05,-0.000147104843,0
0.3,0.00734557596,0.002,3.60210037e-05,-0.000163147843,0
0.3,0.00801335559,0.002,2.92003822e-05,-0.000178969237,0
0.3,0.00868113523,0.002,2.15653853e-05,-0.000194658071,0
0.3,0.00934891486,0.002,1.45282877e-05,-0.000210204939,0
0.3,0.0100166945,0.002,8.66025539e-06,-0.000225642644,0
0.3,0.0106844741,0.002,4.00034995e-06,-0.000240949181,0
0.3,0.0113522538,0.002,2.94269382e-07,-0.000256123523,0
0.3,0.0120200334,0.002,-2.69944495e-06,-0.000271173153,0
0.3,0.012687813,0.002,-5.28209869e-06,-0.00028609664,0
0.3,0.0133555927,0.002,-7.70110008e-06,-0.000300886483,0
0.3,0.0140233723,0.002,-1.01369282e-05,-0.000315538856,0
0.3,0.0146911519,0.002,-1.27077713e-05,-0.000330047912,0
0.3,0.0153589316,0.002,-1.5482197e-05,-0.000344409503,0
0.3,0.0160267112,0.002,-1.85266823e-05,-0.000358593962,0
0.3,0.0166944908,0.002,-2.18499577e-05,-0.000372599076,0
0.3,0.0173622705,0.002,-2.54160914e-05,-0.000386439422,0
0.3,0.0180300501,0.002,-2.92173927e-05,-0.000400110718,0
0.3,0.0186978297,0.002,-3.32441517e-05,-0.000413608567,0
0.3,0.0193656093,0.002,-3.74867292e-05,-0.000426928617,0
0.3,0.020033389,0.002,-4.19364356e-05,-0.000440066467,0
0.3,0.0207011686,0.002,-4.65862304e-05,-0.000453017282,0
0.3,0.0213689482,0.002,-5.1477768e-05,-0.000465734739,0
