Result,U:0,U:1,U:2,SA,p,p_rgh,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
2.16372e-06,-2.16372e-06,1.33570e-06,-1.53289e-22,1.99681e+00,-3.08846e-03,-6.15499e-03,1,0.00000e+00,3.00000e-01,0.00000e+00,2.00000e-03
5.38238e-05,-5.38238e-05,3.67799e-06,-2.41839e-22,1.99624e+00,-3.28115e-04,-6.15531e-03,1,4.00000e-04,3.00000e-01,4.00000e-04,2.00000e-03
1.05756e-04,-1.05756e-04,5.99840e-06,-3.59419e-22,1.99567e+00,2.43223e-03,-6.15563e-03,1,8.00000e-04,3.00000e-01,8.00000e-04,2.00000e-03
1.57962e-04,-1.57962e-04,8.29691e-06,-5.06060e-22,1.99510e+00,5.19258e-03,-6.15595e-03,1,1.20000e-03,3.00000e-01,1.20000e-03,2.00000e-03
2.29234e-04,-2.29234e-04,1.14299e-05,-8.04467e-22,1.99418e+00,8.56676e-03,-6.15663e-03,1,1.60000e-03,3.00000e-01,1.60000e-03,2.00000e-03
3.09949e-04,-3.09949e-04,1.49470e-05,-1.16673e-21,1.99310e+00,1.22479e-02,-6.15749e-03,1,2.00000e-03,3.00000e-01,2.00000e-03,2.00000e-03
3.90664e-04,-3.90664e-04,1.84154e-05,-1.52620e-21,1.99201e+00,1.59290e-02,-6.15835e-03,1,2.40000e-03,3.00000e-01,2.40000e-03,2.00000e-03
4.57655e-04,-4.57655e-04,2.15736e-05,-1.87310e-21,1.99095e+00,1.96102e-02,-6.15937e-03,1,2.80000e-03,3.00000e-01,2.80000e-03,2.00000e-03
4.97113e-04,-4.97113e-04,2.41560e-05,-2.17611e-21,1.98995e+00,2.32919e-02,-6.16071e-03,1,3.20000e-03,3.00000e-01,3.20000e-03,2.00000e-03
5.36450e-04,-5.36450e-04,2.66839e-05,-2.44393e-21,1.98895e+00,2.69735e-02,-6.16205e-03,1,3.60000e-03,3.00000e-01,3.60000e-03,2.00000e-03
5.75664e-04,-5.75664e-04,2.91573e-05,-2.67652e-21,1.98795e+00,3.06552e-02,-6.16339e-03,1,4.00000e-03,3.00000e-01,4.00000e-03,2.00000e-03
5.85453e-04,-5.85453e-04,3.09204e-05,-2.62624e-21,1.98698e+00,3.43373e-02,-6.16522e-03,1,4.40000e-03,3.00000e-01,4.40000e-03,2.00000e-03
5.95163e-04,-5.95163e-04,3.26303e-05,-2.55626e-21,1.98601e+00,3.80195e-02,-6.16706e-03,1,4.80000e-03,3.00000e-01,4.80000e-03,2.00000e-03
6.04794e-04,-6.04794e-04,3.42868e-05,-2.46657e-21,1.98503e+00,4.17017e-02,-6.16890e-03,1,5.20000e-03,3.00000e-01,5.20000e-03,2.00000e-03
6.05624e-04,-6.05625e-04,3.57681e-05,-2.49421e-21,1.98406e+00,4.53842e-02,-6.17108e-03,1,5.60000e-03,3.00000e-01,5.60000e-03,2.00000e-03
6.02076e-04,-6.02076e-04,3.71378e-05,-2.58766e-21,1.98309e+00,4.90669e-02,-6.17343e-03,1,6.00000e-03,3.00000e-01,6.00000e-03,2.00000e-03
5.98505e-04,-5.98505e-04,3.84580e-05,-2.68109e-21,1.98212e+00,5.27496e-02,-6.17578e-03,1,6.40000e-03,3.00000e-01,6.40000e-03,2.00000e-03
5.93679e-04,-5.93679e-04,3.97401e-05,-2.83766e-21,1.98115e+00,5.64324e-02,-6.17832e-03,1,6.80000e-03,3.00000e-01,6.80000e-03,2.00000e-03
5.86385e-04,-5.86385e-04,4.09972e-05,-3.11939e-21,1.98017e+00,6.01156e-02,-6.18122e-03,1,7.20000e-03,3.00000e-01,7.20000e-03,2.00000e-03
5.79093e-04,-5.79093e-04,4.22064e-05,-3.39942e-21,1.97919e+00,6.37988e-02,-6.18411e-03,1,7.60000e-03,3.00000e-01,7.60000e-03,2.00000e-03
5.71803e-04,-5.71803e-04,4.33676e-05,-3.67773e-21,1.97821e+00,6.74820e-02,-6.18701e-03,1,8.00000e-03,3.00000e-01,8.00000e-03,2.00000e-03
5.64037e-04,-5.64037e-04,4.46258e-05,-3.42692e-21,1.97723e+00,7.11657e-02,-6.19047e-03,1,8.40000e-03,3.00000e-01,8.40000e-03,2.00000e-03
5.56281e-04,-5.56281e-04,4.58370e-05,-3.15503e-21,1.97624e+00,7.48494e-02,-6.19393e-03,1,8.80000e-03,3.00000e-01,8.80000e-03,2.00000e-03
5.48536e-04,-5.48536e-04,4.70011e-05,-2.86205e-21,1.97525e+00,7.85331e-02,-6.19738e-03,1,9.20000e-03,3.00000e-01,9.20000e-03,2.00000e-03
5.40819e-04,-5.40819e-04,4.82189e-05,-2.35147e-21,1.97426e+00,8.22172e-02,-6.20122e-03,1,9.60000e-03,3.00000e-01,9.60000e-03,2.00000e-03
5.33122e-04,-5.33122e-04,4.94408e-05,-1.71336e-21,1.97327e+00,8.59014e-02,-6.20525e-03,1,1.00000e-02,3.00000e-01,1.00000e-02,2.00000e-03
5.25437e-04,-5.25437e-04,5.06165e-05,-1.04432e-21,1.97227e+00,8.95857e-02,-6.20927e-03,1,1.04000e-02,3.00000e-01,1.04000e-02,2.00000e-03
5.17716e-04,-5.17716e-04,5.17986e-05,-5.60607e-22,1.97127e+00,9.32701e-02,-6.21349e-03,1,1.08000e-02,3.00000e-01,1.08000e-02,2.00000e-03
5.09911e-04,-5.09911e-04,5.30403e-05,-4.87777e-22,1.97027e+00,9.69549e-02,-6.21809e-03,1,1.12000e-02,3.00000e-01,1.12000e-02,2.00000e-03
5.02119e-04,-5.02119e-04,5.42367e-05,-3.97882e-22,1.96926e+00,1.00640e-01,-6.22270e-03,1,1.16000e-02,3.00000e-01,1.16000e-02,2.00000e-03
4.94339e-04,-4.94339e-04,5.53878e-05,-2.90904e-22,1.96826e+00,1.04324e-01,-6.22730e-03,1,1.20000e-02,3.00000e-01,1.20000e-02,2.00000e-03
4.86318e-04,-4.86318e-04,5.66546e-05,-2.70553e-23,1.96725e+00,1.08010e-01,-6.23247e-03,1,1.24000e-02,3.00000e-01,1.24000e-02,2.00000e-03
4.78312e-04,-4.78312e-04,5.78775e-05,2.44620e-22,1.96624e+00,1.11695e-01,-6.23765e-03,1,1.28000e-02,3.00000e-01,1.28000e-02,2.00000e-03
4.70319e-04,-4.70319e-04,5.90562e-05,5.24130e-22,1.96522e+00,1.15380e-01,-6.24282e-03,1,1.32000e-02,3.00000e-01,1.32000e-02,2.00000e-03
4.62206e-04,-4.62206e-04,6.03087e-05,9.43966e-22,1.96421e+00,1.19066e-01,-6.24838e-03,1,1.36000e-02,3.00000e-01,1.36000e-02,2.00000e-03
4.54040e-04,-4.54040e-04,6.15771e-05,1.42481e-21,1.96320e+00,1.22752e-01,-6.25413e-03,1,1.40000e-02,3.00000e-01,1.40000e-02,2.00000e-03
4.45891e-04,-4.45891e-04,6.28029e-05,1.89780e-21,1.96218e+00,1.26438e-01,-6.25987e-03,1,1.44000e-02,3.00000e-01,1.44000e-02,2.00000e-03
4.37724e-04,-4.37724e-04,6.40487e-05,2.27938e-21,1.96116e+00,1.30124e-01,-6.26581e-03,1,1.48000e-02,3.00000e-01,1.48000e-02,2.00000e-03
4.29508e-04,-4.29508e-04,6.53782e-05,2.47500e-21,1.96015e+00,1.33810e-01,-6.27212e-03,1,1.52000e-02,3.00000e-01,1.52000e-02,2.00000e-03
4.21310e-04,-4.21310e-04,6.66667e-05,2.64628e-21,1.95913e+00,1.37496e-01,-6.27843e-03,1,1.56000e-02,3.00000e-01,1.56000e-02,2.00000e-03
4.13064e-04,-4.13064e-04,6.79294e-05,2.71242e-21,1.95811e+00,1.41183e-01,-6.28474e-03,1,1.60000e-02,3.00000e-01,1.60000e-02,2.00000e-03
4.04775e-04,-4.04775e-04,6.93657e-05,2.84654e-21,1.95709e+00,1.44870e-01,-6.29160e-03,1,1.64000e-02,3.00000e-01,1.64000e-02,2.00000e-03
3.96509e-04,-3.96509e-04,7.07634e-05,2.99438e-21,1.95607e+00,1.48556e-01,-6.29846e-03,1,1.68000e-02,3.00000e-01,1.68000e-02,2.00000e-03
3.88265e-04,-3.88265e-04,7.21226e-05,3.15597e-21,1.95505e+00,1.52243e-01,-6.30532e-03,1,1.72000e-02,3.00000e-01,1.72000e-02,2.00000e-03
3.80072e-04,-3.80072e-04,7.35795e-05,3.11584e-21,1.95403e+00,1.55931e-01,-6.31254e-03,1,1.76000e-02,3.00000e-01,1.76000e-02,2.00000e-03
3.71916e-04,-3.71916e-04,7.50676e-05,2.99030e-21,1.95301e+00,1.59618e-01,-6.31995e-03,1,1.80000e-02,3.00000e-01,1.80000e-02,2.00000e-03
3.63784e-04,-3.63784e-04,7.65190e-05,2.88881e-21,1.95199e+00,1.63306e-01,-6.32736e-03,1,1.84000e-02,3.00000e-01,1.84000e-02,2.00000e-03
3.55692e-04,-3.55692e-04,7.80021e-05,2.68503e-21,1.95098e+00,1.66993e-01,-6.33495e-03,1,1.88000e-02,3.00000e-01,1.88000e-02,2.00000e-03
3.47658e-04,-3.47658e-04,7.95868e-05,2.23656e-21,1.94996e+00,1.70681e-01,-6.34289e-03,1,1.92000e-02,3.00000e-01,1.92000e-02,2.00000e-03
3.39647e-04,-3.39647e-04,8.11368e-05,1.78817e-21,1.94894e+00,1.74369e-01,-6.35084e-03,1,1.96000e-02,3.00000e-01,1.96000e-02,2.00000e-03
3.31659e-04,-3.31659e-04,8.26519e-05,1.33987e-21,1.94792e+00,1.78057e-01,-6.35879e-03,1,2.00000e-02,3.00000e-01,2.00000e-02,2.00000e-03
3.23726e-04,-3.23726e-04,8.43360e-05,1.01763e-21,1.94691e+00,1.81746e-01,-6.36727e-03,1,2.04000e-02,3.00000e-01,2.04000e-02,2.00000e-03
3.15814e-04,-3.15814e-04,8.59874e-05,6.77438e-22,1.94589e+00,1.85434e-01,-6.37574e-03,1,2.08000e-02,3.00000e-01,2.08000e-02,2.00000e-03
3.07925e-04,-3.07925e-04,8.76063e-05,3.19262e-22,1.94488e+00,1.89123e-01,-6.38422e-03,1,2.12000e-02,3.00000e-01,2.12000e-02,2.00000e-03
3.00055e-04,-3.00055e-04,8.93246e-05,2.16369e-22,1.94386e+00,1.92812e-01,-6.39305e-03,1,2.16000e-02,3.00000e-01,2.16000e-02,2.00000e-03
2.92204e-04,-2.92204e-04,9.10784e-05,2.50438e-22,1.94285e+00,1.96501e-01,-6.40206e-03,1,2.20000e-02,3.00000e-01,2.20000e-02,2.00000e-03
2.84375e-04,-2.84375e-04,9.28019e-05,2.88501e-22,1.94183e+00,2.00190e-01,-6.41106e-03,1,2.24000e-02,3.00000e-01,2.24000e-02,2.00000e-03
2.76550e-04,-2.76550e-04,9.45588e-05,3.21781e-22,1.94082e+00,2.03879e-01,-6.42024e-03,1,2.28000e-02,3.00000e-01,2.28000e-02,2.00000e-03
2.68712e-04,-2.68712e-04,9.64144e-05,3.46144e-22,1.93981e+00,2.07569e-01,-6.42976e-03,1,2.32000e-02,3.00000e-01,2.32000e-02,2.00000e-03
2.60894e-04,-2.60894e-04,9.82422e-05,3.81484e-22,1.93880e+00,2.11258e-01,-6.43929e-03,1,2.36000e-02,3.00000e-01,2.36000e-02,2.00000e-03
2.53096e-04,-2.53096e-04,1.00042e-04,4.27814e-22,1.93779e+00,2.14948e-01,-6.44882e-03,1,2.40000e-02,3.00000e-01,2.40000e-02,2.00000e-03
2.45224e-04,-2.45224e-04,1.01998e-04,1.85317e-22,1.93678e+00,2.18638e-01,-6.45886e-03,1,2.44000e-02,3.00000e-01,2.44000e-02,2.00000e-03
2.37371e-04,-2.37371e-04,1.03929e-04,-7.10966e-23,1.93577e+00,2.22328e-01,-6.46891e-03,1,2.48000e-02,3.00000e-01,2.48000e-02,2.00000e-03
2.29536e-04,-2.29536e-04,1.05835e-04,-3.41439e-22,1.93476e+00,2.26018e-01,-6.47896e-03,1,2.52000e-02,3.00000e-01,2.52000e-02,2.00000e-03
2.21633e-04,-2.21633e-04,1.07833e-04,-5.93214e-22,1.93375e+00,2.29709e-01,-6.48935e-03,1,2.56000e-02,3.00000e-01,2.56000e-02,2.00000e-03
2.13704e-04,-2.13704e-04,1.09865e-04,-8.29041e-22,1.93275e+00,2.33399e-01,-6.49991e-03,1,2.60000e-02,3.00000e-01,2.60000e-02,2.00000e-03
2.05745e-04,-2.05745e-04,1.11907e-04,-1.01736e-21,1.93174e+00,2.37090e-01,-6.51047e-03,1,2.64000e-02,3.00000e-01,2.64000e-02,2.00000e-03
1.97744e-04,-1.97744e-04,1.13989e-04,-1.17711e-21,1.93073e+00,2.40781e-01,-6.52120e-03,1,2.68000e-02,3.00000e-01,2.68000e-02,2.00000e-03
1.89660e-04,-1.89660e-04,1.16158e-04,-1.32574e-21,1.92973e+00,2.44472e-01,-6.53227e-03,1,2.72000e-02,3.00000e-01,2.72000e-02,2.00000e-03
1.81598e-04,-1.81598e-04,1.18308e-04,-1.44759e-21,1.92873e+00,2.48163e-01,-6.54334e-03,1,2.76000e-02,3.00000e-01,2.76000e-02,2.00000e-03
1.73557e-04,-1.73557e-04,1.20438e-04,-1.54265e-21,1.92772e+00,2.51854e-01,-6.55442e-03,1,2.80000e-02,3.00000e-01,2.80000e-02,2.00000e-03
1.65370e-04,-1.65370e-04,1.22701e-04,-1.72332e-21,1.92672e+00,2.55546e-01,-6.56600e-03,1,2.84000e-02,3.00000e-01,2.84000e-02,2.00000e-03
1.57202e-04,-1.57202e-04,1.24947e-04,-1.90619e-21,1.92572e+00,2.59238e-01,-6.57759e-03,1,2.88000e-02,3.00000e-01,2.88000e-02,2.00000e-03
1.49054e-04,-1.49054e-04,1.27176e-04,-2.09126e-21,1.92472e+00,2.62930e-01,-6.58918e-03,1,2.92000e-02,3.00000e-01,2.92000e-02,2.00000e-03
1.40816e-04,-1.40816e-04,1.29482e-04,-2.00152e-21,1.92372e+00,2.66622e-01,-6.60111e-03,1,2.96000e-02,3.00000e-01,2.96000e-02,2.00000e-03
1.32540e-04,-1.32540e-04,1.31820e-04,-1.79046e-21,1.92272e+00,2.70314e-01,-6.61322e-03,1,3.00000e-02,3.00000e-01,3.00000e-02,2.00000e-03
1.24283e-04,-1.24283e-04,1.34144e-04,-1.59961e-21,1.92172e+00,2.74006e-01,-6.62532e-03,1,3.04000e-02,3.00000e-01,3.04000e-02,2.00000e-03
1.15992e-04,-1.15992e-04,1.36497e-04,-1.39531e-21,1.92072e+00,2.77699e-01,-6.63760e-03,1,3.08000e-02,3.00000e-01,3.08000e-02,2.00000e-03
1.07617e-04,-1.07617e-04,1.38924e-04,-1.13219e-21,1.91972e+00,2.81391e-01,-6.65021e-03,1,3.12000e-02,3.00000e-01,3.12000e-02,2.00000e-03
9.92580e-05,-9.92580e-05,1.41340e-04,-8.71762e-22,1.91872e+00,2.85084e-01,-6.66283e-03,1,3.16000e-02,3.00000e-01,3.16000e-02,2.00000e-03
9.09147e-05,-9.09147e-05,1.43744e-04,-6.14037e-22,1.91772e+00,2.88777e-01,-6.67545e-03,1,3.20000e-02,3.00000e-01,3.20000e-02,2.00000e-03
8.24582e-05,-8.24582e-05,1.46254e-04,-6.39084e-22,1.91672e+00,2.92470e-01,-6.68859e-03,1,3.24000e-02,3.00000e-01,3.24000e-02,2.00000e-03
7.40155e-05,-7.40155e-05,1.48756e-04,-6.75500e-22,1.91573e+00,2.96164e-01,-6.70172e-03,1,3.28000e-02,3.00000e-01,3.28000e-02,2.00000e-03
6.55865e-05,-6.55865e-05,1.51250e-04,-7.23297e-22,1.91473e+00,2.99857e-01,-6.71485e-03,1,3.32000e-02,3.00000e-01,3.32000e-02,2.00000e-03
5.71057e-05,-5.71057e-05,1.53804e-04,-7.78133e-22,1.91373e+00,3.03551e-01,-6.72833e-03,1,3.36000e-02,3.00000e-01,3.36000e-02,2.00000e-03
4.86038e-05,-4.86038e-05,1.56388e-04,-8.55094e-22,1.91274e+00,3.07245e-01,-6.74197e-03,1,3.40000e-02,3.00000e-01,3.40000e-02,2.00000e-03
4.01134e-05,-4.01134e-05,1.58966e-04,-9.58960e-22,1.91174e+00,3.10938e-01,-6.75562e-03,1,3.44000e-02,3.00000e-01,3.44000e-02,2.00000e-03
3.16136e-05,-3.16136e-05,1.61569e-04,-1.01971e-21,1.91075e+00,3.14632e-01,-6.76944e-03,1,3.48000e-02,3.00000e-01,3.48000e-02,2.00000e-03
2.30817e-05,-2.30817e-05,1.64227e-04,-9.57020e-22,1.90975e+00,3.18327e-01,-6.78360e-03,1,3.52000e-02,3.00000e-01,3.52000e-02,2.00000e-03
1.45589e-05,-1.45589e-05,1.66884e-04,-9.05847e-22,1.90876e+00,3.22021e-01,-6.79776e-03,1,3.56000e-02,3.00000e-01,3.56000e-02,2.00000e-03
6.04517e-06,-6.04517e-06,1.69540e-04,-8.66202e-22,1.90776e+00,3.25716e-01,-6.81192e-03,1,3.60000e-02,3.00000e-01,3.60000e-02,2.00000e-03
-2.48039e-06,2.48039e-06,1.72281e-04,-7.36222e-22,1.90677e+00,3.29411e-01,-6.82659e-03,1,3.64000e-02,3.00000e-01,3.64000e-02,2.00000e-03
-1.09900e-05,1.09900e-05,1.75040e-04,-5.89326e-22,1.90578e+00,3.33105e-01,-6.84126e-03,1,3.68000e-02,3.00000e-01,3.68000e-02,2.00000e-03
-1.94872e-05,1.94872e-05,1.77798e-04,-4.47250e-22,1.90478e+00,3.36800e-01,-6.85593e-03,1,3.72000e-02,3.00000e-01,3.72000e-02,2.00000e-03
-2.79625e-05,2.79625e-05,1.80593e-04,-3.04709e-22,1.90379e+00,3.40496e-01,-6.87093e-03,1,3.76000e-02,3.00000e-01,3.76000e-02,2.00000e-03
-3.64228e-05,3.64228e-05,1.83408e-04,-1.54583e-22,1.90280e+00,3.44191e-01,-6.88611e-03,1,3.80000e-02,3.00000e-01,3.80000e-02,2.00000e-03
-4.48733e-05,4.48733e-05,1.86226e-04,2.44560e-24,1.90181e+00,3.47887e-01,-6.90129e-03,1,3.84000e-02,3.00000e-01,3.84000e-02,2.00000e-03
-5.32960e-05,5.32960e-05,1.89060e-04,1.77791e-22,1.90082e+00,3.51582e-01,-6.91664e-03,1,3.88000e-02,3.00000e-01,3.88000e-02,2.00000e-03
-6.16746e-05,6.16746e-05,1.91923e-04,3.65005e-22,1.89983e+00,3.55278e-01,-6.93233e-03,1,3.92000e-02,3.00000e-01,3.92000e-02,2.00000e-03
-7.00462e-05,7.00462e-05,1.94793e-04,5.32320e-22,1.89884e+00,3.58974e-01,-6.94802e-03,1,3.96000e-02,3.00000e-01,3.96000e-02,2.00000e-03
-7.84108e-05,7.84108e-05,1.97669e-04,6.79717e-22,1.89784e+00,3.62670e-01,-6.96371e-03,1,4.00000e-02,3.00000e-01,4.00000e-02,2.00000e-03
-8.66772e-05,8.66772e-05,2.00571e-04,6.78483e-22,1.89686e+00,3.66367e-01,-6.97991e-03,1,4.04000e-02,3.00000e-01,4.04000e-02,2.00000e-03
-9.49392e-05,9.49392e-05,2.03483e-04,6.60583e-22,1.89587e+00,3.70063e-01,-6.99611e-03,1,4.08000e-02,3.00000e-01,4.08000e-02,2.00000e-03
-1.03197e-04,1.03197e-04,2.06404e-04,6.25999e-22,1.89488e+00,3.73760e-01,-7.01231e-03,1,4.12000e-02,3.00000e-01,4.12000e-02,2.00000e-03
-1.11366e-04,1.11366e-04,2.09335e-04,4.88313e-22,1.89389e+00,3.77456e-01,-7.02885e-03,1,4.16000e-02,3.00000e-01,4.16000e-02,2.00000e-03
-1.19490e-04,1.19490e-04,2.12279e-04,3.08727e-22,1.89290e+00,3.81153e-01,-7.04556e-03,1,4.20000e-02,3.00000e-01,4.20000e-02,2.00000e-03
-1.27612e-04,1.27612e-04,2.15237e-04,1.34044e-22,1.89191e+00,3.84851e-01,-7.06227e-03,1,4.24000e-02,3.00000e-01,4.24000e-02,2.00000e-03
-1.35679e-04,1.35679e-04,2.18201e-04,-3.46879e-23,1.89092e+00,3.88548e-01,-7.07916e-03,1,4.28000e-02,3.00000e-01,4.28000e-02,2.00000e-03
-1.43638e-04,1.43638e-04,2.21167e-04,-2.04419e-22,1.88993e+00,3.92245e-01,-7.09637e-03,1,4.32000e-02,3.00000e-01,4.32000e-02,2.00000e-03
-1.51599e-04,1.51599e-04,2.24150e-04,-3.81225e-22,1.88895e+00,3.95943e-01,-7.11359e-03,1,4.36000e-02,3.00000e-01,4.36000e-02,2.00000e-03
-1.59561e-04,1.59561e-04,2.27149e-04,-5.65113e-22,1.88796e+00,3.99640e-01,-7.13082e-03,1,4.40000e-02,3.00000e-01,4.40000e-02,2.00000e-03
-1.67330e-04,1.67330e-04,2.30127e-04,-7.15786e-22,1.88697e+00,4.03338e-01,-7.14854e-03,1,4.44000e-02,3.00000e-01,4.44000e-02,2.00000e-03
-1.75103e-04,1.75103e-04,2.33124e-04,-8.73979e-22,1.88599e+00,4.07037e-01,-7.16627e-03,1,4.48000e-02,3.00000e-01,4.48000e-02,2.00000e-03
-1.82880e-04,1.82880e-04,2.36141e-04,-1.03970e-21,1.88500e+00,4.10735e-01,-7.18400e-03,1,4.52000e-02,3.00000e-01,4.52000e-02,2.00000e-03
-1.90510e-04,1.90510e-04,2.39140e-04,-1.13395e-21,1.88401e+00,4.14433e-01,-7.20206e-03,1,4.56000e-02,3.00000e-01,4.56000e-02,2.00000e-03
-1.98070e-04,1.98070e-04,2.42141e-04,-1.19367e-21,1.88303e+00,4.18132e-01,-7.22030e-03,1,4.60000e-02,3.00000e-01,4.60000e-02,2.00000e-03
-2.05594e-04,2.05594e-04,2.45169e-04,-1.24042e-21,1.88204e+00,4.21830e-01,-7.23853e-03,1,4.64000e-02,3.00000e-01,4.64000e-02,2.00000e-03
-2.13006e-04,2.13006e-04,2.48195e-04,-1.24202e-21,1.88106e+00,4.25529e-01,-7.25693e-03,1,4.68000e-02,3.00000e-01,4.68000e-02,2.00000e-03
-2.20249e-04,2.20249e-04,2.51190e-04,-1.18400e-21,1.88007e+00,4.29228e-01,-7.27566e-03,1,4.72000e-02,3.00000e-01,4.72000e-02,2.00000e-03
-2.27498e-04,2.27498e-04,2.54208e-04,-1.11969e-21,1.87909e+00,4.32927e-01,-7.29440e-03,1,4.76000e-02,3.00000e-01,4.76000e-02,2.00000e-03
-2.34752e-04,2.34752e-04,2.57248e-04,-1.04908e-21,1.87810e+00,4.36626e-01,-7.31314e-03,1,4.80000e-02,3.00000e-01,4.80000e-02,2.00000e-03
-2.41722e-04,2.41722e-04,2.60213e-04,-7.66799e-22,1.87712e+00,4.40326e-01,-7.33238e-03,1,4.84000e-02,3.00000e-01,4.84000e-02,2.00000e-03
-2.48701e-04,2.48701e-04,2.63205e-04,-4.74824e-22,1.87614e+00,4.44026e-01,-7.35162e-03,1,4.88000e-02,3.00000e-01,4.88000e-02,2.00000e-03
-2.55689e-04,2.55689e-04,2.66221e-04,-1.73142e-22,1.87515e+00,4.47726e-01,-7.37087e-03,1,4.92000e-02,3.00000e-01,4.92000e-02,2.00000e-03
-2.62471e-04,2.62471e-04,2.69185e-04,6.32180e-23,1.87417e+00,4.51426e-01,-7.39045e-03,1,4.96000e-02,3.00000e-01,4.96000e-02,2.00000e-03
-2.69158e-04,2.69158e-04,2.72138e-04,2.68394e-22,1.87319e+00,4.55126e-01,-7.41020e-03,1,5.00000e-02,3.00000e-01,5.00000e-02,2.00000e-03
-2.75858e-04,2.75858e-04,2.75118e-04,4.79230e-22,1.87221e+00,4.58826e-01,-7.42995e-03,1,5.04000e-02,3.00000e-01,5.04000e-02,2.00000e-03
-2.82453e-04,2.82453e-04,2.78081e-04,5.77873e-22,1.87122e+00,4.62526e-01,-7.44987e-03,1,5.08000e-02,3.00000e-01,5.08000e-02,2.00000e-03
-2.88828e-04,2.88828e-04,2.80983e-04,4.27512e-22,1.87024e+00,4.66227e-01,-7.47013e-03,1,5.12000e-02,3.00000e-01,5.12000e-02,2.00000e-03
-2.95218e-04,2.95218e-04,2.83915e-04,2.54383e-22,1.86926e+00,4.69928e-01,-7.49039e-03,1,5.16000e-02,3.00000e-01,5.16000e-02,2.00000e-03
-3.01623e-04,3.01623e-04,2.86879e-04,5.84616e-23,1.86828e+00,4.73628e-01,-7.51065e-03,1,5.20000e-02,3.00000e-01,5.20000e-02,2.00000e-03
-3.07667e-04,3.07667e-04,2.89717e-04,9.54016e-23,1.86729e+00,4.77330e-01,-7.53141e-03,1,5.24000e-02,3.00000e-01,5.24000e-02,2.00000e-03
-3.13728e-04,3.13728e-04,2.92589e-04,1.22916e-22,1.86631e+00,4.81031e-01,-7.55217e-03,1,5.28000e-02,3.00000e-01,5.28000e-02,2.00000e-03
-3.19807e-04,3.19807e-04,2.95494e-04,1.40995e-22,1.86533e+00,4.84732e-01,-7.57294e-03,1,5.32000e-02,3.00000e-01,5.32000e-02,2.00000e-03
-3.25635e-04,3.25635e-04,2.98315e-04,2.30820e-22,1.86435e+00,4.88434e-01,-7.59404e-03,1,5.36000e-02,3.00000e-01,5.36000e-02,2.00000e-03
-3.31349e-04,3.31349e-04,3.01114e-04,3.83901e-22,1.86337e+00,4.92136e-01,-7.61531e-03,1,5.40000e-02,3.00000e-01,5.40000e-02,2.00000e-03
-3.37083e-04,3.37083e-04,3.03948e-04,5.66095e-22,1.86239e+00,4.95837e-01,-7.63659e-03,1,5.44000e-02,3.00000e-01,5.44000e-02,2.00000e-03
-3.42696e-04,3.42696e-04,3.06754e-04,6.65593e-22,1.86141e+00,4.99539e-01,-7.65803e-03,1,5.48000e-02,3.00000e-01,5.48000e-02,2.00000e-03
-3.48044e-04,3.48044e-04,3.09466e-04,5.56268e-22,1.86043e+00,5.03242e-01,-7.67981e-03,1,5.52000e-02,3.00000e-01,5.52000e-02,2.00000e-03
-3.53416e-04,3.53416e-04,3.12217e-04,4.54647e-22,1.85945e+00,5.06944e-01,-7.70159e-03,1,5.56000e-02,3.00000e-01,5.56000e-02,2.00000e-03
-3.58792e-04,3.58792e-04,3.15002e-04,3.51726e-22,1.85847e+00,5.10646e-01,-7.72337e-03,1,5.60000e-02,3.00000e-01,5.60000e-02,2.00000e-03
-3.63645e-04,3.63645e-04,3.17592e-04,2.72237e-22,1.85749e+00,5.14349e-01,-7.74565e-03,1,5.64000e-02,3.00000e-01,5.64000e-02,2.00000e-03
-3.68521e-04,3.68521e-04,3.20219e-04,1.92820e-22,1.85651e+00,5.18052e-01,-7.76794e-03,1,5.68000e-02,3.00000e-01,5.68000e-02,2.00000e-03
-3.73420e-04,3.73420e-04,3.22883e-04,1.13473e-22,1.85553e+00,5.21755e-01,-7.79022e-03,1,5.72000e-02,3.00000e-01,5.72000e-02,2.00000e-03
-3.78028e-04,3.78028e-04,3.25431e-04,-1.41654e-23,1.85455e+00,5.25458e-01,-7.81285e-03,1,5.76000e-02,3.00000e-01,5.76000e-02,2.00000e-03
-3.82503e-04,3.82503e-04,3.27942e-04,-1.68892e-22,1.85357e+00,5.29161e-01,-7.83564e-03,1,5.80000e-02,3.00000e-01,5.80000e-02,2.00000e-03
-3.87005e-04,3.87005e-04,3.30491e-04,-3.27121e-22,1.85259e+00,5.32865e-01,-7.85844e-03,1,5.84000e-02,3.00000e-01,5.84000e-02,2.00000e-03
-3.91369e-04,3.91369e-04,3.32996e-04,-4.12917e-22,1.85161e+00,5.36568e-01,-7.88141e-03,1,5.88000e-02,3.00000e-01,5.88000e-02,2.00000e-03
-3.95433e-04,3.95433e-04,3.35379e-04,-3.31588e-22,1.85063e+00,5.40272e-01,-7.90471e-03,1,5.92000e-02,3.00000e-01,5.92000e-02,2.00000e-03
-3.99525e-04,3.99525e-04,3.37801e-04,-2.25617e-22,1.84965e+00,5.43976e-01,-7.92802e-03,1,5.96000e-02,3.00000e-01,5.96000e-02,2.00000e-03
