x,y,z,U_0,U_1,U_2
0.3,0,0.002,0.000134110745,1.82768919e-06,0
0.3,0.000667779633,0.002,0.000267779095,2.10311153e-06,-2.09455344e-22
0.3,0.00133555927,0.002,0.000379053678,6.05441437e-06,8.01120079e-22
0.3,0.0020033389,0.002,0.00039491001,1.31466498e-05,1.40967167e-21
0.3,0.00267111853,0.002,0.000362345157,2.07922938e-05,4.61875444e-22
0.3,0.00333889816,0.002,0.000312676663,2.96198987e-05,-8.42691158e-22
0.3,0.0040066778,0.002,0.00026400131,3.84105886e-05,8.9395772e-22
0.3,0.00467445743,0.002,0.00022484283,4.7418788e-05,3.53042879e-21
0.3,0.00534223706,0.002,0.000197546557,5.61741034e-05,-5.2237341e-23
0.3,0.00601001669,0.002,0.000180980879,6.48479509e-05,-3.4241935e-21
0.3,0.00667779633,0.002,0.000172764144,7.32989866e-05,-3.59473425e-21
0.3,0.00734557596,0.002,0.0001701602,8.16477024e-05,-7.18650589e-22
0.3,0.00801335559,0.002,0.000170840551,8.98640351e-05,-2.25681104e-21
0.3,0.00868113523,0.002,0.000173112632,9.80153152e-05,-6.60474829e-21
0.3,0.00934891486,0.002,0.000175869439,0.00010609402,-3.20109892e-21
0.3,0.0100166945,0.002,0.000178483606,0.000114129438,-2.43432786e-21
0.3,0.0106844741,0.002,0.000180669296,0.000122112043,4.37445876e-21
0.3,0.0113522538,0.002,0.000182361992,0.000130042213,1.78272532e-21
0.3,0.0120200334,0.002,0.000183592814,0.0001379221,-1.04766396e-21
0.3,0.012687813,0.002,0.000184455108,0.000145751635,-3.00323938e-21
0.3,0.0133555927,0.002,0.000185048822,0.000153524854,-4.09109558e-21
0.3,0.0140233723,0.002,0.000185462657,0.000161239225,-8.21311863e-21
0.3,0.0146911519,0.002,0.000185766764,0.000168890579,-2.02602208e-20
0.3,0.0153589316,0.002,0.000186013257,0.000176476526,-9.74063186e-21
0.3,0.0160267112,0.002,0.000186248233,0.000183985973,5.56163491e-21
0.3,0.0166944908,0.002,0.00018649096,0.000191411608,1.00909985e-20
0.3,0.0173622705,0.002,0.000186758846,0.000198763352,-1.52553162e-21
